[일시]KCC,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2001/09/06,65500,67400,65200,65300,▼200,－0.31%,65960,67665,69098,62506,46760,3485524
2001/09/05,67500,67500,65300,65500,▼1000,－1.50%,66600,67900,69177,62361,18820,3524114
2001/09/04,67600,67600,65400,66500,0.0,0.00%,67440,68000,69235,62211,19860,3530844
2001/09/03,66200,67500,66100,66500,▲500,＋0.76%,68120,67985,69293,62033,12080,3532374
2001/08/31,65600,66500,65300,66000,▼2500,－3.65%,69000,67990,69318,61854,34270,3531504
2001/08/30,68100,69700,67800,68500,▼1200,－1.72%,69600,67990,69352,61682,5361,3555154
2001/08/29,67100,70100,66500,69700,▼200,－0.29%,70100,67810,69340,61507,15482,3555354
2001/08/28,69000,70000,67000,69900,▼1000,－1.41%,69660,67535,69327,61301,5010,3549514
2001/08/27,69000,72000,69000,70900,▲1900,＋2.75%,68880,67230,69328,61098,17130,3549514
2001/08/24,71000,73900,69000,69000,▼2000,－2.82%,67500,66910,69297,60888,18810,3558384
2001/08/23,68400,72400,68400,71000,▲3500,＋5.19%,67200,66710,69313,60696,35840,3556294
2001/08/22,66800,68000,65200,67500,▲1500,＋2.27%,66500,66430,69297,60500,18350,3534914
2001/08/21,64300,67500,64300,66000,▲2000,＋3.13%,66500,66405,69363,60334,9330,3521514
2001/08/20,67500,67500,64000,64000,▼3500,－5.19%,66600,66495,69413,60179,13400,3523054
2001/08/17,67600,67800,67500,67500,0.0,0.00%,67580,66630,69433,60029,14931,3524936
2001/08/16,65600,68000,64200,67500,0.0,0.00%,67900,66705,69375,59863,23650,3515517
2001/08/14,66000,67500,65200,67500,▲1000,＋1.50%,68400,66780,69317,59687,24050,3513709
2001/08/13,68900,68900,65000,66500,▼2400,－3.48%,68400,67085,69258,59517,40090,3521549
2001/08/10,71400,71500,68800,68900,▼200,－0.29%,68340,67335,69150,59348,15040,3536309
2001/08/09,70100,73000,69100,69100,▼900,－1.29%,67880,67455,68960,59165,27437,3534779
2001/08/08,67500,70600,67500,70000,▲2500,＋3.70%,67260,67725,68800,58977,42710,3525739
2001/08/07,65300,67700,65300,67500,▲1300,＋1.96%,66240,67875,68603,58782,8472,3506619
2001/08/06,66000,66800,65200,66200,▼400,－0.60%,65580,68055,68448,58606,16510,3506619
2001/08/03,65200,67500,65000,66600,▲600,＋0.91%,65100,68335,68312,58445,7790,3506619
2001/08/02,65000,66000,63700,66000,▲1100,＋1.69%,64680,68605,68168,58273,8590,3507049
2001/08/01,64200,64900,63000,64900,▲700,＋1.09%,64480,68855,68043,58110,11780,3507709
2001/07/31,63800,64800,63200,64200,▲400,＋0.63%,64580,69210,67902,57947,15700,3519681
2001/07/30,66000,66000,63100,63800,▼700,－1.09%,65140,69670,67773,57802,11710,3520741
2001/07/27,65100,66500,64200,64500,▼500,－0.77%,65940,70175,67578,57660,6330,3517911
2001/07/26,65700,65700,63600,65000,▼400,－0.61%,66380,70700,67332,57513,16060,3516311
2001/07/25,67000,67000,65300,65400,▼1600,－2.39%,67180,71120,67075,57370,22280,3512654
2001/07/24,67000,69500,66500,67000,▼800,－1.18%,67900,71550,66802,57220,15492,3510202
2001/07/23,67000,69000,66500,67800,▲1100,＋1.65%,69220,71740,66502,57047,12240,3508224
2001/07/20,69200,69200,66000,66700,▼2300,－3.33%,69960,71890,66213,56866,21030,3502404
2001/07/19,69700,71800,69000,69000,0.0,0.00%,70880,72055,65933,56677,40610,3497994
2001/07/18,73700,73700,68600,69000,▼4600,－6.25%,71980,72140,65600,56473,22159,3497754
2001/07/16,71600,74500,71500,73600,▲2100,＋2.94%,72780,72225,65252,56259,12850,3511144
2001/07/13,73200,73900,70200,71500,▲200,＋0.28%,72280,72070,64825,56016,10560,3511464
2001/07/12,74500,75500,71300,71300,▼3200,－4.30%,72340,72040,64423,55795,35380,3511304
2001/07/11,72400,75700,71200,74500,▲1500,＋2.05%,72480,72035,64005,55570,26210,3494734
2001/07/10,70200,73900,70200,73000,▲1900,＋2.67%,71780,71905,63530,55333,20380,3489084
2001/07/09,71700,72700,70300,71100,▼700,－0.97%,71580,71755,63093,55120,19400,3486014
2001/07/06,71500,72200,70200,71800,▼200,－0.28%,72040,71650,62685,54887,8460,3485914
2001/07/05,72000,72100,69600,72000,▲1000,＋1.41%,72460,71560,62288,54671,13240,3487584
2001/07/04,72900,72900,70200,71000,▼1000,－1.39%,73060,71360,61911,54465,23150,3486944
2001/07/03,73000,73200,72000,72000,▼1400,－1.91%,73540,71210,61540,54254,11250,3487204
2001/07/02,73900,75000,72100,73400,▼500,－0.68%,73940,71000,61165,54027,11320,3483834
2001/06/29,75000,76900,72000,73900,▼1100,－1.47%,73420,70775,60775,53783,32010,3479884
2001/06/28,73700,76500,73700,75000,▲1600,＋2.18%,72800,70580,60375,53534,11930,3481454
2001/06/27,76500,78800,73000,73400,▼600,－0.81%,71800,70280,59938,53284,25130,3476896
2001/06/26,71700,74100,71500,74000,▲3200,＋4.52%,71260,70110,59531,53035,29660,3482093
2001/06/25,70800,73500,70100,70800,0.0,0.00%,70600,69910,59111,52783,16580,3468856
2001/06/22,71200,73000,70000,70800,▲800,＋1.14%,70540,69945,58744,52558,51420,3464126
2001/06/21,69200,71800,69000,70000,▼700,－0.99%,70560,69855,58371,52334,54530,3451301
2001/06/20,69100,71800,69000,70700,0.0,0.00%,70800,69615,58017,52122,14910,3458501
2001/06/19,70300,72200,68900,70700,▲200,＋0.28%,71040,69280,57670,51901,44320,3456191
2001/06/18,70700,70900,68300,70500,▼400,－0.56%,70900,68945,57340,51667,19650,3459561
2001/06/15,73600,73600,67000,70900,▼300,－0.42%,70600,68620,57015,51448,99714,3459561
2001/06/14,71900,76000,71100,71200,▼700,－0.97%,70420,68075,56667,51246,53640,3516421
2001/06/13,70500,72300,70000,71900,▲1900,＋2.71%,69780,67390,56296,51020,26750,3513651
2001/06/12,68000,70000,68000,70000,▲1000,＋1.45%,69000,66770,55914,50788,12702,3509369
2001/06/11,68600,69600,68500,69000,▼1000,－1.43%,68560,66180,55546,50561,15642,3504659
2001/06/08,69500,70000,67500,70000,▲2000,＋2.94%,68540,65640,55188,50340,22030,3497759
2001/06/07,68000,69200,67200,68000,0.0,0.00%,68540,65040,54773,50107,19130,3491149
2001/06/05,69500,69600,67600,68000,▲200,＋0.29%,68740,64540,54389,49907,34460,3491736
2001/06/04,68100,69800,66700,67800,▼1100,－1.60%,69140,64065,54013,49695,14200,3487766
2001/06/01,70000,70000,67400,68900,▼1100,－1.57%,69580,63495,53674,49484,9050,3485926
2001/05/31,66500,70200,66500,70000,▲1000,＋1.45%,70100,62875,53276,49256,40890,3486996
2001/05/30,73000,73000,67500,69000,▼1000,－1.43%,69900,61980,52868,49036,29860,3491466
2001/05/29,67000,70000,67000,70000,0.0,0.00%,69140,61015,52479,48820,41230,3499316
2001/05/28,71600,71600,69100,70000,▼1500,－2.10%,67940,59995,52079,48588,12030,3505466
2001/05/25,70000,71900,68100,71500,▲2500,＋3.62%,66740,58945,51704,48350,35220,3502466
2001/05/24,66000,69500,63500,69000,▲3800,＋5.83%,65240,57820,51304,48099,26030,3480646
2001/05/23,64000,65200,63000,65200,▲1200,＋1.88%,63440,56895,50944,47878,31360,3468876
2001/05/22,64700,64700,61000,64000,0.0,0.00%,61900,56130,50624,47685,46830,3455803
2001/05/21,64000,64900,62700,64000,0.0,0.00%,61000,55380,50351,47499,17040,3467491
2001/05/18,60500,64600,60500,64000,▲4000,＋6.67%,59840,54585,50058,47320,76790,3454301
2001/05/17,59400,61500,57100,60000,▲2500,＋4.35%,58680,53785,49775,47150,43840,3454301
2001/05/16,59100,61200,57200,57500,▼2000,－3.36%,58280,53155,49545,47004,35560,3459781
2001/05/15,58200,60100,58000,59500,▲1300,＋2.23%,58380,52590,49371,46871,32180,3459781
2001/05/14,58200,61200,57300,58200,0.0,0.00%,58180,51915,49154,46729,15820,3458131
2001/05/11,58800,58800,57000,58200,▲200,＋0.34%,57820,51345,48961,46600,23300,3451211
2001/05/10,56100,59000,56000,58000,0.0,0.00%,57480,50765,48763,46471,26920,3444401
2001/05/09,57500,59000,55600,58000,▼500,－0.85%,56300,50265,48578,46343,23640,3431241
2001/05/08,62000,62000,56100,58500,▲2100,＋3.72%,54640,49833,48377,46212,29270,3422461
2001/05/07,54600,57100,54600,56400,▼100,－0.18%,52860,49345,48177,46085,23360,3414474
2001/05/04,52500,58000,52500,56500,▲4400,＋8.45%,51380,49000,47993,45981,94100,3407134
2001/05/03,51000,53400,49800,52100,▲2400,＋4.83%,49880,48675,47831,45870,81680,3368914
2001/05/02,51000,51000,48200,49700,▲100,＋0.20%,49560,48565,47742,45792,53290,3331824
2001/04/30,49500,50400,49150,49600,▲600,＋1.22%,49600,48518,47695,45713,15310,3329834
2001/04/27,49400,50000,48600,49000,0.0,0.00%,49480,48488,47665,45662,20730,3329834
2001/04/26,50000,50500,47000,49000,▼1500,－2.97%,49300,48478,47639,45620,14450,3329734
2001/04/25,49900,50900,49500,50500,▲600,＋1.20%,49100,48468,47593,45572,22580,3329384
2001/04/24,48950,50000,47500,49900,▲900,＋1.84%,48480,48363,47519,45502,7720,3330964
2001/04/23,48800,49700,48500,49000,▲900,＋1.87%,47740,48305,47421,45451,17990,3329524
2001/04/20,48100,49200,48000,48100,▲100,＋0.21%,47140,48350,47346,45397,26570,3328804
2001/04/19,47650,48250,46650,48000,▲600,＋1.27%,46880,48490,47266,45358,60650,3325404
2001/04/18,46500,47400,46150,47400,▲1200,＋2.60%,46600,48640,47208,45320,21310,3325404
2001/04/17,45600,47000,45600,46200,▲200,＋0.43%,46720,48770,47166,45294,13010,3327004
2001/04/16,46100,46800,46000,46000,▼800,－1.71%,47350,48908,47136,45286,4090,3328264
2001/04/13,47050,47050,45500,46800,▲200,＋0.43%,47900,49058,47136,45289,14870,3328264
2001/04/12,47450,47500,46600,46600,▼1400,－2.92%,48440,49113,47148,45273,26320,3328264
2001/04/11,49350,49350,47200,48000,▼1350,－2.74%,49120,49158,47089,45253,54040,3329764
2001/04/10,49900,50900,49100,49350,▲600,＋1.23%,49500,49013,47054,45257,5150,3357964
2001/04/09,49900,50700,48750,48750,▼750,－1.52%,49380,48795,47018,45258,3890,3357964
2001/04/06,50600,51000,48100,49500,▼500,－1.00%,49430,48628,46968,45253,33100,3357184
2001/04/04,51000,51900,49900,50000,▲100,＋0.20%,49290,48528,46889,45261,31180,3333144
2001/04/03,48500,50900,48500,49900,▲1150,＋2.36%,49050,48278,46791,45259,31990,3333144
2001/04/02,49400,49400,47600,48750,▼250,－0.51%,48750,48058,46693,45268,4670,3325824
