[일시]삼양식품,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1998/09/12,1500,1500,1500,1500,▼55,－3.54%,1553,1564,1499,1754,1390,N/A
1998/09/11,1515,1555,1500,1555,▲95,＋6.51%,1587,1564,1497,1769,2040,N/A
1998/09/10,1600,1600,1460,1460,▼140,－8.75%,1596,1563,1494,1782,7720,N/A
1998/09/09,1550,1695,1550,1600,▼50,－3.03%,1614,1568,1492,1798,1000,N/A
1998/09/08,1600,1650,1550,1650,▼20,－1.20%,1634,1558,1488,1814,580,N/A
1998/09/07,1600,1670,1580,1670,▲70,＋4.38%,1655,1555,1487,1829,3160,N/A
1998/09/05,1365,1600,1365,1600,▲50,＋3.23%,1672,1556,1487,1844,5580,N/A
1998/09/04,1800,1800,1550,1550,▼150,－8.82%,1677,1556,1488,1860,3300,N/A
1998/09/03,1755,1755,1690,1700,▼55,－3.13%,1658,1560,1487,1875,6480,N/A
1998/09/02,1855,1855,1755,1755,0.0,0.00%,1620,1557,1486,1889,7370,N/A
1998/09/01,1700,1755,1700,1755,▲130,＋8.00%,1559,1552,1485,1905,14710,N/A
1998/08/31,1550,1625,1550,1625,▲170,＋11.68%,1528,1547,1486,1922,5000,N/A
1998/08/29,1510,1550,1450,1455,▼55,－3.64%,1503,1547,1489,1937,2010,N/A
1998/08/28,1500,1590,1500,1510,▲60,＋4.14%,1492,1547,1497,1952,14160,N/A
1998/08/27,1500,1500,1450,1450,▼150,－9.38%,1480,1549,1500,1966,2110,N/A
1998/08/26,1600,1600,1600,1600,▲100,＋6.67%,1490,1553,1502,1984,700,N/A
1998/08/25,1500,1500,1500,1500,▲100,＋7.14%,1470,1550,1504,2003,1010,N/A
1998/08/24,1450,1450,1400,1400,▼50,－3.45%,1474,1552,1508,2024,1640,N/A
1998/08/22,1500,1500,1450,1450,▼50,－3.33%,1506,1560,1513,2046,360,N/A
1998/08/21,1500,1500,1500,1500,0.0,0.00%,1498,1568,1519,2068,2010,N/A
1998/08/20,1500,1500,1500,1500,▼20,－1.32%,1516,1571,1524,2089,790,N/A
1998/08/19,1500,1520,1500,1520,▼40,－2.56%,1554,1566,1530,2111,2030,N/A
1998/08/18,1420,1560,1410,1560,▲150,＋10.64%,1570,1561,1537,2133,1210,N/A
1998/08/17,1590,1590,1410,1410,▼180,－11.32%,1584,1545,1542,2154,1620,N/A
1998/08/14,1700,1700,1590,1590,▼100,－5.92%,1630,1543,1551,2177,60,N/A
1998/08/13,1465,1700,1465,1690,▲90,＋5.63%,1642,1529,1557,2195,370,N/A
1998/08/12,1700,1700,1460,1600,▼30,－1.84%,1634,1518,1562,2212,790,N/A
1998/08/11,1700,1700,1600,1630,▼10,－0.61%,1640,1517,1570,2227,10540,N/A
1998/08/10,1700,1700,1640,1640,▼10,－0.61%,1606,1514,1580,2240,5150,N/A
1998/08/08,1660,1660,1650,1650,0.0,0.00%,1588,1509,1588,2255,3560,N/A
1998/08/07,1700,1700,1650,1650,▲20,＋1.23%,1563,1502,1594,2269,3990,N/A
1998/08/06,1500,1635,1500,1630,▲170,＋11.64%,1540,1486,1596,2283,8100,N/A
1998/08/05,1550,1550,1450,1460,▼90,－5.81%,1522,1465,1603,2298,3280,N/A
1998/08/04,1550,1550,1550,1550,▲25,＋1.64%,1544,1457,1617,2317,900,N/A
1998/08/03,1535,1535,1525,1525,▼10,－0.65%,1554,1454,1627,2333,1050,N/A
1998/08/01,1540,1540,1535,1535,▼5,－0.32%,1563,1445,1638,2346,160,N/A
1998/07/31,1405,1570,1405,1540,▼30,－1.91%,1537,1429,1651,2359,1960,N/A
1998/07/30,1560,1570,1560,1570,▼30,－1.88%,1510,1420,1660,2373,300,N/A
1998/07/29,1570,1630,1570,1600,▲30,＋1.91%,1447,1403,1665,2385,12480,N/A
1998/07/28,1450,1570,1445,1570,▲165,＋11.74%,1398,1377,1665,2399,9670,N/A
1998/07/27,1405,1405,1405,1405,0.0,0.00%,1347,1360,1668,2414,500,N/A
1998/07/25,1405,1405,1405,1405,▲150,＋11.95%,1360,1360,1672,2431,2230,N/A
1998/07/24,1195,1340,1195,1255,▼100,－7.38%,1397,1360,1679,2448,1070,N/A
1998/07/23,1355,1355,1350,1355,▲40,＋3.04%,1458,1362,1689,2467,1910,N/A
1998/07/22,1500,1500,1300,1315,▼155,－10.54%,1497,1364,1701,2488,4980,N/A
1998/07/21,1600,1600,1400,1470,▼120,－7.55%,1534,1378,1716,2506,5630,N/A
1998/07/20,1400,1590,1400,1590,▲30,＋1.92%,1508,1387,1730,2524,2260,N/A
1998/07/18,1610,1610,1560,1560,▲10,＋0.65%,1430,1391,1738,2543,2340,N/A
1998/07/16,1500,1550,1500,1550,▲50,＋3.33%,1379,1389,1745,2562,4160,N/A
1998/07/15,1450,1500,1450,1500,▲160,＋11.94%,1365,1391,1755,2578,18490,N/A
1998/07/14,1340,1340,1200,1340,▲140,＋11.67%,1336,1403,1770,2592,2920,N/A
1998/07/13,1150,1300,1150,1200,▼105,－8.05%,1310,1426,1786,2606,4120,N/A
1998/07/11,1350,1350,1305,1305,▼175,－11.82%,1343,1456,1808,2619,910,N/A
1998/07/10,1355,1480,1355,1480,▲125,＋9.23%,1326,1486,1824,2633,4380,N/A
1998/07/09,1205,1355,1205,1355,▲145,＋11.98%,1248,1498,1840,2647,810,N/A
1998/07/08,1300,1300,1205,1210,▼155,－11.36%,1224,1508,1863,2660,6160,N/A
1998/07/07,1365,1365,1220,1365,▲145,＋11.89%,1262,1535,1889,2677,6360,N/A
1998/07/06,1100,1220,1100,1220,▲130,＋11.93%,1269,1552,1912,2695,7880,N/A
1998/07/04,1230,1230,1090,1090,▼145,－11.74%,1285,1576,1943,2717,2850,N/A
1998/07/03,1235,1240,1235,1235,▼165,－11.79%,1347,1611,1975,2742,4940,N/A
1998/07/02,1400,1400,1400,1400,0.0,0.00%,1418,1640,2009,2769,3000,N/A
1998/07/01,1320,1440,1320,1400,▲100,＋7.69%,1466,1665,2041,2798,1790,N/A
1998/06/30,1400,1400,1300,1300,▼100,－7.14%,1522,1690,2070,2831,3280,N/A
1998/06/29,1500,1500,1400,1400,▼190,－11.95%,1564,1720,2105,2868,1330,N/A
1998/06/27,1445,1595,1445,1590,▼50,－3.05%,1604,1745,2140,2908,950,N/A
1998/06/26,1480,1640,1480,1640,▼40,－2.38%,1633,1763,2171,2951,1280,N/A
1998/06/25,1410,1680,1410,1680,▲170,＋11.26%,1665,1781,2202,3004,310,N/A
1998/06/24,1420,1510,1420,1510,▼90,－5.63%,1689,1802,2232,3057,2470,N/A
1998/06/23,1530,1600,1530,1600,▼135,－7.78%,1767,1837,2263,3111,7090,N/A
1998/06/22,1750,1750,1735,1735,▼65,－3.61%,1794,1864,2292,3168,3520,N/A
1998/06/20,1800,1800,1800,1800,0.0,0.00%,1757,1877,2325,3220,0,N/A
1998/06/19,1850,1850,1800,1800,▼100,－5.26%,1747,1876,2359,3276,2590,N/A
1998/06/18,1940,1940,1740,1900,▲165,＋9.51%,1727,1888,2385,3338,1820,N/A
1998/06/17,1700,1735,1695,1735,▲185,＋11.94%,1687,1908,2407,3396,5270,N/A
1998/06/16,1750,1750,1550,1550,▼200,－11.43%,1700,1930,2432,3462,16430,N/A
1998/06/15,1750,1750,1700,1750,▲50,＋2.94%,1750,1962,2466,3536,4930,N/A
1998/06/13,1750,1800,1700,1700,0.0,0.00%,1780,1990,2502,3603,3900,N/A
1998/06/12,1800,1800,1700,1700,▼100,－5.56%,1822,2008,2540,3677,9100,N/A
1998/06/11,1800,1800,1800,1800,0.0,0.00%,1862,2015,2578,3758,2250,N/A
1998/06/10,1895,1895,1800,1800,▼100,－5.26%,1882,2008,2617,3833,9050,N/A
1998/06/09,1925,1925,1900,1900,▼10,－0.52%,1912,2003,2655,3901,2760,N/A
1998/06/08,2000,2000,1900,1910,▲10,＋0.53%,1932,1993,2692,3962,2240,N/A
1998/06/05,1900,1900,1900,1900,0.0,0.00%,1970,1987,2729,4017,2350,N/A
1998/06/03,2100,2100,1900,1900,▼50,－2.56%,2030,1985,2767,4068,1800,N/A
1998/06/02,1900,2000,1900,1950,▼50,－2.50%,2080,1994,2804,4123,5300,N/A
1998/06/01,2000,2000,2000,2000,▼100,－4.76%,2089,2007,2834,4178,1630,N/A
1998/05/30,2100,2100,2100,2100,▼100,－4.55%,2046,2022,2862,4227,3250,N/A
1998/05/29,2200,2200,2200,2200,▲50,＋2.33%,2031,2022,2884,4270,10,N/A
1998/05/28,1990,2150,1990,2150,▲155,＋7.77%,2051,2009,2901,4308,340,N/A
1998/05/27,1805,1995,1805,1995,▲210,＋11.76%,2057,2011,2922,4352,480,N/A
1998/05/26,1785,1785,1785,1785,▼240,－11.85%,2098,2029,2945,4402,660,N/A
1998/05/25,2250,2250,2025,2025,▼275,－11.96%,2201,2057,2969,4448,1100,N/A
1998/05/23,2200,2300,2200,2300,▲120,＋5.50%,2209,2081,2994,4498,560,N/A
1998/05/22,2180,2180,2180,2180,▼20,－0.91%,2118,2079,3017,4552,500,N/A
1998/05/21,2300,2300,2200,2200,▼100,－4.35%,2012,2091,3038,4601,12980,N/A
1998/05/20,2060,2300,2060,2300,▲235,＋11.38%,1912,2118,3053,4645,8310,N/A
1998/05/19,1750,2065,1750,2065,▲220,＋11.92%,1792,2142,3066,4683,6100,N/A
1998/05/18,1845,1845,1800,1845,▲195,＋11.82%,1738,2177,3085,4719,1240,N/A
1998/05/16,1650,1650,1650,1650,▼50,－2.94%,1739,2237,3105,4754,1190,N/A
1998/05/15,1800,1830,1700,1700,0.0,0.00%,1828,2305,3133,4786,1770,N/A
1998/05/14,1700,1780,1650,1700,▼95,－5.29%,1928,2384,3160,4822,6140,N/A
1998/05/13,1850,1850,1795,1795,▼55,－2.97%,2048,2467,3190,4861,2900,N/A
1998/05/12,2000,2000,1850,1850,▼245,－11.69%,2109,2533,3218,4905,7130,N/A
1998/05/11,2050,2200,2050,2095,▼105,－4.77%,2127,2610,3245,4954,4030,N/A
1998/05/09,2200,2200,2200,2200,▼100,－4.35%,2148,2681,3274,5006,410,N/A
1998/05/08,2000,2300,2000,2300,▲200,＋9.52%,2178,2744,3297,5063,3140,N/A
1998/05/07,1710,2100,1710,2100,▲160,＋8.25%,2188,2802,3319,5125,9420,N/A
1998/05/06,2200,2215,1940,1940,▼260,－11.82%,2266,2872,3349,5184,5610,N/A
1998/05/04,2250,2250,2200,2200,▼150,－6.38%,2330,2944,3379,5240,2550,N/A
1998/05/02,2350,2350,2350,2350,0.0,0.00%,2374,3002,3400,5301,1010,N/A
1998/04/30,2490,2490,2300,2350,▼140,－5.62%,2454,3070,3414,5367,2290,N/A
1998/04/29,2250,2490,2200,2490,▲230,＋10.18%,2540,3142,3425,5440,3220,N/A
1998/04/28,2420,2420,2130,2260,▼160,－6.61%,2594,3188,3430,5519,3710,N/A
1998/04/27,2430,2450,2420,2420,▼330,－12.00%,2752,3236,3442,5609,5770,N/A
1998/04/25,2930,2930,2750,2750,▼30,－1.08%,2868,3276,3454,5693,3960,N/A
1998/04/24,2760,3000,2760,2780,▲20,＋0.72%,2976,3318,3458,5778,5450,N/A
1998/04/23,3050,3050,2710,2760,▼290,－9.51%,3090,3375,3466,5871,8180,N/A
1998/04/22,3000,3050,3000,3050,▲50,＋1.67%,3162,3436,3478,5975,3140,N/A
1998/04/21,3280,3280,3000,3000,▼290,－8.81%,3232,3483,3491,6087,1520,N/A
1998/04/20,3150,3290,3150,3290,▼60,－1.79%,3332,3538,3510,6195,450,N/A
1998/04/18,3170,3350,3170,3350,▲230,＋7.37%,3366,3578,3530,6305,5200,N/A
1998/04/17,3350,3350,3120,3120,▼280,－8.24%,3390,3617,3555,6411,3750,N/A
1998/04/16,3550,3550,3400,3400,▼100,－2.86%,3466,3666,3591,6523,3040,N/A
1998/04/15,3550,3550,3400,3500,▲40,＋1.16%,3460,3705,3631,6645,7270,N/A
1998/04/14,3460,3500,3460,3460,▼10,－0.29%,3434,3738,3676,6767,9910,N/A
1998/04/13,3490,3490,3200,3470,▼30,－0.86%,3482,3751,3732,6885,3930,N/A
1998/04/11,3400,3500,3400,3500,▲130,＋3.86%,3549,3763,3807,7002,3170,N/A
1998/04/10,3370,3420,3370,3370,0.0,0.00%,3529,3757,3882,7119,11250,N/A
1998/04/09,3510,3510,3370,3370,▼330,－8.92%,3499,3750,3959,7234,4070,N/A
1998/04/08,3805,3805,3400,3700,▼105,－2.76%,3469,3752,4044,7339,1710,N/A
1998/04/07,3400,3805,3400,3805,▲405,＋11.91%,3449,3736,4114,7445,17680,N/A
1998/04/06,3290,3600,3290,3400,▲180,＋5.59%,3470,3708,4193,7561,7470,N/A
1998/04/04,3000,3220,3000,3220,0.0,0.00%,3586,3713,4292,7671,6010,N/A
1998/04/03,3260,3500,3170,3220,▼380,－10.56%,3740,3737,4385,7780,3190,N/A
1998/04/02,3890,3890,3600,3600,▼310,－7.93%,3916,3749,4492,7880,4560,N/A
1998/04/01,3980,4010,3800,3910,▼70,－1.76%,4016,3723,4605,7968,9270,N/A
1998/03/31,3900,4000,3900,3980,▼10,－0.25%,4058,3682,4703,8044,9080,N/A
1998/03/30,4020,4020,3700,3990,▼110,－2.68%,4082,3643,4813,8126,8930,N/A
1998/03/28,4100,4100,4050,4100,0.0,0.00%,4120,3594,4939,8218,15280,N/A
1998/03/27,4120,4120,4000,4100,▼20,－0.49%,4133,3556,5049,8302,12140,N/A
1998/03/26,4300,4300,4115,4120,▲20,＋0.49%,4057,3516,5146,8396,23810,N/A
1998/03/25,3800,4180,3800,4100,▼80,－1.91%,3973,3485,5232,8498,21150,N/A
1998/03/24,4200,4400,4170,4180,▲15,＋0.36%,3831,3455,5306,8608,57240,N/A
1998/03/23,3700,4165,3700,4165,▲445,＋11.96%,3641,3421,5369,8728,52160,N/A
1998/03/21,3700,3720,3700,3720,▲20,＋0.54%,3488,3403,5443,8855,22390,N/A
1998/03/20,3490,3700,3490,3700,▲310,＋9.14%,3422,3397,5523,8976,33650,N/A
1998/03/19,3230,3390,3230,3390,▲160,＋4.95%,3332,3391,5592,9109,9340,N/A
1998/03/18,3200,3230,3200,3230,▼170,－5.00%,3354,3417,5657,9259,18560,N/A
1998/03/17,3400,3480,3400,3400,▲10,＋0.29%,3446,3442,5716,9424,13660,N/A
1998/03/16,3490,3490,3350,3390,▲140,＋4.31%,3457,3446,5782,9582,7820,N/A
1998/03/14,3500,3500,3200,3250,▼250,－7.14%,3396,3437,5858,9727,8180,N/A
1998/03/13,3590,3590,3300,3500,▼190,－5.15%,3364,3424,5927,9881,8690,N/A
1998/03/12,3510,3780,3510,3690,▲235,＋6.80%,3304,3388,6002,10031,32660,N/A
1998/03/11,3200,3455,3200,3455,▲370,＋11.99%,3168,3353,6086,10179,24460,N/A
1998/03/10,3090,3090,3000,3085,▼5,－0.16%,3147,3339,6163,10323,12200,N/A
1998/03/09,3350,3350,3000,3090,▼110,－3.44%,3190,3334,6236,10472,19890,N/A
1998/03/07,3300,3300,3100,3200,▲190,＋6.31%,3272,3341,6300,10617,3100,N/A
1998/03/06,3350,3350,3010,3010,▼340,－10.15%,3332,3356,6354,10766,8020,N/A
1998/03/05,3320,3400,3300,3350,▲50,＋1.52%,3430,3396,6403,10916,16490,N/A
1998/03/04,3600,3600,3080,3300,▼200,－5.71%,3520,3436,6439,11059,23510,N/A
1998/03/03,3600,3600,3500,3500,0.0,0.00%,3578,3495,6484,11206,18410,N/A
1998/03/02,3500,3500,3300,3500,0.0,0.00%,3596,3564,6533,11356,14030,N/A
1998/02/28,3920,3920,3500,3500,▼300,－7.89%,3676,3653,6593,11509,15290,N/A
1998/02/27,3500,3800,3500,3800,▲210,＋5.85%,3724,3766,6662,11659,18720,N/A
1998/02/26,3350,3600,3310,3590,0.0,0.00%,3658,3888,6737,11803,19400,N/A
1998/02/25,3950,3950,3590,3590,▼310,－7.95%,3584,4047,6828,11950,12630,N/A
1998/02/24,4030,4030,3890,3900,▲160,＋4.28%,3464,4267,6932,12104,33180,N/A
1998/02/23,3400,3740,3400,3740,▲270,＋7.78%,3238,4472,7019,12263,53690,N/A
1998/02/21,3220,3470,3220,3470,▲250,＋7.76%,3090,4684,7102,12419,50590,N/A
1998/02/20,3220,3220,3220,3220,▲230,＋7.69%,3030,4936,7202,12584,20220,N/A
1998/02/19,2990,2990,2990,2990,▲220,＋7.94%,2982,5169,7320,12751,9290,N/A
1998/02/18,2760,2980,2760,2770,▼230,－7.67%,3030,5448,7456,12914,20060,N/A
1998/02/17,3100,3100,2930,3000,▼170,－5.36%,3178,5774,7609,13086,28130,N/A
1998/02/16,2810,3170,2750,3170,▲190,＋6.38%,3340,6066,7776,13259,50230,N/A
1998/02/14,3230,3230,2980,2980,▼250,－7.74%,3534,6388,7932,13434,54770,N/A
1998/02/13,3230,3600,3230,3230,▼280,－7.98%,3836,6759,8097,13613,255350,N/A
1998/02/12,3510,3510,3510,3510,▼300,－7.87%,4164,7087,8276,13795,0,N/A
1998/02/11,3810,3810,3810,3810,▼330,－7.97%,4520,7442,8471,13961,0,N/A
1998/02/10,4140,4140,4140,4140,▼350,－7.80%,4908,7826,8683,14116,0,N/A
1998/02/09,4490,4490,4490,4490,▼380,－7.80%,5328,8154,8880,14269,0,N/A
1998/02/07,4870,4870,4870,4870,▼420,－7.94%,5786,8428,9081,14419,2900,N/A
1998/02/06,5290,5290,5290,5290,▼460,－8.00%,6410,8647,9266,14566,560,N/A
1998/02/05,5750,5750,5750,5750,▼490,－7.85%,6950,8810,9455,14714,330,N/A
1998/02/04,6240,6240,6240,6240,▼540,－7.96%,7398,8919,9659,14854,0,N/A
1998/02/03,6780,6780,6780,6780,▼1210,－15.14%,7852,9038,9858,14997,0,N/A
1998/02/02,7990,7990,7990,7990,0.0,0.00%,8072,9124,10038,15130,0,N/A
1998/01/31,7990,7990,7990,7990,0.0,0.00%,8186,9119,10197,15255,0,N/A
1998/01/30,9190,9190,7830,7990,▼520,－6.11%,8448,9084,10355,15376,284040,N/A
1998/01/26,8510,8510,7920,8510,▲630,＋7.99%,8618,9023,10509,15509,55690,N/A
1998/01/24,8550,9140,7880,7880,▼680,－7.94%,8836,8964,10634,15638,41960,N/A
1998/01/23,9290,9290,8560,8560,▼740,－7.96%,9340,8969,10776,15772,15660,N/A
1998/01/22,8900,9500,8900,9300,▲460,＋5.20%,9588,8910,10930,15903,18740,N/A
1998/01/21,8840,9490,8840,8840,▼760,－7.92%,9848,8846,11050,16026,14350,N/A
1998/01/20,10300,10300,9600,9600,▼800,－7.69%,10380,8839,11176,16155,24230,N/A
1998/01/19,9700,10500,9700,10400,▲600,＋6.12%,10600,8763,11269,16279,40540,N/A
1998/01/17,10600,10600,9800,9800,▼800,－7.55%,10514,8617,11331,16390,32310,N/A
1998/01/16,12400,12400,10600,10600,▼900,－7.83%,10402,8473,11386,16506,32670,N/A
1998/01/15,11500,11500,11500,11500,▲800,＋7.48%,9994,8264,11439,16616,2410,N/A
1998/01/14,10500,10700,10000,10700,▲730,＋7.32%,9280,7987,11497,16719,20690,N/A
1998/01/13,9500,9970,9400,9970,▲730,＋7.90%,8862,7727,11556,16830,15060,N/A
1998/01/12,9240,9240,9100,9240,▲680,＋7.94%,8570,7528,11646,16948,20770,N/A
1998/01/10,7900,8560,7900,8560,▲630,＋7.94%,8298,7390,11764,17071,15350,N/A
1998/01/09,8510,8510,7930,7930,▼680,－7.90%,8046,7315,11910,17204,22240,N/A
1998/01/08,8520,9190,7830,8610,▲100,＋1.18%,7812,7301,12087,17340,21120,N/A
1998/01/07,8510,8510,8510,8510,▲630,＋7.99%,7558,7287,12267,17477,3260,N/A
1998/01/06,7880,7880,7700,7880,▲580,＋7.95%,7450,7313,12429,17621,11830,N/A
1998/01/05,7300,7300,7300,7300,▲540,＋7.99%,7350,7410,12626,17755,1220,N/A
1998/01/03,6760,7010,6760,6760,▼580,－7.90%,7494,7500,12861,17898,5480,N/A
1997/12/27,7970,7970,7340,7340,▼630,－7.90%,7884,7599,13131,18050,11720,N/A
1997/12/26,7970,7970,7970,7970,▲590,＋7.99%,8030,7707,13382,18192,1080,N/A
1997/12/24,7380,7380,7380,7380,▼640,－7.98%,7932,7824,13596,18328,1280,N/A
1997/12/23,8710,8710,8020,8020,▼690,－7.92%,7842,8010,13835,18470,3170,N/A
1997/12/22,8710,8710,8600,8710,▲640,＋7.93%,7522,8209,14060,18603,8390,N/A
1997/12/20,8070,8070,7460,8070,▲590,＋7.89%,6970,8423,14273,18731,12190,N/A
1997/12/19,7480,7480,7480,7480,▲550,＋7.94%,6458,8645,14483,18866,6230,N/A
1997/12/17,6550,6930,6520,6930,▲510,＋7.94%,6158,8916,14709,19005,10810,N/A
1997/12/16,6420,6420,6200,6420,▲470,＋7.90%,6070,9269,14935,19152,19240,N/A
1997/12/15,5130,5950,5130,5950,▲440,＋7.99%,6196,9708,15178,19296,21320,N/A
1997/12/13,5510,5510,5510,5510,▼470,－7.86%,6538,10236,15429,19445,3780,N/A
1997/12/12,5980,5980,5980,5980,▼510,－7.86%,7100,10760,15678,19608,860,N/A
1997/12/11,6490,6490,6490,6490,▼560,－7.94%,7712,11286,15929,19770,2660,N/A
1997/12/10,7050,7050,7050,7050,▼610,－7.96%,8378,11762,16179,19920,4750,N/A
1997/12/09,7660,7660,7660,7660,▼660,－7.93%,8788,12239,16425,20068,1690,N/A
1997/12/08,8320,8320,8320,8320,▼720,－7.96%,9004,12756,16657,20210,3500,N/A
1997/12/06,9790,9790,9040,9040,▼780,－7.94%,9240,13250,16868,20348,10460,N/A
1997/12/05,9200,9820,9200,9820,▲720,＋7.91%,9492,13678,17073,20482,7880,N/A
1997/12/04,8050,9430,8050,9100,▲360,＋4.12%,9748,14062,17276,20617,20170,N/A
1997/12/03,8740,8740,8740,8740,▼760,－8.00%,10328,14482,17507,20761,1010,N/A
1997/12/02,9500,9500,9500,9500,▼800,－7.77%,11180,14905,17737,20899,1610,N/A
1997/12/01,10500,10900,10300,10300,▼800,－7.21%,11780,15230,17965,21028,6720,N/A
1997/11/29,11100,11900,11100,11100,▼900,－7.50%,12300,15535,18182,21151,3480,N/A
1997/11/28,13000,13000,12000,12000,▼1000,－7.69%,12880,15870,18372,21263,5340,N/A
1997/11/27,13000,13000,11600,13000,▲500,＋4.00%,13520,16095,18563,21361,6740,N/A
1997/11/26,11900,13700,11900,12500,▼400,－3.10%,14220,16265,18742,21451,8260,N/A
1997/11/25,12900,12900,12900,12900,▼1100,－7.86%,14920,16400,18937,21543,930,N/A
1997/11/24,14000,14000,14000,14000,▼1200,－7.89%,15640,16460,19130,21633,230,N/A
1997/11/22,16000,16000,15200,15200,▼1300,－7.88%,16040,16415,19313,21718,750,N/A
1997/11/21,16200,16500,15100,16500,▲500,＋3.13%,16320,16345,19450,21792,4480,N/A
1997/11/20,16500,16900,15200,16000,▼500,－3.03%,16620,16270,19550,21863,8570,N/A
1997/11/19,15500,16500,15100,16500,▲500,＋3.13%,17060,16180,19658,21941,2270,N/A
1997/11/18,16600,16600,15500,16000,▼600,－3.61%,17280,16125,19758,22016,4850,N/A
1997/11/17,17400,17500,16600,16600,▼1400,－7.78%,17580,16140,19867,22095,4530,N/A
1997/11/15,18000,18400,18000,18000,▼200,－1.10%,17760,16175,19973,22165,3850,N/A
1997/11/14,17500,18200,17400,18200,▲600,＋3.41%,17600,16205,20048,22228,3760,N/A
1997/11/13,18200,18200,17200,17600,▲100,＋0.57%,17160,16265,20135,22289,2290,N/A
1997/11/12,17500,17500,16800,17500,0.0,0.00%,16920,16295,20222,22350,3060,N/A
1997/11/11,16500,18200,16500,17500,▲300,＋1.74%,16980,16405,20313,22413,7440,N/A
1997/11/10,16000,17200,16000,17200,▲1200,＋7.50%,16780,16600,20397,22480,4990,N/A
1997/11/08,15700,16000,15100,16000,▼400,－2.44%,16620,16890,20508,22556,6200,N/A
1997/11/07,18000,18400,16400,16400,▼1400,－7.87%,16460,17210,20642,22636,14200,N/A
1997/11/06,16500,17800,16200,17800,▲1300,＋7.88%,16000,17430,20768,22716,8770,N/A
1997/11/05,17000,17700,16000,16500,▲100,＋0.61%,15060,17625,20877,22793,11280,N/A
1997/11/04,15200,16400,15200,16400,▲1200,＋7.89%,14520,17875,21002,22880,5660,N/A
1997/11/03,14800,15200,14100,15200,▲1100,＋7.80%,14240,18130,21135,22963,11390,N/A
1997/11/01,12500,14100,12500,14100,▲1000,＋7.63%,14040,18405,21288,23057,1490,N/A
1997/10/31,13100,13500,12700,13100,▼700,－5.07%,14300,18750,21450,23159,7100,N/A
1997/10/30,14000,15000,13800,13800,▼1200,－8.00%,14940,19120,21627,23270,4120,N/A
1997/10/29,14000,15200,13500,15000,▲800,＋5.63%,15640,19480,21793,23380,7210,N/A
1997/10/28,15000,15000,14200,14200,▼1200,－7.79%,16360,19780,21940,23483,6460,N/A
1997/10/27,16400,16800,15300,15400,▼900,－5.52%,17400,20095,22103,23596,3960,N/A
1997/10/25,17100,17100,16200,16300,▼1000,－5.78%,17960,20375,22250,23698,3740,N/A
1997/10/24,18600,18600,17300,17300,▼1300,－6.99%,18640,20635,22378,23792,5520,N/A
1997/10/23,18200,20300,18200,18600,▼800,－4.12%,19460,20860,22498,23877,6200,N/A
1997/10/22,18000,19500,18000,19400,▲1200,＋6.59%,20340,21010,22593,23959,5110,N/A
1997/10/21,18200,19500,18200,18200,▼1500,－7.61%,20940,21090,22687,24036,15630,N/A
1997/10/20,20000,20600,19700,19700,▼1700,－7.94%,21460,21245,22813,24123,3380,N/A
1997/10/18,22900,22900,21400,21400,▼1600,－6.96%,21860,21360,22883,24217,4540,N/A
1997/10/17,22900,23900,21700,23000,▲600,＋2.68%,21880,21440,22935,24298,68510,N/A
1997/10/16,20800,22400,20800,22400,▲1600,＋7.69%,21580,21415,22968,24365,26500,N/A
1997/10/15,21700,21700,20700,20800,▼900,－4.15%,21240,21455,23002,24434,1180,N/A
1997/10/14,21200,21700,20500,21700,▲200,＋0.93%,21280,21580,23060,24512,810,N/A
1997/10/13,20800,21800,20800,21500,0.0,0.00%,21040,21620,23105,24573,730,N/A
1997/10/11,20700,21600,20700,21500,▲800,＋3.86%,20940,21720,23147,24619,660,N/A
1997/10/10,20600,20700,20600,20700,▼300,－1.43%,20840,21830,23190,24668,70,N/A
1997/10/09,20500,21800,20500,21000,▲500,＋2.44%,20800,22005,23248,24728,7190,N/A
1997/10/08,20100,21400,20100,20500,▼500,－2.38%,20800,22180,23302,24787,2320,N/A
1997/10/07,21500,21500,21000,21000,0.0,0.00%,21000,22405,23368,24849,3590,N/A
1997/10/06,19600,21500,19600,21000,▲500,＋2.44%,21160,22525,23415,24918,6200,N/A
