[일시]LS,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2001/01/10,12650,12650,11800,11900,▼850,－6.67%,11870,11319,13190,14350,485100,6997171
2001/01/09,12400,12750,12000,12750,▲450,＋3.66%,11486,11274,13252,14379,734570,6994101
2001/01/08,11300,12650,11100,12300,▲800,＋6.96%,10956,11192,13306,14411,769090,6975471
2001/01/05,10800,11700,10650,11500,▲600,＋5.50%,10566,11099,13366,14441,470060,6914054
2001/01/04,10500,11100,10450,10900,▲920,＋9.22%,10346,11087,13452,14472,694780,6917204
2001/01/03,9850,10100,9800,9980,▼120,－1.19%,10336,11112,13549,14510,215940,6972194
2001/01/02,9650,10250,9650,10100,▼250,－2.42%,10540,11180,13663,14555,152700,6972614
2000/12/26,10700,10700,10350,10350,▼50,－0.48%,10840,11270,13773,14604,249080,6971984
2000/12/22,10900,11000,10400,10400,▼450,－4.15%,11150,11348,13884,14643,322440,6971984
2000/12/21,10900,10900,10500,10850,▼150,－1.36%,11490,11378,13986,14693,178100,6976984
2000/12/20,11050,11400,10850,11000,▼600,－5.17%,11700,11350,14079,14725,264130,6988174
2000/12/19,11950,11950,11500,11600,▼300,－2.52%,11790,11370,14158,14754,149700,6997294
2000/12/18,11950,12300,11900,11900,▼200,－1.65%,11770,11370,14213,14776,230620,6997494
2000/12/15,11800,12200,11550,12100,▲200,＋1.68%,11690,11400,14245,14795,482020,7002754
2000/12/14,11450,12400,11300,11900,▲450,＋3.93%,11550,11445,14288,14814,537410,7026894
2000/12/13,11400,11650,11250,11450,▼50,－0.43%,11370,11500,14340,14836,311750,7037214
2000/12/12,11500,11650,11300,11500,0.0,0.00%,11280,11583,14389,14865,228360,7054534
2000/12/11,11450,11850,11400,11500,▲100,＋0.88%,11200,11718,14432,14893,371410,7063184
2000/12/08,11000,11500,10850,11400,▲400,＋3.64%,10990,11920,14511,14922,269090,7065864
2000/12/07,10750,11100,10650,11000,0.0,0.00%,10960,12180,14589,14951,262940,7050864
2000/12/06,11500,11500,11000,11000,▼100,－0.90%,11040,12445,14682,14990,522600,7045444
2000/12/05,10650,11150,10200,11100,▲650,＋6.22%,11110,12710,14769,15026,676940,7044164
2000/12/04,11250,11350,10400,10450,▼800,－7.11%,11270,12965,14856,15066,267900,7047164
2000/12/01,10800,11400,10750,11250,▼150,－1.32%,11560,13263,14952,15113,409860,7044124
2000/11/30,11500,11500,11000,11400,▲50,＋0.44%,11510,13520,15028,15151,299960,7110244
2000/11/29,11500,11550,11100,11350,▼550,－4.62%,11290,13783,15099,15193,299600,7091814
2000/11/28,11500,12300,11400,11900,0.0,0.00%,11300,14040,15165,15232,618450,7088644
2000/11/27,11450,11900,11300,11900,▲900,＋8.18%,11240,14210,15230,15260,1152780,7091524
2000/11/24,10550,11300,10300,11000,▲700,＋6.80%,11360,14378,15298,15285,1452460,7082774
2000/11/23,11300,11600,10150,10300,▼1100,－9.65%,11760,14600,15370,15320,1275150,7080584
2000/11/22,11300,12000,11250,11400,▼200,－1.72%,12300,14855,15452,15360,1098080,7075164
2000/11/21,12150,12300,11300,11600,▼900,－7.20%,12640,15095,15504,15391,1292440,7127464
2000/11/20,13050,13350,12500,12500,▼500,－3.85%,13160,15335,15555,15414,819320,7142634
2000/11/17,12800,13650,12800,13000,0.0,0.00%,13770,15490,15597,15435,1578370,7146794
2000/11/16,13100,13550,12700,13000,▼100,－0.76%,14490,15650,15628,15450,1071300,7298904
2000/11/15,14100,14100,12950,13100,▼1100,－7.75%,15150,15768,15669,15458,2444520,7393905
2000/11/14,15250,15550,13350,14200,▼1350,－8.68%,15790,15878,15716,15470,2110470,7943135
2000/11/13,16350,16350,15450,15550,▼1050,－6.33%,16190,15948,15737,15476,414850,8221105
2000/11/10,16300,16700,16150,16600,▲300,＋1.84%,16360,15955,15726,15468,455420,8186215
2000/11/09,16050,16450,16050,16300,0.0,0.00%,16320,15870,15698,15454,100500,8044435
2000/11/08,15950,16500,15900,16300,▲100,＋0.62%,16390,15805,15674,15445,253430,8030945
2000/11/07,16500,16550,16200,16200,▼200,－1.22%,16430,15773,15647,15436,219300,7873285
2000/11/06,16500,16850,16100,16400,0.0,0.00%,16250,15760,15611,15430,1035110,7740465
2000/11/03,16850,16850,16150,16400,▼250,－1.50%,16020,15735,15568,15431,466980,7565335
2000/11/02,16400,16900,16100,16650,▲150,＋0.91%,15830,15750,15537,15434,440790,7486295
2000/11/01,16000,16500,15500,16500,▲1200,＋7.84%,15580,15753,15508,15438,395760,7497665
2000/10/31,14900,15600,14800,15300,▲50,＋0.33%,15520,15770,15486,15441,221610,7525185
2000/10/30,15250,15450,15100,15250,▼200,－1.29%,15740,15840,15482,15455,57380,7498785
2000/10/27,15700,15800,15450,15450,▲50,＋0.32%,15810,15928,15469,15472,173850,7492645
2000/10/26,15900,15900,15200,15400,▼800,－4.94%,15960,15980,15454,15491,279570,7468625
2000/10/25,16000,16400,15950,16200,▼200,－1.22%,15950,16033,15448,15507,179930,7540125
2000/10/24,16800,16800,15550,16400,▲800,＋5.13%,15770,16010,15437,15517,231880,7513355
2000/10/23,16500,16800,15600,15600,▼600,－3.70%,15610,15935,15423,15526,127350,7417475
2000/10/20,16000,16650,16000,16200,▲850,＋5.54%,15630,15845,15423,15545,377150,7400455
2000/10/19,15050,15650,15050,15350,▲50,＋0.33%,15370,15770,15420,15562,124160,7283255
2000/10/18,15400,15600,14900,15300,▼300,－1.92%,15300,15753,15431,15584,52680,7283355
2000/10/17,15700,16100,15400,15600,▼100,－0.64%,15370,15708,15446,15606,190580,7281735
2000/10/16,15600,16250,15350,15700,▲800,＋5.37%,15440,15630,15463,15616,126680,7178045
2000/10/13,14950,15200,14500,14900,▼100,－0.67%,15480,15658,15469,15607,255800,7146665
2000/10/12,15200,15800,15000,15000,▼650,－4.15%,15840,15718,15494,15617,135740,7070235
2000/10/11,15750,15800,15150,15650,▼300,－1.88%,16180,15795,15511,15621,156660,7093075
2000/10/10,15600,16200,15600,15950,▲50,＋0.31%,16420,15825,15507,15623,107450,7140885
2000/10/09,16400,16700,15900,15900,▼800,－4.79%,16570,15843,15516,15623,127200,7120885
2000/10/06,16700,16800,16400,16700,0.0,0.00%,16790,15858,15517,15620,172130,7120965
2000/10/05,17200,17300,16600,16700,▼150,－0.89%,16750,15813,15493,15610,322640,7166795
2000/10/04,16700,16950,16000,16850,▲150,＋0.90%,16700,15763,15471,15606,130480,6983365
2000/10/02,16750,17250,16600,16700,▼300,－1.76%,16480,15685,15447,15602,280390,6962885
2000/09/29,16700,17300,16250,17000,▲500,＋3.03%,16120,15640,15434,15603,823370,6895835
2000/09/28,16750,16850,16050,16500,▲50,＋0.30%,15480,15590,15403,15593,624390,6622825
2000/09/27,16300,16800,16050,16450,▲700,＋4.44%,15120,15530,15399,15587,1318290,6266045
2000/09/26,15000,16200,14900,15750,▲850,＋5.70%,14830,15468,15372,15574,727870,5487305
2000/09/25,13800,15000,13800,14900,▲1100,＋7.97%,14560,15408,15349,15569,208960,5292245
2000/09/22,14000,14400,13300,13800,▼900,－6.12%,14390,15395,15338,15576,522210,5293355
2000/09/21,14600,15000,14300,14700,▼300,－2.00%,14880,15455,15344,15593,95920,5510165
2000/09/20,14600,15500,14400,15000,▲600,＋4.17%,15160,15463,15339,15605,167070,5514875
2000/09/19,13600,14400,13600,14400,▲350,＋2.49%,15470,15488,15332,15605,220670,5480145
2000/09/18,15750,15900,13850,14050,▼2200,－13.54%,15840,15563,15341,15605,371570,5559285
2000/09/15,16200,16300,15650,16250,▲150,＋0.93%,16290,15633,15353,15612,175150,5747285
2000/09/14,16250,16400,15700,16100,▼450,－2.72%,16280,15565,15333,15593,178780,5757755
2000/09/08,16200,16650,16000,16550,▲300,＋1.85%,16220,15505,15313,15580,153690,5788525
2000/09/07,16150,16300,15850,16250,▼50,－0.31%,16050,15423,15298,15568,124990,5790285
2000/09/06,16150,16400,15700,16300,▲100,＋0.62%,15860,15343,15283,15561,297910,5779285
2000/09/05,16000,16300,15700,16200,▲400,＋2.53%,15760,15230,15277,15560,350680,5774605
2000/09/04,15750,16100,15700,15800,▲100,＋0.64%,15720,15113,15275,15559,371550,5773125
2000/09/01,15400,16000,14900,15700,▲400,＋2.61%,15620,15048,15275,15566,176740,5762125
2000/08/31,15900,15900,14800,15300,▼500,－3.16%,15520,15008,15287,15575,231230,5741645
2000/08/30,16000,16400,15600,15800,▼200,－1.25%,15370,15003,15298,15587,260440,5716145
2000/08/29,15450,16250,15350,16000,▲700,＋4.58%,15140,14965,15289,15593,399220,5715735
2000/08/28,15100,15500,15000,15300,▲100,＋0.66%,14940,14890,15271,15610,115150,5678115
2000/08/25,14900,15250,14700,15200,▲650,＋4.47%,14850,14853,15269,15638,166030,5672755
2000/08/24,14700,14850,14450,14550,▼100,－0.68%,14910,14843,15269,15695,75930,5672795
2000/08/23,15200,15300,14550,14650,▼350,－2.33%,15180,14893,15278,15734,58620,5671595
2000/08/22,14600,15200,14600,15000,▲150,＋1.01%,15340,14940,15273,15764,46360,5671465
2000/08/21,15200,15300,14800,14850,▼650,－4.19%,15320,14970,15274,15787,61970,5670435
2000/08/18,15700,16250,15150,15500,▼400,－2.52%,15330,15028,15272,15802,128040,5670515
2000/08/17,15300,15900,15050,15900,▲450,＋2.91%,15210,15053,15247,15806,275560,5670335
2000/08/16,15100,15450,15100,15450,▲550,＋3.69%,14960,15068,15223,15825,127040,5617335
2000/08/14,15000,15300,14800,14900,0.0,0.00%,14680,15125,15216,15850,228880,5616175
2000/08/11,14500,14950,14350,14900,0.0,0.00%,14470,15185,15209,15878,200040,5590595
2000/08/10,14350,14900,14250,14900,▲250,＋1.71%,14390,15260,15211,15900,131400,5590515
2000/08/09,13850,14700,13850,14650,▲600,＋4.27%,14390,15315,15215,15926,275890,5581185
2000/08/08,13850,14100,13750,14050,▲200,＋1.44%,14500,15353,15226,15960,339560,5645825
2000/08/07,14100,14300,13850,13850,▼650,－4.48%,14700,15475,15250,16000,180850,5788425
2000/08/04,14500,14950,14200,14500,▼400,－2.68%,14830,15580,15293,16055,429740,5832375
2000/08/03,14900,15350,14700,14900,▼300,－1.97%,14840,15618,15332,16107,179550,6091055
2000/08/02,15100,15300,14650,15200,▲150,＋1.00%,14860,15643,15368,16162,191120,6158615
2000/08/01,14600,15250,14300,15050,▲550,＋3.79%,14930,15653,15396,16219,220770,6222455
2000/07/31,14100,14550,14000,14500,▼50,－0.34%,15040,15698,15428,16278,294020,6194125
2000/07/28,14900,14900,14300,14550,▼450,－3.00%,15260,15728,15475,16339,329060,6358305
2000/07/27,15250,15600,14900,15000,▼550,－3.54%,15550,15815,15528,16404,335240,6517605
2000/07/26,15400,15900,15150,15550,▼50,－0.32%,15750,15805,15567,16465,215430,6732725
2000/07/25,15300,15700,15200,15600,0.0,0.00%,15880,15748,15598,16522,160710,6733435
2000/07/24,15700,16000,15050,15600,▼400,－2.50%,16080,15680,15628,16574,171560,6727115
2000/07/21,16200,16300,15400,16000,0.0,0.00%,16180,15608,15666,16628,237550,6714115
2000/07/20,15750,16500,15750,16000,▼200,－1.23%,16260,15528,15703,16682,208200,6716075
2000/07/19,16500,16600,15950,16200,▼400,－2.41%,16260,15455,15737,16732,205910,6714225
2000/07/18,16300,17200,16200,16600,▲500,＋3.11%,16100,15393,15767,16780,789050,6707065
2000/07/14,16600,16850,16000,16100,▼300,－1.83%,16080,15303,15769,16817,497170,6507135
2000/07/13,15800,16500,15700,16400,▲400,＋2.50%,16050,15248,15744,16863,322300,6409105
2000/07/12,15650,16150,15650,16000,▲600,＋3.90%,15820,15175,15739,16900,362980,6321855
2000/07/11,16500,16500,15400,15400,▼1100,－6.67%,15700,15155,15731,16929,278870,6340985
2000/07/10,16200,16700,16100,16500,▲550,＋3.45%,15700,15155,15739,16951,1127760,6325185
2000/07/07,15350,16200,15300,15950,▲700,＋4.59%,15590,15125,15731,16964,814110,6152775
2000/07/06,15000,15400,14850,15250,▼150,－0.97%,15420,15133,15723,16989,334330,6202535
2000/07/05,15150,15500,14650,15400,0.0,0.00%,15630,15160,15728,17028,361780,6198535
2000/07/04,16200,16300,15350,15400,▼550,－3.45%,15510,15210,15742,17065,282300,6188535
2000/07/03,15300,16150,15300,15950,▲850,＋5.63%,15310,15240,15757,17104,1062210,6118535
2000/06/30,15900,15900,15100,15100,▼1200,－7.36%,14970,15205,15773,17146,490300,6111035
2000/06/29,14850,16300,14700,16300,▲1500,＋10.14%,14780,15195,15784,17195,1391180,6051855
2000/06/28,14400,14900,14300,14800,▲400,＋2.78%,14400,15140,15775,17232,761930,5678534
2000/06/27,14400,14700,14150,14400,▲150,＋1.05%,14350,15160,15777,17258,417000,5675994
2000/06/26,14200,14400,14100,14250,▲100,＋0.71%,14460,15195,15788,17293,172670,5677514
2000/06/23,14200,14250,14000,14150,▼250,－1.74%,14570,15198,15814,17322,167120,5677354
2000/06/22,14900,14900,14150,14400,▼150,－1.03%,14740,15245,15842,17359,194940,5627245
2000/06/21,14950,15000,14450,14550,▼400,－2.68%,14850,15260,15870,17405,464880,5625815
2000/06/20,14850,15200,14600,14950,▲150,＋1.01%,15060,15233,15878,17457,502880,5676775
2000/06/19,15100,15250,14750,14800,▼200,－1.33%,15150,15210,15870,17511,102200,5726775
