[일시]삼성전기,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1996/05/25,22263,22263,21760,21832,▼431,－1.94%,22953,24468,23905,25339,25450,N/A
1996/05/23,22838,23340,22263,22263,▼646,－2.82%,23283,24687,23931,25385,57120,N/A
1996/05/22,23340,23340,22766,22910,▼431,－1.85%,23570,24910,23953,25431,94270,N/A
1996/05/21,24274,24274,23340,23340,▼1077,－4.41%,23757,25100,23971,25473,28070,N/A
1996/05/20,23556,24418,23556,24418,▲934,＋3.98%,23929,25272,23978,25510,49060,N/A
1996/05/18,23843,24059,23484,23484,▼215,－0.91%,24015,25416,23960,25534,9380,N/A
1996/05/17,23771,23915,23412,23700,▼144,－0.60%,24375,25599,23964,25569,26050,N/A
1996/05/16,24418,24418,23771,23843,▼359,－1.48%,24805,25700,23976,25608,56850,N/A
1996/05/15,24849,24849,24202,24202,▼646,－2.60%,25193,25804,23972,25648,35410,N/A
1996/05/14,24777,25279,24777,24849,▼431,－1.70%,25222,25890,23988,25690,21970,N/A
1996/05/13,26141,26213,25279,25279,▼575,－2.22%,25337,25969,23981,25727,70540,N/A
1996/05/11,26213,26429,25710,25854,▲72,＋0.28%,25495,25958,23960,25761,77550,N/A
1996/05/10,24418,25782,24346,25782,▲1436,＋5.90%,25437,25850,23954,25795,64230,N/A
1996/05/09,25064,25495,24130,24346,▼1077,－4.24%,25366,25743,23956,25829,49080,N/A
1996/05/08,26213,26213,25423,25423,▼646,－2.48%,25538,25700,23995,25874,86020,N/A
1996/05/07,25854,26357,25567,26069,▲503,＋1.97%,25567,25560,24014,25908,187310,N/A
1996/05/06,25495,25782,25279,25567,▲144,＋0.56%,25595,25412,24030,25936,132390,N/A
1996/05/04,25208,25854,25208,25423,▲215,＋0.85%,25825,25236,24056,25966,158380,N/A
1996/05/03,25495,25495,25064,25208,▼359,－1.40%,26084,25050,24091,25997,59540,N/A
1996/05/02,26213,26213,25567,25567,▼646,－2.47%,26400,24881,24123,26032,70190,N/A
1996/04/30,26788,26859,26213,26213,▼503,－1.88%,26745,24687,24152,26065,161130,N/A
1996/04/29,26716,27075,26572,26716,0.0,0.00%,26931,24472,24181,26096,157960,N/A
1996/04/27,26788,26788,26500,26716,▼72,－0.27%,26730,24260,24184,26127,118180,N/A
1996/04/26,27219,27219,26572,26788,▼503,－1.84%,26572,24023,24191,26162,98960,N/A
1996/04/25,27147,27865,27075,27290,▲144,＋0.53%,26400,23750,24197,26197,234480,N/A
1996/04/24,25495,27219,25351,27147,▲1436,＋5.59%,26227,23430,24203,26228,128520,N/A
1996/04/23,25926,26141,25495,25710,▼215,－0.83%,25811,23100,24217,26259,61680,N/A
1996/04/22,25998,26500,25782,25926,0.0,0.00%,25409,22827,24252,26296,162210,N/A
1996/04/20,26429,26572,25854,25926,▼503,－1.90%,24949,22572,24287,26332,110090,N/A
1996/04/19,25495,26429,25136,26429,▲1365,＋5.44%,24461,22407,24331,26367,208060,N/A
1996/04/18,24059,25064,24059,25064,▲1365,＋5.76%,23700,22252,24361,26401,149700,N/A
1996/04/17,22981,23700,22981,23700,▲72,＋0.30%,23312,22163,24407,26445,37390,N/A
1996/04/16,24130,24130,23125,23628,▲144,＋0.61%,22981,22148,24481,26491,37540,N/A
1996/04/15,22981,23771,22838,23484,▲862,＋3.81%,22594,22145,24555,26540,62230,N/A
1996/04/13,23340,23340,22622,22622,▼503,－2.17%,22263,22152,24631,26596,83190,N/A
1996/04/12,22407,23125,22263,23125,▲1077,＋4.89%,22076,22199,24718,26658,47650,N/A
1996/04/10,21545,22048,21545,22048,▲359,＋1.66%,21832,22242,24790,26728,52950,N/A
1996/04/09,21832,22120,21545,21689,▼144,－0.66%,21918,22346,24884,26802,27280,N/A
1996/04/08,21545,21904,21258,21832,▲144,＋0.66%,21976,22439,24987,26879,28570,N/A
1996/04/06,21689,21689,21186,21689,▼215,－0.98%,21875,22511,25090,26960,16920,N/A
1996/04/04,22479,22479,21832,21904,▼575,－2.56%,21717,22561,25184,27045,19120,N/A
1996/04/03,22048,22479,21760,22479,▲503,＋2.29%,21444,22633,25269,27129,45820,N/A
1996/04/02,21330,22048,21186,21976,▲646,＋3.03%,20999,22690,25344,27207,62000,N/A
1996/04/01,20970,21545,20970,21330,▲431,＋2.06%,20769,22791,25430,27280,70440,N/A
1996/03/30,20611,20970,20611,20899,▲359,＋1.75%,21028,22913,25525,27356,11740,N/A
1996/03/29,20468,20683,20180,20540,▲287,＋1.42%,21516,23035,25629,27436,82830,N/A
1996/03/28,20827,21114,20109,20252,▼575,－2.76%,22062,23193,25749,27518,62900,N/A
1996/03/27,20611,21186,20611,20827,▼1795,－7.94%,22694,23401,25872,27603,26970,N/A
1996/03/26,23556,23700,22263,22622,▼718,－3.08%,23240,23542,25992,27682,86100,N/A
1996/03/25,23412,23628,23125,23340,▲72,＋0.31%,23441,23667,26080,27745,18920,N/A
1996/03/23,23412,23412,23125,23269,▼144,－0.61%,23484,23721,26162,27806,19730,N/A
1996/03/22,23628,23700,23340,23412,▼144,－0.61%,23628,23761,26233,27865,42890,N/A
1996/03/21,23843,23843,23125,23556,▼72,－0.30%,23771,23865,26298,27925,44960,N/A
1996/03/20,23700,24059,23412,23628,▲72,＋0.30%,23771,23980,26348,27972,48330,N/A
1996/03/19,23987,24202,23556,23556,▼431,－1.80%,23700,24134,26394,28022,29720,N/A
1996/03/18,24202,24346,23915,23987,▼144,－0.60%,23527,24285,26444,28068,59500,N/A
1996/03/16,23556,24130,23556,24130,▲575,＋2.44%,23398,24436,26493,28110,9290,N/A
1996/03/15,23340,23700,23340,23556,▲287,＋1.23%,23297,24586,26558,28150,50240,N/A
1996/03/14,22694,23700,22335,23269,▲575,＋2.53%,23384,24784,26632,28190,23430,N/A
1996/03/13,23340,23412,22694,22694,▼646,－2.77%,23484,24978,26694,28232,7760,N/A
1996/03/12,23269,23700,23197,23340,▼287,－1.22%,23613,25208,26773,28278,17950,N/A
1996/03/11,23771,23771,23412,23628,▼359,－1.50%,23685,25437,26839,28320,8410,N/A
1996/03/09,23700,23987,23700,23987,▲215,＋0.91%,23843,25603,26910,28358,9970,N/A
1996/03/08,23412,23771,23340,23771,▲431,＋1.85%,23771,25761,26974,28392,21200,N/A
1996/03/07,23771,23843,23125,23340,▼359,－1.52%,24044,25929,27043,28428,12390,N/A
1996/03/06,24418,24418,23700,23700,▼718,－2.94%,24260,26145,27108,28474,5090,N/A
1996/03/05,23700,24992,23700,24418,▲790,＋3.34%,24331,26357,27174,28516,17470,N/A
1996/03/04,24777,25064,23628,23628,▼1508,－6.00%,24547,26529,27240,28553,18850,N/A
1996/03/02,24418,25136,24418,25136,▲718,＋2.94%,24992,26748,27324,28594,11000,N/A
1996/02/29,22981,24418,22981,24418,▲359,＋1.49%,25308,26920,27392,28616,13070,N/A
1996/02/28,25495,25495,23700,24059,▼1436,－5.63%,25739,27111,27473,28637,9910,N/A
1996/02/27,25854,26069,25495,25495,▼359,－1.39%,26328,27298,27561,28664,25690,N/A
1996/02/26,27075,27075,25854,25854,▼862,－3.23%,26658,27430,27635,28679,24940,N/A
1996/02/24,26572,26716,26285,26716,▲144,＋0.54%,26989,27542,27703,28693,13700,N/A
1996/02/23,27003,27003,26572,26572,▼431,－1.60%,27075,27606,27752,28691,24640,N/A
1996/02/22,27793,27793,27003,27003,▼144,－0.53%,27219,27671,27801,28694,20110,N/A
1996/02/21,26716,27290,26716,27147,▼359,－1.31%,27405,27693,27842,28696,11480,N/A
1996/02/17,27075,27506,27075,27506,▲359,＋1.32%,27362,27721,27876,28696,5450,N/A
1996/02/16,27362,27434,27075,27147,▼144,－0.53%,27290,27739,27903,28694,15680,N/A
1996/02/15,27362,27937,27219,27290,▼646,－2.31%,27290,27782,27941,28703,11130,N/A
1996/02/14,26572,28009,26572,27937,▲1005,＋3.73%,27362,27782,27977,28708,55170,N/A
1996/02/13,26716,27003,26213,26931,▼215,－0.79%,27362,27736,28011,28702,58780,N/A
1996/02/12,27219,27219,26572,27147,0.0,0.00%,27549,27739,28070,28706,11650,N/A
1996/02/10,27649,27649,27147,27147,▼503,－1.82%,27721,27739,28132,28705,6950,N/A
1996/02/09,28009,28152,27506,27649,▼287,－1.03%,28009,27732,28196,28703,44250,N/A
1996/02/08,27721,28080,27721,27937,▲72,＋0.26%,28123,27707,28253,28688,21550,N/A
1996/02/07,28080,28080,27721,27865,▼144,－0.51%,28095,27696,28302,28672,10080,N/A
1996/02/06,28368,28583,27937,28009,▼575,－2.01%,28152,27685,28340,28650,49410,N/A
1996/02/05,28224,28798,28224,28583,▲359,＋1.27%,28167,27685,28376,28640,38270,N/A
1996/02/03,27865,28727,27793,28224,▲431,＋1.55%,28052,27653,28402,28624,54320,N/A
1996/02/02,28511,28583,27506,27793,▼359,－1.28%,27980,27653,28441,28610,86130,N/A
1996/02/01,28224,28727,28009,28152,▲72,＋0.26%,27908,27642,28484,28593,100260,N/A
1996/01/31,28009,28439,28009,28080,▲72,＋0.26%,27822,27599,28502,28572,58550,N/A
1996/01/30,28009,28224,27865,28009,▲144,＋0.52%,27779,27524,28524,28551,49390,N/A
1996/01/29,27362,28009,27362,27865,▲431,＋1.57%,27779,27441,28560,28527,27340,N/A
1996/01/27,27290,27721,27290,27434,▼287,－1.04%,27664,27377,28599,28503,1460,N/A
1996/01/26,27147,27865,27147,27721,▼144,－0.52%,27578,27351,28667,28481,25010,N/A
1996/01/25,26716,28009,26716,27865,▼144,－0.51%,27434,27366,28719,28457,23390,N/A
1996/01/24,27578,28009,27290,28009,▲718,＋2.63%,27290,27373,28770,28434,24970,N/A
1996/01/23,27075,27290,26931,27290,▲287,＋1.06%,27089,27323,28830,28410,29980,N/A
1996/01/22,26788,27290,26716,27003,0.0,0.00%,27061,27330,28906,28389,9360,N/A
1996/01/20,26788,27219,26788,27003,▼144,－0.53%,27204,27344,28989,28371,23490,N/A
1996/01/19,27003,27434,26716,27147,▲144,＋0.53%,27333,27387,29069,28355,21380,N/A
1996/01/18,26716,27147,26644,27003,▼144,－0.53%,27506,27423,29129,28335,42010,N/A
1996/01/17,27721,27721,27075,27147,▼575,－2.07%,27693,27466,29186,28313,9140,N/A
1996/01/16,27649,27721,27290,27721,▲72,＋0.26%,27908,27473,29244,28287,21180,N/A
1996/01/15,28009,28080,27578,27649,▼359,－1.28%,27879,27470,29288,28257,20880,N/A
1996/01/13,26931,28296,26931,28009,▲72,＋0.26%,27807,27506,29334,28232,30620,N/A
1996/01/12,28439,28439,27721,27937,▼287,－1.02%,27520,27538,29373,28207,27660,N/A
1996/01/11,27578,28439,27578,28224,▲646,＋2.34%,27204,27603,29410,28181,58020,N/A
1996/01/10,27290,27721,26788,27578,▲287,＋1.05%,26874,27657,29450,28155,42660,N/A
1996/01/09,26572,27506,26572,27290,▲718,＋2.70%,26745,27743,29498,28132,28130,N/A
1996/01/08,26357,26572,25854,26572,▲215,＋0.82%,26888,27876,29551,28116,17170,N/A
1996/01/06,26213,27290,26213,26357,▼215,－0.81%,27175,28044,29596,28113,4120,N/A
1996/01/05,27003,27003,25854,26572,▼359,－1.33%,27305,28210,29650,28108,28220,N/A
1996/01/04,28009,28080,26931,26931,▼1077,－3.85%,27477,28357,29691,28102,25760,N/A
1996/01/03,27219,28080,27219,28009,0.0,0.00%,27549,28482,29726,28097,9150,N/A
1995/12/27,28009,28583,27003,28009,▲1005,＋3.72%,27520,28540,29742,28086,13290,N/A
1995/12/26,27434,27434,26931,27003,▼431,－1.57%,27491,28597,29749,28079,6500,N/A
1995/12/23,27075,27434,26788,27434,▲144,＋0.53%,27664,28719,29769,28088,13800,N/A
1995/12/22,27937,27937,27290,27290,▼575,－2.06%,27635,28820,29782,28090,7810,N/A
1995/12/21,28009,28009,27578,27865,0.0,0.00%,27707,28953,29800,28093,14440,N/A
1995/12/20,28009,28009,27721,27865,0.0,0.00%,27807,29082,29806,28087,17660,N/A
1995/12/19,27290,28009,27290,27865,▲575,＋2.11%,27965,29233,29809,28082,16870,N/A
1995/12/18,27290,28009,26931,27290,▼359,－1.30%,28238,29391,29814,28077,11770,N/A
1995/12/16,28368,28368,26931,27649,▼718,－2.53%,28640,29578,29839,28082,6540,N/A
1995/12/15,28368,28439,27434,28368,▼287,－1.00%,28971,29739,29858,28085,18850,N/A
1995/12/14,29229,29229,28655,28655,▼575,－1.97%,29287,29829,29865,28080,12450,N/A
1995/12/13,29301,29660,29086,29229,▼72,－0.25%,29545,29904,29864,28075,11110,N/A
1995/12/12,29445,29445,29086,29301,0.0,0.00%,29632,29951,29840,28067,9590,N/A
1995/12/11,29660,29660,29229,29301,▼646,－2.16%,29675,30012,29800,28062,9780,N/A
1995/12/09,29445,30091,29445,29948,0.0,0.00%,29703,30066,29767,28063,19460,N/A
1995/12/08,29804,30091,29445,29948,▲287,＋0.97%,29545,30030,29723,28059,24740,N/A
1995/12/07,30235,30235,29445,29660,▲144,＋0.49%,29387,30005,29682,28056,44300,N/A
1995/12/06,30091,30163,29517,29517,▲72,＋0.24%,29344,30030,29630,28056,20940,N/A
1995/12/05,29229,30235,29229,29445,▲287,＋0.99%,29330,30062,29586,28059,14550,N/A
1995/12/04,29158,29229,28942,29158,0.0,0.00%,29430,30167,29550,28056,18580,N/A
1995/12/02,29301,29301,29086,29158,▼287,－0.98%,29689,30253,29515,28052,17140,N/A
1995/12/01,29445,29660,29158,29445,0.0,0.00%,30034,30339,29486,28035,11290,N/A
1995/11/30,29948,29948,29301,29445,▼503,－1.68%,30350,30447,29464,28011,16810,N/A
1995/11/29,30522,30881,29948,29948,▼503,－1.65%,30666,30569,29438,27992,81650,N/A
1995/11/28,31168,31168,30450,30450,▼431,－1.40%,30852,30669,29393,27960,94160,N/A
1995/11/27,30809,31168,30522,30881,▼144,－0.46%,30795,30738,29343,27920,95330,N/A
1995/11/25,30881,31097,30378,31025,0.0,0.00%,30651,30730,29277,27878,50130,N/A
1995/11/24,30881,31240,30666,31025,▲144,＋0.47%,30479,30702,29209,27839,88650,N/A
1995/11/23,30666,30881,30163,30881,▲718,＋2.38%,30378,30680,29124,27798,95830,N/A
1995/11/22,30235,30594,30091,30163,0.0,0.00%,30278,30655,29041,27758,45940,N/A
1995/11/21,30163,30307,29804,30163,0.0,0.00%,30091,30666,28960,27721,118880,N/A
1995/11/20,30307,30809,30163,30163,▼359,－1.18%,29948,30676,28905,27686,69200,N/A
1995/11/18,30378,31097,29948,30522,▲144,＋0.47%,29948,30676,28845,27647,53910,N/A
1995/11/17,30163,30450,29948,30378,▲1149,＋3.93%,29876,30680,28779,27606,69740,N/A
1995/11/16,29158,29588,28798,29229,▼215,－0.73%,30106,30684,28703,27569,29690,N/A
1995/11/15,30522,30522,29158,29445,▼718,－2.38%,30436,30748,28642,27542,86320,N/A
1995/11/14,29517,30666,29517,30163,0.0,0.00%,30723,30738,28577,27516,47150,N/A
1995/11/13,31456,31456,30163,30163,▼1365,－4.33%,31010,30709,28493,27485,46920,N/A
1995/11/11,31240,31599,30881,31528,▲646,＋2.09%,31355,30655,28407,27457,316080,N/A
1995/11/10,31097,31528,30522,30881,0.0,0.00%,31441,30529,28295,27417,273050,N/A
1995/11/09,31599,31599,30019,30881,▼718,－2.27%,31628,30432,28194,27380,193130,N/A
1995/11/08,31599,32174,31456,31599,▼287,－0.90%,31599,30310,28098,27342,108300,N/A
1995/11/07,32246,32318,31384,31887,▼72,－0.22%,31370,30141,27991,27303,93290,N/A
1995/11/06,32174,32389,31815,31958,▲144,＋0.45%,31111,29958,27872,27260,228730,N/A
1995/11/04,30738,32174,30738,31815,▲1077,＋3.50%,30795,29779,27752,27216,182340,N/A
1995/11/03,30307,30881,30307,30738,▲287,＋0.94%,30508,29599,27641,27174,49760,N/A
1995/11/02,30594,30738,30450,30450,▼144,－0.47%,30436,29463,27542,27141,81730,N/A
1995/11/01,30738,30881,30522,30594,▲215,＋0.71%,30378,29348,27440,27114,73480,N/A
1995/10/31,30378,31097,30378,30378,0.0,0.00%,30378,29258,27331,27087,148090,N/A
1995/10/30,30163,30522,29876,30378,0.0,0.00%,30393,29179,27227,27063,49880,N/A
1995/10/28,30522,30522,30019,30378,▲215,＋0.71%,30422,29100,27131,27037,55520,N/A
1995/10/27,30738,30881,30163,30163,▼431,－1.41%,30192,29010,27041,27010,105240,N/A
1995/10/26,30594,30953,30307,30594,▲144,＋0.47%,30077,28892,26952,26978,145370,N/A
1995/10/25,30522,31599,30163,30450,▼72,－0.24%,29775,28709,26861,26940,373370,N/A
1995/10/24,29445,30522,29301,30522,▲1293,＋4.42%,29488,28551,26767,26902,140440,N/A
1995/10/23,29301,29588,28870,29229,▼359,－1.21%,29172,28389,26680,26865,63610,N/A
1995/10/21,29158,29948,29158,29588,▲503,＋1.73%,29014,28303,26630,26828,85290,N/A
1995/10/20,29014,29229,28798,29086,▲72,＋0.25%,28741,28152,26566,26795,97450,N/A
1995/10/19,29086,29086,28727,29014,▲72,＋0.25%,28569,28041,26514,26768,61740,N/A
1995/10/18,28439,29445,28439,28942,▲503,＋1.77%,28439,27955,26468,26742,100070,N/A
1995/10/17,28224,28511,27937,28439,▲215,＋0.76%,28296,27861,26430,26718,22860,N/A
1995/10/16,28224,28368,28009,28224,0.0,0.00%,28210,27807,26409,26699,22870,N/A
1995/10/14,28368,28368,28224,28224,▼144,－0.51%,28195,27804,26406,26686,8070,N/A
1995/10/13,28439,28583,28080,28368,▲144,＋0.51%,28310,27786,26399,26669,22250,N/A
1995/10/12,28080,28224,27865,28224,▲215,＋0.77%,28396,27732,26387,26647,44950,N/A
1995/10/11,28009,28368,27649,28009,▼144,－0.51%,28511,27693,26367,26629,75370,N/A
1995/10/10,29014,29014,28009,28152,▼646,－2.24%,28626,27639,26354,26613,36410,N/A
1995/10/09,28583,29229,28511,28798,0.0,0.00%,28554,27578,26340,26596,83890,N/A
1995/10/07,28870,29086,28798,28798,0.0,0.00%,28181,27434,26324,26573,88060,N/A
1995/10/06,28727,29301,28583,28798,▲215,＋0.75%,27879,27290,26311,26552,197510,N/A
1995/10/05,28009,28583,27793,28583,▲790,＋2.84%,27578,27114,26296,26531,92860,N/A
1995/10/04,26931,27937,26931,27793,▲862,＋3.20%,27362,27028,26286,26520,81710,N/A
1995/10/02,26931,27290,26644,26931,▼359,－1.32%,27118,26967,26293,26518,36840,N/A
1995/09/30,27290,27506,27147,27290,0.0,0.00%,27104,26949,26323,26525,45650,N/A
1995/09/29,27506,27649,27290,27290,▼215,－0.78%,27104,26874,26359,26530,52380,N/A
1995/09/28,26572,27506,26572,27506,▲934,＋3.51%,27061,26788,26395,26536,35320,N/A
1995/09/27,26572,26859,26572,26572,▼287,－1.07%,27032,26691,26431,26543,78870,N/A
1995/09/26,26572,27290,26572,26859,▼431,－1.58%,27348,26619,26482,26554,8360,N/A
1995/09/25,27290,27434,27075,27290,▲215,＋0.80%,27549,26525,26533,26561,50700,N/A
1995/09/23,26931,27147,26859,27075,▼287,－1.05%,27549,26400,26561,26569,25540,N/A
1995/09/22,28152,28152,27362,27362,▼790,－2.81%,27621,26288,26589,26577,34550,N/A
1995/09/21,27865,28511,27721,28152,▲287,＋1.03%,27535,26177,26585,26589,101250,N/A
1995/09/20,27290,27865,27075,27865,▲575,＋2.11%,27290,26026,26559,26601,49880,N/A
1995/09/19,27362,28009,26931,27290,▼144,－0.52%,26903,25872,26547,26611,87860,N/A
1995/09/18,27147,27434,26788,27434,▲503,＋1.87%,26630,25746,26527,26625,31350,N/A
1995/09/16,27649,27649,26859,26931,0.0,0.00%,26199,25631,26497,26639,22410,N/A
1995/09/15,26213,27147,25926,26931,▲1005,＋3.88%,26184,25524,26479,26643,20800,N/A
1995/09/14,25926,26500,25854,25926,0.0,0.00%,26113,25394,26468,26640,49530,N/A
1995/09/13,26213,26429,25854,25926,▲646,＋2.56%,26242,25301,26473,26641,37900,N/A
1995/09/12,26859,27003,25279,25279,▼1580,－5.88%,26213,25211,26474,26640,22860,N/A
1995/09/11,26931,26931,26572,26859,▲287,＋1.08%,26271,25179,26482,26642,19420,N/A
1995/09/07,26788,26931,26213,26572,0.0,0.00%,26012,25086,26467,26627,58250,N/A
1995/09/06,25782,26931,25136,26572,▲790,＋3.06%,25725,24996,26449,26616,45250,N/A
1995/09/05,25495,25782,25495,25782,▲215,＋0.84%,25409,24924,26433,26607,43660,N/A
1995/09/04,25567,25567,25136,25567,0.0,0.00%,25208,24877,26435,26605,13940,N/A
1995/09/02,25208,26141,25208,25567,▲431,＋1.71%,25064,24863,26443,26607,25740,N/A
1995/09/01,24777,25136,24777,25136,▲144,＋0.57%,24978,24895,26455,26606,13300,N/A
1995/08/31,24777,24992,24633,24992,▲215,＋0.87%,24978,24928,26478,26610,17970,N/A
1995/08/30,24777,25208,24705,24777,▼72,－0.29%,24935,24974,26506,26618,12180,N/A
1995/08/29,25136,25136,24849,24849,▼287,－1.14%,24935,25050,26539,26627,16050,N/A
1995/08/28,25136,25495,24992,25136,0.0,0.00%,24992,25139,26565,26635,18530,N/A
1995/08/26,24920,25136,24777,25136,▲359,＋1.45%,24920,25244,26587,26640,2620,N/A
1995/08/25,24777,25136,24777,24777,0.0,0.00%,24762,25387,26615,26639,46360,N/A
1995/08/24,25351,25351,24705,24777,▼359,－1.43%,24619,25538,26649,26646,23790,N/A
1995/08/23,24920,25351,24777,25136,▲359,＋1.45%,24489,25682,26680,26658,17620,N/A
1995/08/22,24346,24777,24346,24777,▲431,＋1.77%,24389,25779,26706,26670,16810,N/A
1995/08/21,24059,24418,23843,24346,▲287,＋1.19%,24432,25901,26741,26682,11750,N/A
1995/08/19,23771,24346,23700,24059,▼72,－0.30%,24518,26048,26789,26698,7600,N/A
1995/08/18,23771,24418,23771,24130,▼503,－2.04%,24734,26238,26843,26709,10640,N/A
1995/08/17,24633,24992,23771,24633,▼359,－1.44%,24877,26432,26899,26711,24670,N/A
1995/08/16,25136,25136,24489,24992,▲215,＋0.87%,25007,26594,26943,26703,17220,N/A
1995/08/14,24561,25208,24561,24777,▼359,－1.43%,25251,26745,26978,26699,6160,N/A
1995/08/12,24849,25136,24561,25136,▲287,＋1.16%,25452,26917,27004,26704,12300,N/A
1995/08/11,25279,25279,24561,24849,▼431,－1.70%,25610,27096,27020,26701,17600,N/A
1995/08/10,26213,26572,25136,25279,▼934,－3.56%,25897,27326,27037,26695,18240,N/A
1995/08/09,25782,26572,25782,26213,▲431,＋1.67%,26170,27535,27051,26678,22470,N/A
1995/08/08,25926,26069,25782,25782,▼144,－0.55%,26371,27707,27027,26654,6760,N/A
1995/08/07,26285,26285,25495,25926,▼359,－1.37%,26816,27901,27023,26639,16180,N/A
1995/08/05,25854,26788,25854,26285,▼359,－1.35%,27190,28098,27022,26623,10570,N/A
1995/08/04,26931,27147,26213,26644,▼575,－2.11%,27463,28235,27016,26606,14460,N/A
1995/08/03,28009,28009,26931,27219,▼790,－2.82%,27549,28339,27005,26588,15030,N/A
1995/08/02,28009,28009,27578,28009,▲215,＋0.78%,27549,28335,26989,26564,26550,N/A
1995/08/01,27649,28009,27649,27793,▲144,＋0.52%,27405,28263,26967,26525,16140,N/A
