[일시]롯데정밀화학,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1987/08/05,14802,14802,14802,14802,0.0,0.00%,14802,14772,14038,14773,0,N/A
1987/08/04,14802,14802,14802,14802,0.0,0.00%,14802,14764,14036,14749,0,N/A
1987/08/03,14802,14802,14802,14802,0.0,0.00%,14802,14755,14034,14725,20,N/A
1987/08/01,14802,14802,14802,14802,0.0,0.00%,14802,14746,14032,14697,0,N/A
1987/07/31,14802,14802,14802,14802,0.0,0.00%,14802,14737,14030,14665,0,N/A
1987/07/30,14802,14802,14802,14802,0.0,0.00%,14802,14728,14028,14630,170,N/A
1987/07/29,14802,14802,14802,14802,0.0,0.00%,14802,14711,14027,14594,0,N/A
1987/07/28,14802,14802,14802,14802,0.0,0.00%,14790,14664,14031,14560,30,N/A
1987/07/27,14802,14802,14802,14802,0.0,0.00%,14778,14617,14039,14523,10,N/A
1987/07/25,14802,14802,14802,14802,0.0,0.00%,14766,14570,14047,14482,0,N/A
1987/07/24,14802,14802,14802,14802,▲59,＋0.40%,14755,14523,14055,14437,0,N/A
1987/07/23,14743,14743,14743,14743,0.0,0.00%,14743,14476,14067,14388,10,N/A
1987/07/22,14743,14743,14743,14743,0.0,0.00%,14743,14432,14086,14336,0,N/A
1987/07/21,14743,14743,14743,14743,0.0,0.00%,14743,14388,14105,14285,30,N/A
1987/07/20,14743,14743,14743,14743,0.0,0.00%,14743,14344,14123,14231,20,N/A
1987/07/18,14743,14743,14743,14743,0.0,0.00%,14731,14270,14142,14176,10,N/A
1987/07/16,14743,14743,14743,14743,0.0,0.00%,14708,14197,14163,14121,50,N/A
1987/07/15,14743,14743,14743,14743,0.0,0.00%,14684,14123,14185,14065,20,N/A
1987/07/14,14684,14743,14684,14743,▲59,＋0.40%,14661,14050,14207,14009,20,N/A
1987/07/13,14684,14684,14684,14684,▲59,＋0.40%,14637,13976,14228,13954,0,N/A
1987/07/11,14626,14626,14626,14626,0.0,0.00%,14626,13906,14251,13899,10,N/A
1987/07/10,14626,14626,14626,14626,0.0,0.00%,14590,13838,14274,13844,40,N/A
1987/07/09,14626,14626,14626,14626,0.0,0.00%,14438,13771,14298,13791,20,N/A
1987/07/08,14626,14626,14626,14626,0.0,0.00%,14285,13703,14321,13735,20,N/A
1987/07/07,14567,14626,14567,14626,▲176,＋1.22%,14132,13636,14345,13681,50,N/A
1987/07/06,13803,14449,13803,14449,▲587,＋4.24%,13979,13568,14368,13628,40,N/A
1987/07/04,13862,13862,13862,13862,0.0,0.00%,13862,13509,14399,13577,0,N/A
1987/07/03,13862,13862,13862,13862,0.0,0.00%,13862,13480,14440,13528,10,N/A
1987/07/02,13862,13862,13862,13862,0.0,0.00%,13862,13439,14477,13477,0,N/A
1987/07/01,13862,13862,13862,13862,0.0,0.00%,13862,13398,14508,13422,30,N/A
1987/06/30,13862,13862,13862,13862,0.0,0.00%,13744,13357,14536,13371,0,N/A
1987/06/29,13862,13862,13862,13862,0.0,0.00%,13627,13316,14563,13317,0,N/A
1987/06/27,13862,13862,13862,13862,0.0,0.00%,13509,13269,14586,13259,0,N/A
1987/06/26,13862,13862,13862,13862,▲587,＋4.42%,13392,13236,14605,13199,0,N/A
1987/06/25,13275,13275,13275,13275,0.0,0.00%,13275,13204,14619,13136,20,N/A
1987/06/24,13275,13275,13275,13275,0.0,0.00%,13275,13216,14642,13075,0,N/A
1987/06/23,13275,13275,13275,13275,0.0,0.00%,13275,13242,14666,13012,0,N/A
1987/06/22,13275,13275,13275,13275,0.0,0.00%,13275,13269,14694,12947,0,N/A
1987/06/20,13275,13275,13275,13275,0.0,0.00%,13275,13310,14727,12879,0,N/A
1987/06/19,13275,13275,13275,13275,0.0,0.00%,13275,13366,14765,12810,0,N/A
1987/06/18,13275,13275,13275,13275,0.0,0.00%,13275,13436,14809,12741,0,N/A
1987/06/17,13275,13275,13275,13275,0.0,0.00%,13275,13507,14857,12672,0,N/A
1987/06/16,13275,13275,13275,13275,0.0,0.00%,13275,13577,14900,12603,0,N/A
1987/06/15,13275,13275,13275,13275,0.0,0.00%,13228,13648,14944,12534,0,N/A
1987/06/13,13275,13275,13275,13275,0.0,0.00%,13181,13718,14991,12465,0,N/A
1987/06/12,13275,13275,13275,13275,0.0,0.00%,13134,13788,15039,12395,0,N/A
1987/06/11,13275,13275,13275,13275,▲235,＋1.80%,13087,13862,15087,12324,20,N/A
1987/06/10,13040,13040,13040,13040,0.0,0.00%,13016,13950,15135,12254,0,N/A
1987/06/09,13040,13040,13040,13040,0.0,0.00%,13051,14062,15187,12185,0,N/A
1987/06/08,13040,13040,13040,13040,0.0,0.00%,13087,14173,15238,12117,0,N/A
1987/06/05,13040,13040,13040,13040,▲117,＋0.91%,13181,14285,15292,12048,10,N/A
1987/06/04,12922,12922,12922,12922,▼294,－2.22%,13333,14411,15349,11980,30,N/A
1987/06/03,13216,13216,13216,13216,0.0,0.00%,13509,14558,15410,11912,0,N/A
1987/06/02,13216,13216,13216,13216,▼294,－2.17%,13686,14690,15467,11842,10,N/A
1987/06/01,13509,13509,13509,13509,▼294,－2.13%,13921,14822,15514,11772,660,N/A
1987/05/30,13803,13803,13803,13803,0.0,0.00%,14156,14940,15546,11700,0,N/A
1987/05/29,13803,13803,13803,13803,▼294,－2.08%,14332,15051,15564,11625,80,N/A
1987/05/28,14097,14097,14097,14097,▼294,－2.04%,14508,15163,15572,11552,140,N/A
1987/05/27,14391,14391,14391,14391,▼294,－2.00%,14626,15260,15565,11477,260,N/A
1987/05/26,14684,14684,14684,14684,0.0,0.00%,14684,15342,15543,11401,320,N/A
1987/05/25,14684,14684,14684,14684,0.0,0.00%,14684,15410,15507,11323,0,N/A
1987/05/23,14684,14684,14684,14684,0.0,0.00%,14696,15477,15461,11245,30,N/A
1987/05/22,14684,14684,14684,14684,0.0,0.00%,14766,15545,15415,11166,60,N/A
1987/05/21,14684,14684,14684,14684,0.0,0.00%,14884,15612,15361,11086,0,N/A
1987/05/20,14684,14684,14684,14684,▼59,－0.40%,15001,15680,15300,11007,40,N/A
1987/05/19,14743,14743,14743,14743,▼294,－1.95%,15119,15747,15231,10928,40,N/A
1987/05/18,15037,15037,15037,15037,▼235,－1.54%,15283,15827,15162,10848,600,N/A
1987/05/16,15272,15272,15272,15272,0.0,0.00%,15448,15891,15089,10766,0,N/A
1987/05/15,15272,15272,15272,15272,0.0,0.00%,15565,15929,15007,10681,180,N/A
1987/05/14,15272,15272,15272,15272,▼294,－1.89%,15683,15953,14917,10597,10,N/A
1987/05/13,15565,15565,15565,15565,▼294,－1.85%,15800,15968,14819,10512,280,N/A
1987/05/12,15859,15859,15859,15859,0.0,0.00%,15894,15962,14708,10426,0,N/A
1987/05/11,15859,15859,15859,15859,0.0,0.00%,15929,15932,14586,10336,0,N/A
1987/05/09,15859,15859,15859,15859,0.0,0.00%,15965,15888,14465,10246,0,N/A
1987/05/08,15859,15859,15859,15859,▼176,－1.10%,16000,15830,14338,10156,100,N/A
1987/05/07,16035,16035,16035,16035,0.0,0.00%,16035,15771,14211,10065,0,N/A
1987/05/06,16035,16035,16035,16035,0.0,0.00%,16035,15703,14078,9973,0,N/A
1987/05/04,16035,16035,16035,16035,0.0,0.00%,16035,15650,13945,9881,0,N/A
1987/05/02,16035,16035,16035,16035,0.0,0.00%,16035,15612,13812,9790,0,N/A
1987/05/01,16035,16035,16035,16035,0.0,0.00%,16035,15589,13679,9700,0,N/A
1987/04/30,16035,16035,16035,16035,0.0,0.00%,16035,15580,13547,9609,30,N/A
1987/04/29,16035,16035,16035,16035,0.0,0.00%,16094,15586,13415,9518,0,N/A
1987/04/28,16035,16035,16035,16035,0.0,0.00%,16153,15577,13284,9428,270,N/A
1987/04/27,16035,16035,16035,16035,0.0,0.00%,16153,15571,13148,9338,0,N/A
1987/04/25,16035,16035,16035,16035,▼294,－1.80%,16094,15576,13018,9248,10,N/A
1987/04/24,16329,16329,16329,16329,0.0,0.00%,16000,15581,12888,9158,470,N/A
1987/04/23,16329,16329,16329,16329,▲294,＋1.83%,15824,15571,12755,9066,210,N/A
1987/04/22,16035,16035,16035,16035,▲294,＋1.87%,15612,15563,12616,8974,130,N/A
1987/04/21,15565,15742,15565,15742,▲176,＋1.13%,15401,15569,12477,8884,2010,N/A
1987/04/20,15565,15565,15565,15565,▲117,＋0.76%,15189,15589,12337,8797,0,N/A
1987/04/18,15448,15448,15448,15448,▲176,＋1.15%,15013,15624,12205,8712,20,N/A
1987/04/17,14684,15272,14684,15272,▲294,＋1.96%,14860,15674,12070,8628,210,N/A
1987/04/16,14391,14978,14391,14978,▲294,＋2.00%,14802,15740,11932,8544,50,N/A
1987/04/15,14684,14684,14684,14684,0.0,0.00%,14860,15823,11793,8462,20,N/A
1987/04/14,14684,14684,14684,14684,0.0,0.00%,15037,15890,11653,8382,0,N/A
1987/04/13,14684,14684,14684,14684,▼294,－1.96%,15272,15928,11507,8303,350,N/A
1987/04/11,14978,14978,14978,14978,▼294,－1.92%,15565,15937,11358,8225,0,N/A
1987/04/10,15272,15272,15272,15272,▼294,－1.89%,15742,15902,11199,8145,450,N/A
1987/04/09,15565,15565,15565,15565,▼294,－1.85%,15871,15823,11032,8062,1450,N/A
1987/04/08,15859,15859,15859,15859,▼294,－1.82%,15982,15699,10855,7977,0,N/A
1987/04/07,16153,16153,16153,16153,▲294,＋1.85%,16040,15532,10674,7889,40,N/A
1987/04/06,15859,15859,15859,15859,▼59,－0.37%,16036,15320,10488,7799,20,N/A
1987/04/04,15918,15918,15918,15918,▼206,－1.28%,16095,15124,10307,7712,0,N/A
1987/04/03,16123,16123,16123,16123,▼23,－0.15%,16142,14900,10125,7623,200,N/A
1987/04/02,16147,16147,16147,16147,▲12,＋0.07%,16148,14643,9940,7534,35210,N/A
1987/04/01,16135,16135,15859,16135,▼18,－0.11%,16173,14365,9751,7443,1610,N/A
1987/03/31,16153,16153,16153,16153,0.0,0.00%,16235,14087,9562,7353,140,N/A
1987/03/30,15976,16153,15976,16153,0.0,0.00%,16323,13813,9373,7263,760,N/A
1987/03/28,16153,16153,16153,16153,▼117,－0.72%,16417,13522,9184,7173,300,N/A
1987/03/27,16270,16270,16270,16270,▼176,－1.07%,16393,13208,8995,7083,30,N/A
1987/03/26,16446,16446,16446,16446,▼147,－0.88%,16229,12864,8804,6992,400,N/A
1987/03/25,16593,16593,16593,16593,▼29,－0.18%,15912,12488,8611,6900,960,N/A
1987/03/24,16623,16623,16623,16623,▲587,＋3.66%,15448,12087,8414,6806,430,N/A
1987/03/23,15448,16035,15448,16035,▲587,＋3.80%,14860,11684,8217,6712,700,N/A
1987/03/21,15448,15448,15448,15448,▲587,＋3.95%,14273,11294,8031,6623,320,N/A
1987/03/20,14860,14860,14860,14860,▲587,＋4.12%,13686,10932,7853,6539,300,N/A
1987/03/19,14273,14273,14273,14273,▲587,＋4.29%,13098,10595,7686,6461,20,N/A
1987/03/18,13686,13686,13686,13686,▲587,＋4.48%,12628,10283,7532,6388,0,N/A
1987/03/17,13098,13098,13098,13098,▲587,＋4.69%,12182,10001,7388,6319,30,N/A
1987/03/16,12511,12511,12511,12511,▲587,＋4.93%,11759,9750,7260,6256,890,N/A
1987/03/14,11924,11924,11924,11924,0.0,0.00%,11371,9529,7139,6197,0,N/A
1987/03/13,11924,11924,11924,11924,▲470,＋4.10%,11101,9338,7028,6143,150,N/A
1987/03/12,11454,11454,11454,11454,▲470,＋4.28%,10855,9152,6916,6089,0,N/A
1987/03/11,10984,10984,10984,10984,▲411,＋3.89%,10630,8973,6811,6040,170,N/A
1987/03/09,10103,10573,10103,10573,0.0,0.00%,10406,8835,6714,5994,300,N/A
1987/03/07,10573,10573,10573,10573,▼117,－1.10%,10170,8717,6624,5951,270,N/A
1987/03/06,10755,10802,10690,10690,▲358,＋3.47%,9840,8606,6534,5909,360,N/A
1987/03/05,10332,10332,10332,10332,▲470,＋4.76%,9416,8470,6442,5866,530,N/A
1987/03/04,9862,9862,9862,9862,▲470,＋5.00%,9064,8339,6356,5825,80,N/A
1987/03/03,9392,9392,9392,9392,▲470,＋5.27%,8737,8213,6277,5789,470,N/A
1987/03/02,8752,8922,8752,8922,▲352,＋4.11%,8503,8128,6205,5756,1000,N/A
1987/02/28,8570,8570,8570,8570,▼6,－0.07%,8339,8049,6144,5729,80,N/A
1987/02/27,8576,8576,8576,8576,▲352,＋4.29%,8235,7970,6086,5704,930,N/A
1987/02/26,8223,8223,8223,8223,0.0,0.00%,8129,7873,6028,5679,10,N/A
1987/02/25,8223,8223,8223,8223,▲117,＋1.45%,8100,7776,5974,5657,300,N/A
1987/02/24,8106,8106,8106,8106,▲59,＋0.73%,8070,7661,5919,5635,0,N/A
1987/02/23,8047,8047,8047,8047,0.0,0.00%,8070,7541,5867,5614,40,N/A
1987/02/21,8047,8047,8047,8047,▼29,－0.36%,8105,7412,5818,5593,50,N/A
1987/02/20,8076,8076,8076,8076,0.0,0.00%,8068,7271,5768,5573,60,N/A
1987/02/19,8106,8106,8076,8076,▼29,－0.36%,8096,7117,5720,5552,590,N/A
1987/02/18,8164,8164,8106,8106,▼112,－1.36%,8126,6962,5671,5531,150,N/A
1987/02/17,8217,8217,8217,8217,▲352,＋4.48%,8173,6807,5622,5510,50,N/A
1987/02/16,7865,7865,7865,7865,▼352,－4.29%,8127,6645,5571,5488,0,N/A
1987/02/14,8217,8217,8217,8217,▼6,－0.07%,8093,6502,5528,5469,50,N/A
1987/02/13,8693,8693,8223,8223,▼117,－1.41%,7918,6341,5479,5447,480,N/A
1987/02/12,7929,8341,7929,8341,▲352,＋4.41%,7812,6170,5429,5425,60,N/A
1987/02/11,7695,7988,7695,7988,▲294,＋3.82%,7612,5994,5378,5402,310,N/A
1987/02/10,7348,7695,7348,7695,▲352,＋4.80%,7413,5836,5332,5382,360,N/A
1987/02/09,7929,7929,7342,7342,▼352,－4.58%,7201,5692,5292,5364,550,N/A
1987/02/07,7695,7695,7695,7695,▲352,＋4.80%,6990,5565,5257,5349,10,N/A
1987/02/06,7342,7342,7342,7342,▲352,＋5.04%,6637,5421,5218,5331,20,N/A
1987/02/05,6990,6990,6990,6990,▲352,＋5.31%,6308,5295,5185,5314,1010,N/A
1987/02/04,6637,6637,6637,6637,▲352,＋5.61%,6003,5186,5155,5297,30,N/A
1987/02/03,6285,6285,6285,6285,▲352,＋5.94%,5721,5095,5130,5282,200,N/A
1987/02/02,5932,5932,5932,5932,▲235,＋4.12%,5463,5022,5112,5269,20,N/A
1987/01/31,5697,5697,5697,5697,▲235,＋4.30%,5275,4966,5099,5257,0,N/A
1987/01/30,5463,5463,5463,5463,▲235,＋4.49%,5134,4922,5093,5246,0,N/A
1987/01/28,5051,5228,5051,5228,▲235,＋4.71%,5040,4902,5091,5237,190,N/A
1987/01/27,4993,4993,4993,4993,0.0,0.00%,4993,4893,5093,5230,0,N/A
1987/01/26,4993,4993,4993,4993,0.0,0.00%,4993,4912,5099,5225,0,N/A
1987/01/24,4993,4993,4993,4993,0.0,0.00%,4957,4927,5104,5219,0,N/A
1987/01/23,4993,4993,4993,4993,0.0,0.00%,4922,4940,5110,5214,0,N/A
1987/01/22,4993,4993,4993,4993,0.0,0.00%,4887,4950,5116,5208,0,N/A
1987/01/21,4993,4993,4993,4993,▲176,＋3.66%,4852,4959,5122,5202,20,N/A
1987/01/20,4816,4816,4816,4816,0.0,0.00%,4816,4968,5127,5196,0,N/A
1987/01/19,4816,4816,4816,4816,0.0,0.00%,4816,4985,5136,5192,0,N/A
1987/01/17,4816,4816,4816,4816,0.0,0.00%,4816,5003,5145,5187,0,N/A
1987/01/16,4816,4816,4816,4816,0.0,0.00%,4816,5021,5154,5183,0,N/A
1987/01/15,4816,4816,4816,4816,0.0,0.00%,4816,5037,5162,5178,0,N/A
1987/01/14,4816,4816,4816,4816,0.0,0.00%,4816,5053,5171,5174,0,N/A
1987/01/13,4816,4816,4816,4816,0.0,0.00%,4816,5066,5180,5170,0,N/A
1987/01/12,4816,4816,4816,4816,0.0,0.00%,4816,5090,5188,5165,0,N/A
1987/01/10,4816,4816,4816,4816,0.0,0.00%,4863,5103,5197,5161,0,N/A
1987/01/09,4816,4816,4816,4816,0.0,0.00%,4910,5115,5206,5156,0,N/A
1987/01/08,4816,4816,4816,4816,0.0,0.00%,5022,5124,5215,5152,0,N/A
1987/01/07,4816,4816,4816,4816,▼235,－4.65%,5116,5130,5225,5148,10,N/A
1987/01/06,5051,5051,5051,5051,0.0,0.00%,5204,5139,5236,5143,0,N/A
1987/01/05,5051,5051,5051,5051,▼323,－6.01%,5233,5140,5243,5137,0,N/A
1986/12/26,5374,5374,5374,5374,▲88,＋1.67%,5257,5141,5250,5131,0,N/A
1986/12/24,5286,5286,5286,5286,▲29,＋0.56%,5216,5131,5252,5122,20,N/A
1986/12/23,5257,5257,5257,5257,▲59,＋1.13%,5192,5125,5255,5114,20,N/A
1986/12/22,5169,5198,5169,5198,▲29,＋0.57%,5175,5120,5258,5106,124800,N/A
1986/12/20,5169,5169,5169,5169,0.0,0.00%,5169,5118,5262,5098,40,N/A
1986/12/19,5169,5169,5169,5169,0.0,0.00%,5163,5123,5268,5090,0,N/A
1986/12/18,5169,5169,5169,5169,0.0,0.00%,5157,5127,5273,5083,20,N/A
1986/12/17,5169,5169,5169,5169,0.0,0.00%,5139,5132,5279,5075,0,N/A
1986/12/16,5169,5169,5169,5169,▲29,＋0.57%,5163,5136,5284,5067,0,N/A
1986/12/15,5139,5139,5139,5139,0.0,0.00%,5145,5141,5289,5060,0,N/A
1986/12/13,5139,5139,5139,5139,▲59,＋1.16%,5131,5146,5295,5052,0,N/A
1986/12/12,5081,5081,5081,5081,▼206,－3.89%,5101,5152,5301,5045,20,N/A
1986/12/11,5286,5286,5286,5286,▲206,＋4.05%,5071,5167,5308,5038,1240,N/A
1986/12/10,5081,5081,5081,5081,▲15,＋0.29%,5015,5171,5313,5029,0,N/A
1986/12/09,5066,5066,5066,5066,▲73,＋1.47%,5012,5175,5321,5022,0,N/A
1986/12/08,4993,4993,4993,4993,▲65,＋1.31%,5013,5180,5330,5015,0,N/A
1986/12/06,4928,4928,4928,4928,▼79,－1.58%,5048,5189,5339,5009,80,N/A
1986/12/05,4993,5007,4993,5007,▼59,－1.16%,5095,5201,5350,5003,1400,N/A
1986/12/04,5066,5066,5066,5066,▼6,－0.12%,5127,5218,5360,4997,20,N/A
1986/12/03,5072,5072,5072,5072,▼94,－1.82%,5148,5231,5368,4990,60,N/A
1986/12/02,5166,5166,5166,5166,0.0,0.00%,5185,5245,5377,4982,0,N/A
1986/12/01,5166,5166,5166,5166,0.0,0.00%,5203,5253,5384,4975,0,N/A
1986/11/29,5166,5166,5166,5166,▼3,－0.06%,5221,5262,5391,4967,40,N/A
1986/11/28,5169,5169,5169,5169,▼88,－1.68%,5239,5271,5398,4959,60,N/A
1986/11/27,5257,5257,5257,5257,0.0,0.00%,5257,5279,5404,4951,0,N/A
1986/11/26,5257,5257,5257,5257,0.0,0.00%,5257,5283,5410,4943,0,N/A
1986/11/25,5257,5257,5257,5257,0.0,0.00%,5257,5288,5415,4934,0,N/A
1986/11/24,5257,5257,5257,5257,0.0,0.00%,5279,5292,5421,4925,0,N/A
1986/11/22,5257,5257,5257,5257,0.0,0.00%,5302,5296,5426,4917,0,N/A
1986/11/21,5257,5257,5257,5257,0.0,0.00%,5284,5300,5431,4909,0,N/A
1986/11/20,5257,5257,5257,5257,▼112,－2.08%,5266,5304,5437,4900,80,N/A
1986/11/19,5369,5369,5369,5369,0.0,0.00%,5249,5308,5442,4892,0,N/A
1986/11/18,5369,5369,5369,5369,▲200,＋3.86%,5209,5307,5444,4883,520,N/A
1986/11/17,5169,5169,5169,5169,0.0,0.00%,5203,5305,5442,4874,0,N/A
1986/11/15,5169,5169,5169,5169,0.0,0.00%,5237,5314,5440,4866,0,N/A
1986/11/14,5169,5169,5169,5169,0.0,0.00%,5271,5322,5435,4858,0,N/A
1986/11/13,5169,5169,5169,5169,▼170,－3.19%,5305,5331,5426,4851,40,N/A
1986/11/12,5339,5339,5339,5339,0.0,0.00%,5339,5346,5414,4843,0,N/A
1986/11/11,5339,5339,5339,5339,0.0,0.00%,5339,5352,5399,4834,0,N/A
1986/11/10,5339,5339,5339,5339,0.0,0.00%,5339,5358,5383,4826,0,N/A
1986/11/08,5339,5339,5339,5339,0.0,0.00%,5339,5364,5367,4819,0,N/A
1986/11/07,5339,5339,5339,5339,0.0,0.00%,5339,5371,5351,4811,200,N/A
1986/11/06,5339,5339,5339,5339,0.0,0.00%,5339,5377,5334,4803,0,N/A
1986/11/05,5339,5339,5339,5339,0.0,0.00%,5339,5383,5317,4795,0,N/A
1986/11/04,5339,5339,5339,5339,0.0,0.00%,5339,5390,5299,4787,0,N/A
1986/11/03,5339,5339,5339,5339,0.0,0.00%,5339,5397,5282,4778,0,N/A
1986/11/01,5339,5339,5339,5339,0.0,0.00%,5339,5405,5264,4769,0,N/A
1986/10/31,5339,5339,5339,5339,0.0,0.00%,5339,5412,5247,4760,0,N/A
1986/10/30,5339,5339,5339,5339,0.0,0.00%,5339,5420,5229,4752,0,N/A
1986/10/29,5339,5339,5339,5339,0.0,0.00%,5339,5428,5212,4743,0,N/A
1986/10/28,5339,5339,5339,5339,0.0,0.00%,5339,5435,5194,4734,0,N/A
1986/10/27,5339,5339,5339,5339,0.0,0.00%,5339,5443,5177,4725,0,N/A
1986/10/25,5339,5339,5339,5339,0.0,0.00%,5364,5450,5159,4717,0,N/A
1986/10/24,5339,5339,5339,5339,0.0,0.00%,5390,5463,5142,4708,0,N/A
1986/10/23,5339,5339,5339,5339,0.0,0.00%,5415,5475,5124,4699,0,N/A
1986/10/22,5339,5339,5339,5339,▼126,－2.31%,5440,5487,5107,4690,520,N/A
1986/10/21,5465,5465,5465,5465,0.0,0.00%,5465,5499,5089,4681,0,N/A
1986/10/20,5465,5465,5465,5465,0.0,0.00%,5465,5504,5070,4672,0,N/A
1986/10/18,5465,5465,5465,5465,0.0,0.00%,5465,5510,5050,4662,0,N/A
1986/10/17,5465,5465,5465,5465,0.0,0.00%,5465,5516,5031,4654,0,N/A
1986/10/16,5465,5465,5465,5465,0.0,0.00%,5470,5522,5012,4646,0,N/A
1986/10/15,5465,5465,5465,5465,0.0,0.00%,5475,5527,4992,4637,0,N/A
1986/10/14,5465,5465,5465,5465,0.0,0.00%,5480,5533,4973,4629,0,N/A
1986/10/13,5465,5465,5465,5465,▼23,－0.43%,5485,5539,4953,4621,0,N/A
1986/10/11,5489,5489,5489,5489,0.0,0.00%,5491,5544,4933,4613,0,N/A
1986/10/10,5489,5489,5489,5489,▼3,－0.05%,5491,5549,4913,4604,0,N/A
1986/10/08,5492,5492,5492,5492,0.0,0.00%,5492,5554,4892,4596,0,N/A
1986/10/07,5492,5492,5492,5492,0.0,0.00%,5492,5558,4872,4588,0,N/A
1986/10/06,5492,5492,5492,5492,0.0,0.00%,5510,5562,4851,4579,0,N/A
1986/10/04,5492,5492,5492,5492,0.0,0.00%,5527,5567,4830,4571,0,N/A
1986/10/02,5492,5492,5492,5492,0.0,0.00%,5545,5571,4809,4563,0,N/A
1986/09/30,5492,5492,5492,5492,▼88,－1.58%,5562,5576,4789,4554,0,N/A
1986/09/29,5580,5580,5580,5580,0.0,0.00%,5580,5574,4768,4546,0,N/A
1986/09/27,5580,5580,5580,5580,0.0,0.00%,5580,5558,4746,4538,0,N/A
1986/09/26,5580,5580,5580,5580,0.0,0.00%,5580,5532,4723,4529,140,N/A
1986/09/25,5580,5580,5580,5580,0.0,0.00%,5580,5495,4701,4520,480,N/A
1986/09/24,5580,5580,5580,5580,0.0,0.00%,5580,5448,4678,4511,0,N/A
1986/09/23,5580,5580,5580,5580,0.0,0.00%,5580,5392,4656,4502,0,N/A
1986/09/22,5580,5580,5580,5580,0.0,0.00%,5580,5335,4633,4494,0,N/A
1986/09/20,5580,5580,5580,5580,0.0,0.00%,5580,5275,4611,4485,0,N/A
1986/09/17,5580,5580,5580,5580,0.0,0.00%,5580,5215,4588,4476,0,N/A
1986/09/16,5580,5580,5580,5580,0.0,0.00%,5580,5154,4565,4467,0,N/A
1986/09/15,5580,5580,5580,5580,0.0,0.00%,5580,5093,4543,4459,140,N/A
1986/09/13,5580,5580,5580,5580,0.0,0.00%,5580,5030,4520,4450,300,N/A
1986/09/12,5580,5580,5580,5580,0.0,0.00%,5580,4964,4498,4442,0,N/A
1986/09/11,5580,5580,5580,5580,0.0,0.00%,5580,4900,4475,4432,280,N/A
1986/09/10,5580,5580,5580,5580,0.0,0.00%,5580,4835,4453,4424,0,N/A
1986/09/09,5580,5580,5580,5580,0.0,0.00%,5557,4770,4430,4414,0,N/A
1986/09/08,5580,5580,5580,5580,0.0,0.00%,5492,4706,4408,4404,680,N/A
1986/09/06,5580,5580,5580,5580,0.0,0.00%,5386,4641,4386,4393,640,N/A
1986/09/05,5580,5580,5580,5580,▲117,＋2.15%,5239,4576,4364,4382,220,N/A
1986/09/04,5463,5463,5463,5463,▲206,＋3.91%,5051,4512,4342,4371,100,N/A
1986/09/03,5257,5257,5257,5257,▲206,＋4.07%,4853,4453,4322,4361,60,N/A
1986/09/02,4996,5051,4996,5051,▲206,＋4.24%,4688,4405,4305,4353,180,N/A
1986/09/01,4846,4846,4846,4846,▲206,＋4.43%,4554,4367,4292,4347,60,N/A
1986/08/30,4640,4640,4640,4640,▲170,＋3.81%,4459,4339,4282,4341,0,N/A
1986/08/29,4470,4470,4470,4470,▲35,＋0.79%,4405,4321,4276,4338,20,N/A
1986/08/28,4435,4435,4435,4435,▲56,＋1.27%,4384,4313,4272,4336,0,N/A
1986/08/27,4379,4379,4379,4379,▲6,＋0.13%,4360,4306,4270,4334,0,N/A
1986/08/26,4373,4373,4373,4373,▲6,＋0.13%,4337,4302,4270,4335,100,N/A
1986/08/25,4367,4367,4367,4367,▲3,＋0.07%,4320,4299,4271,4335,120,N/A
1986/08/23,4364,4364,4364,4364,▲47,＋1.09%,4304,4295,4271,4335,0,N/A
1986/08/22,4288,4317,4288,4317,▲56,＋1.31%,4288,4292,4272,4334,320,N/A
1986/08/21,4261,4261,4261,4261,▼26,－0.62%,4283,4292,4273,4334,100,N/A
1986/08/20,4288,4288,4288,4288,0.0,0.00%,4288,4291,4274,4332,0,N/A
1986/08/19,4288,4288,4288,4288,0.0,0.00%,4288,4290,4274,4330,0,N/A
1986/08/18,4288,4288,4288,4288,0.0,0.00%,4288,4289,4274,4327,0,N/A
1986/08/16,4288,4288,4288,4288,0.0,0.00%,4288,4287,4274,4324,0,N/A
1986/08/14,4288,4288,4288,4288,0.0,0.00%,4288,4285,4274,4321,0,N/A
1986/08/13,4288,4288,4288,4288,0.0,0.00%,4288,4283,4274,4318,0,N/A
1986/08/12,4288,4288,4288,4288,0.0,0.00%,4288,4281,4274,4314,0,N/A
1986/08/11,4288,4288,4288,4288,0.0,0.00%,4288,4278,4274,4311,0,N/A
1986/08/09,4288,4288,4288,4288,0.0,0.00%,4291,4276,4274,4307,0,N/A
1986/08/08,4288,4288,4288,4288,0.0,0.00%,4294,4274,4274,4304,0,N/A
1986/08/07,4288,4288,4288,4288,0.0,0.00%,4297,4272,4274,4300,0,N/A
