[일시]코오롱글로벌,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/08/24,35779,36673,35779,36584,▲1699,＋4.87%,35224,38366,45239,49260,7740,N/A
1992/08/22,33990,34884,33095,34884,▲1789,＋5.41%,34974,38762,45539,49369,8850,N/A
1992/08/21,33095,33543,33095,33095,▼1789,－5.13%,34983,39254,45874,49470,7790,N/A
1992/08/20,35779,35779,34884,34884,▼1789,－4.88%,35698,39835,46240,49585,870,N/A
1992/08/19,35779,36673,35332,36673,▲1342,＋3.80%,36324,40327,46545,49693,13280,N/A
1992/08/18,33587,36718,33587,35332,▲403,＋1.15%,36816,40730,46829,49805,9630,N/A
1992/08/17,35779,35779,34884,34929,▼1744,－4.76%,37890,41244,47142,49920,6170,N/A
1992/08/14,37121,37344,36673,36673,▼1342,－3.53%,39044,41823,47461,50024,4350,N/A
1992/08/13,38910,38910,38015,38015,▼1118,－2.86%,39500,42270,47752,50129,5850,N/A
1992/08/12,40251,40251,39133,39133,▼1565,－3.85%,39697,42584,47998,50226,1180,N/A
1992/08/11,40698,40743,40698,40698,0.0,0.00%,40010,42863,48248,50310,4230,N/A
1992/08/10,39357,40698,39357,40698,▲1744,＋4.48%,39741,43064,48457,50380,2940,N/A
1992/08/08,39357,39670,38954,38954,▼45,－0.11%,39652,43310,48658,50459,2340,N/A
1992/08/07,38999,41146,38910,38999,▼1699,－4.18%,40090,43688,48888,50551,4680,N/A
1992/08/06,38462,40698,38462,40698,▲1342,＋3.41%,40788,44109,49155,50636,4190,N/A
1992/08/05,38462,39804,38462,39357,▼894,－2.22%,41414,44377,49371,50711,9900,N/A
1992/08/04,40475,40475,39804,40251,▼894,－2.17%,42443,44757,49654,50812,5530,N/A
1992/08/03,41146,41593,41146,41146,▼1342,－3.16%,43337,45093,49923,50908,3050,N/A
1992/08/01,43829,43829,42487,42487,▼1342,－3.06%,44053,45428,50131,51005,470,N/A
1992/07/31,44724,44724,43829,43829,▼671,－1.51%,44500,45741,50273,51095,2910,N/A
1992/07/30,44276,45171,44276,44500,▼224,－0.50%,44679,46054,50392,51173,5270,N/A
1992/07/29,45171,45171,44724,44724,0.0,0.00%,44902,46289,50471,51246,4980,N/A
1992/07/28,44724,45171,44724,44724,0.0,0.00%,45260,46557,50553,51313,6950,N/A
1992/07/27,45171,46065,44724,44724,0.0,0.00%,45439,46870,50627,51395,12830,N/A
1992/07/25,45618,45618,42935,44724,▼894,－1.96%,45350,47206,50731,51458,11100,N/A
1992/07/24,46960,46960,45171,45618,▼894,－1.92%,45350,47541,50843,51525,2740,N/A
1992/07/23,46065,47854,46065,46513,▲894,＋1.96%,45171,47810,50963,51581,13520,N/A
1992/07/22,44724,46065,44276,45618,▲1342,＋3.03%,44992,47988,51059,51633,8080,N/A
1992/07/21,45618,45618,44276,44276,▼447,－1.00%,45171,48190,51141,51704,2150,N/A
1992/07/20,45171,45171,44634,44724,0.0,0.00%,45797,48391,51283,51794,2620,N/A
1992/07/18,45618,45618,44679,44724,▼894,－1.96%,46065,48659,51454,51898,5570,N/A
1992/07/16,46513,46513,45618,45618,▼894,－1.92%,46513,48905,51641,51999,3350,N/A
1992/07/15,46960,48301,45171,46513,▼894,－1.89%,46781,49129,51812,52096,15380,N/A
1992/07/14,46960,47407,46065,47407,▲1342,＋2.91%,47049,49330,51969,52181,5410,N/A
1992/07/13,46065,46960,46065,46065,▼894,－1.90%,47318,49554,52110,52252,4990,N/A
1992/07/11,45171,46960,45171,46960,0.0,0.00%,48123,49867,52282,52353,4340,N/A
1992/07/10,47854,48301,46960,46960,▼894,－1.87%,48570,50180,52468,52446,5690,N/A
1992/07/09,48749,48749,47854,47854,▼894,－1.83%,49196,50560,52684,52550,2530,N/A
1992/07/08,48749,50985,48301,48749,▼1342,－2.68%,49822,50828,52841,52628,14290,N/A
1992/07/07,47854,50090,47854,50090,▲894,＋1.82%,50359,51074,53027,52722,5940,N/A
1992/07/06,49196,49196,48301,49196,▼894,－1.79%,50627,51298,53147,52804,3220,N/A
1992/07/04,49196,50538,49196,50090,▼894,－1.75%,50985,51566,53236,52893,2570,N/A
1992/07/03,49643,50985,49196,50985,▼447,－0.87%,50985,51812,53266,52997,4520,N/A
1992/07/02,50538,51432,50538,51432,0.0,0.00%,50717,52014,53296,53117,5600,N/A
1992/07/01,50985,51432,49196,51432,▲447,＋0.88%,50090,52103,53318,53221,7030,N/A
1992/06/30,50090,50985,49643,50985,▲894,＋1.79%,49822,52215,53363,53303,6540,N/A
1992/06/29,50090,50090,48301,50090,▲447,＋0.90%,49554,52371,53445,53396,2540,N/A
1992/06/27,49196,49643,48301,49643,▲1342,＋2.78%,49554,52573,53497,53475,10360,N/A
1992/06/26,50090,50538,48301,48301,▼1789,－3.57%,49733,52796,53564,53564,4640,N/A
1992/06/25,49196,50090,49196,50090,▲447,＋0.90%,50448,53020,53609,53653,7890,N/A
1992/06/24,50090,50538,49643,49643,▼447,－0.89%,50895,53221,53631,53720,3730,N/A
1992/06/23,50090,51432,50090,50090,▼447,－0.88%,51611,53400,53683,53814,6930,N/A
1992/06/22,51879,51879,50538,50538,▼1342,－2.59%,52505,53534,53743,53911,6110,N/A
1992/06/20,51432,52327,50985,51879,▼447,－0.85%,53042,53646,53817,53981,9270,N/A
1992/06/19,53221,53221,52327,52327,▼894,－1.68%,53400,53802,53832,54041,5780,N/A
1992/06/18,54563,54563,51879,53221,▼1342,－2.46%,53847,53870,53795,54108,3060,N/A
1992/06/17,53668,55904,53668,54563,▲1342,＋2.52%,54116,54026,53713,54145,46180,N/A
1992/06/16,53668,53668,52327,53221,▼447,－0.83%,54205,54116,53609,54149,4020,N/A
1992/06/15,53668,55010,53668,53668,▼894,－1.64%,54563,54138,53512,54164,12510,N/A
1992/06/13,54563,54563,54116,54563,0.0,0.00%,54473,54004,53407,54164,6110,N/A
1992/06/12,55010,55010,53668,54563,▼447,－0.81%,54294,53825,53281,54157,7280,N/A
1992/06/11,55010,55904,53668,55010,0.0,0.00%,54205,53556,53199,54149,17110,N/A
1992/06/10,52327,55010,52327,55010,▲1789,＋3.36%,54026,53288,53065,54138,15920,N/A
1992/06/09,50985,53221,50985,53221,▼447,－0.83%,53847,52997,52930,54123,11830,N/A
1992/06/08,53668,53668,51879,53668,▼447,－0.83%,53758,52886,52841,54127,4060,N/A
1992/06/05,54116,54563,53668,54116,0.0,0.00%,53847,52774,52781,54127,14920,N/A
1992/06/04,53668,55010,52774,54116,0.0,0.00%,53668,52707,52699,54108,11560,N/A
1992/06/03,52774,54563,52774,54116,▲1342,＋2.54%,53400,52617,52587,54101,11890,N/A
1992/06/02,54116,54563,52774,52774,▼1342,－2.48%,53132,52438,52505,54071,6600,N/A
1992/06/01,54116,55010,53668,54116,▲894,＋1.68%,53579,52438,52453,54048,18780,N/A
1992/05/30,54116,54563,53221,53221,▲447,＋0.85%,53489,52483,52371,54019,9930,N/A
1992/05/29,52774,55457,51432,52774,0.0,0.00%,54116,52617,52304,54015,12290,N/A
1992/05/28,53221,54563,52774,52774,▼2236,－4.07%,54831,52774,52260,53993,11280,N/A
1992/05/27,53668,55457,53668,55010,▲1342,＋2.50%,55010,52930,52215,53963,17520,N/A
1992/05/26,56352,56352,53668,53668,▼2683,－4.76%,54205,52975,52118,53922,8490,N/A
1992/05/25,57693,58141,54116,56352,0.0,0.00%,53668,53109,52051,53870,35830,N/A
1992/05/23,55010,56352,55010,56352,▲2683,＋5.00%,52237,53199,51969,53817,43620,N/A
1992/05/22,52327,53668,52327,53668,▲2683,＋5.26%,50895,53378,51894,53784,28950,N/A
1992/05/21,51879,52327,50090,50985,0.0,0.00%,50001,53556,51879,53788,10310,N/A
1992/05/20,50090,51879,50090,50985,▲1789,＋3.64%,50001,54004,51917,53814,12320,N/A
1992/05/19,50538,50538,49196,49196,▼447,－0.90%,50090,54317,51954,53858,9620,N/A
1992/05/18,49196,50985,48749,49643,▲447,＋0.91%,50806,54585,52021,53918,7880,N/A
1992/05/16,50090,50090,49196,49196,▼1789,－3.51%,51343,54697,52073,53985,2490,N/A
1992/05/15,50538,52327,50538,50985,▼447,－0.87%,51611,54876,52163,54063,5070,N/A
1992/05/14,53221,53221,50985,51432,▼1342,－2.54%,51969,54965,52185,54119,4190,N/A
1992/05/13,52327,53221,52327,52774,▲447,＋0.85%,52684,55099,52207,54149,6820,N/A
1992/05/12,50538,52327,50538,52327,▲1789,＋3.54%,53311,55256,52200,54168,7320,N/A
1992/05/11,50538,53668,50538,50538,▼2236,－4.24%,54026,55301,52207,54171,5140,N/A
1992/05/09,52327,54563,52327,52774,▼2236,－4.07%,55099,55457,52267,54205,2530,N/A
1992/05/08,56799,57246,55010,55010,▼894,－1.60%,55726,55368,52304,54242,12110,N/A
1992/05/07,55904,57693,54563,55904,0.0,0.00%,55994,55189,52342,54246,10390,N/A
1992/05/06,57246,57246,55904,55904,0.0,0.00%,56441,55032,52356,54253,16260,N/A
1992/05/04,56352,57246,55904,55904,0.0,0.00%,57246,54921,52379,54272,20090,N/A
1992/05/02,54116,55904,54116,55904,▼447,－0.79%,57515,54876,52394,54298,11790,N/A
1992/05/01,58141,59035,56352,56352,▼1789,－3.08%,58320,54719,52394,54335,21080,N/A
1992/04/30,59930,59930,57693,58141,▼1789,－2.99%,58498,54406,52423,54373,27120,N/A
1992/04/29,55904,59930,55904,59930,▲2683,＋4.69%,57783,53914,52423,54410,57170,N/A
1992/04/28,59930,59930,57246,57246,▼2683,－4.48%,56173,53333,52416,54414,26110,N/A
1992/04/27,59930,59930,57246,59930,▲2683,＋4.69%,55278,52841,52416,54440,134150,N/A
1992/04/25,56352,57246,55904,57246,▲2683,＋4.92%,53847,52215,52416,54444,73180,N/A
1992/04/24,52327,54563,52327,54563,▲2683,＋5.17%,53221,51700,52461,54477,28660,N/A
1992/04/23,52774,55010,51879,51879,▼894,－1.69%,53489,51454,52550,54533,13090,N/A
1992/04/22,52774,54563,51879,52774,0.0,0.00%,53758,51209,52729,54619,10340,N/A
1992/04/21,55010,55010,52327,52774,▼1342,－2.48%,53937,50918,52938,54704,10670,N/A
1992/04/20,55457,56799,54116,54116,▼1789,－3.20%,53579,50672,53124,54794,15120,N/A
1992/04/18,53221,55904,53221,55904,▲2683,＋5.04%,53042,50471,53243,54880,25240,N/A
1992/04/17,54563,55010,53221,53221,▼447,－0.83%,52416,50135,53348,54950,9780,N/A
1992/04/16,51432,53668,51432,53668,▲2683,＋5.26%,52505,49844,53452,55047,13060,N/A
1992/04/15,51432,51432,50090,50985,▼447,－0.87%,52774,49621,53564,55148,7280,N/A
1992/04/14,50538,52327,50538,51432,▼1342,－2.54%,53132,49554,53698,55267,7060,N/A
1992/04/13,50985,52774,50985,52774,▼894,－1.67%,52863,49442,53810,55394,8540,N/A
1992/04/11,54563,55010,52327,53668,▼1342,－2.44%,51969,49263,53944,55491,18590,N/A
1992/04/10,54116,55010,53668,55010,▲2236,＋4.24%,50895,49084,54078,55584,63140,N/A
1992/04/09,50090,52774,50090,52774,▲2683,＋5.36%,49375,48838,54145,55670,29690,N/A
1992/04/08,49196,50538,48301,50090,▲1789,＋3.70%,48301,48659,54250,55778,27240,N/A
1992/04/07,49196,49643,47407,48301,0.0,0.00%,47675,48637,54421,55912,13230,N/A
1992/04/06,47407,48301,46960,48301,▲894,＋1.89%,47944,48793,54578,56039,14640,N/A
1992/04/04,47854,48301,47407,47407,0.0,0.00%,47675,48972,54689,56150,3430,N/A
1992/04/03,49196,49196,47407,47407,▲447,＋0.95%,47586,49241,54816,56277,2970,N/A
1992/04/02,49643,51432,46960,46960,▼2683,－5.41%,47675,49531,54921,56408,11310,N/A
1992/04/01,46065,49643,46065,49643,▲2683,＋5.71%,48301,49844,55032,56542,9740,N/A
1992/03/31,46960,49196,45618,46960,0.0,0.00%,48212,50023,55099,56654,6570,N/A
1992/03/30,47854,47854,46960,46960,▼894,－1.87%,48301,50314,55211,56784,11300,N/A
1992/03/28,51432,51432,47854,47854,▼2236,－4.46%,48749,50694,55316,56914,9160,N/A
1992/03/27,46960,51879,46960,50090,▲894,＋1.82%,49106,50918,55413,57045,22820,N/A
1992/03/26,47407,50090,46960,49196,▲1789,＋3.77%,48928,51052,55472,57175,33370,N/A
1992/03/25,46960,47854,46513,47407,▼1789,－3.64%,48928,51209,55517,57328,11520,N/A
1992/03/23,50090,50538,48749,49196,▼447,－0.90%,49464,51477,55614,57507,7530,N/A
1992/03/21,47407,50090,47407,49643,▲447,＋0.91%,49643,51723,55636,57671,5780,N/A
1992/03/20,47854,49196,47854,49196,0.0,0.00%,49554,51991,55644,57843,8330,N/A
1992/03/19,50090,50985,47407,49196,▼894,－1.79%,49643,52394,55666,58010,39260,N/A
1992/03/18,50090,50090,50090,50090,0.0,0.00%,50090,52774,55726,58170,12770,N/A
1992/03/17,48301,50538,48301,50090,▲894,＋1.82%,50448,53132,55726,58334,28740,N/A
1992/03/16,49643,50538,49196,49196,▼447,－0.90%,50985,53467,55711,58498,9780,N/A
1992/03/14,48749,50985,48749,49643,▼1789,－3.48%,51790,53802,55726,58670,3850,N/A
1992/03/13,51879,53221,51432,51432,▼447,－0.86%,52505,54227,55688,58834,13680,N/A
1992/03/12,52774,53668,51879,51879,▼894,－1.69%,52863,54563,55666,58961,11120,N/A
1992/03/11,52327,53221,52327,52774,▼447,－0.84%,53042,54943,55673,59084,3580,N/A
1992/03/09,50985,54563,50985,53221,0.0,0.00%,53400,55167,55696,59203,10530,N/A
1992/03/07,53221,53668,53221,53221,0.0,0.00%,53221,55502,55711,59318,6290,N/A
1992/03/06,51879,53668,51879,53221,▲447,＋0.85%,53132,55837,55763,59445,5330,N/A
1992/03/05,52774,54116,52774,52774,▼1789,－3.28%,52953,56173,55815,59572,6010,N/A
1992/03/04,52327,54563,50985,54563,▲2236,＋4.27%,52953,56665,55897,59695,7920,N/A
1992/03/03,52774,53668,52327,52327,▼447,－0.85%,52863,57201,55964,59814,5450,N/A
1992/03/02,49643,54116,49643,52774,▲447,＋0.85%,53400,57783,56054,59933,3890,N/A
1992/02/29,52774,52774,52327,52327,▼447,－0.85%,54294,58208,56091,60060,3990,N/A
1992/02/28,54116,54116,52327,52774,▼1342,－2.48%,55189,58700,56136,60198,8420,N/A
1992/02/27,55010,55904,54116,54116,▼894,－1.63%,56083,59035,56136,60313,5060,N/A
1992/02/26,55904,56352,54563,55010,▼2236,－3.91%,56620,59348,56143,60418,3980,N/A
1992/02/25,56799,58141,55904,57246,▲447,＋0.79%,56799,59549,56180,60507,7400,N/A
1992/02/24,57246,57693,56352,56799,▼447,－0.78%,56978,59594,56150,60582,3260,N/A
1992/02/22,56799,58141,56799,57246,▲447,＋0.79%,57246,59795,56150,60656,5320,N/A
1992/02/21,54563,56799,54563,56799,▲894,＋1.60%,57693,60019,56165,60738,5530,N/A
1992/02/20,57246,57693,55904,55904,▼2236,－3.85%,57783,60131,56203,60817,2110,N/A
1992/02/19,58141,59035,57246,58141,0.0,0.00%,58588,60287,56277,60902,5330,N/A
1992/02/18,59035,59482,56799,58141,▼1342,－2.26%,58946,60399,56322,60969,4870,N/A
1992/02/17,58141,59482,57693,59482,▲2236,＋3.91%,59303,60377,56396,61044,13760,N/A
1992/02/15,60824,60824,57246,57246,▼2683,－4.48%,59930,60153,56411,61107,5420,N/A
1992/02/14,59482,60377,59482,59930,0.0,0.00%,61540,60041,56464,61182,6850,N/A
1992/02/13,59930,61719,59035,59930,0.0,0.00%,62345,59728,56471,61234,24290,N/A
1992/02/12,61719,62613,59930,59930,▼2683,－4.29%,62613,59415,56493,61282,7400,N/A
1992/02/11,64849,64849,62613,62613,▼2683,－4.11%,63060,59102,56516,61327,16250,N/A
1992/02/10,63955,65744,63060,65296,▲1342,＋2.10%,62434,58655,56508,61346,56760,N/A
1992/02/08,61719,63955,61719,63955,▲2683,＋4.38%,61450,58051,56471,61338,44550,N/A
1992/02/07,63507,63507,61271,61271,▼894,－1.44%,60466,57537,56464,61350,5970,N/A
1992/02/06,59482,62166,59482,62166,▲2683,＋4.51%,59840,57157,56516,61376,15530,N/A
1992/02/01,60824,61271,59482,59482,▼894,－1.48%,59572,56642,56553,61409,12260,N/A
1992/01/31,58588,60824,58588,60377,▲1342,＋2.27%,60019,56329,56642,61454,20360,N/A
1992/01/30,55457,59035,55457,59035,▲894,＋1.54%,59751,55837,56732,61491,9370,N/A
1992/01/29,60824,60824,58141,58141,▼2683,－4.41%,59751,55390,56836,61551,28400,N/A
1992/01/28,62613,62613,60377,60824,▼894,－1.45%,60198,55010,56978,61622,35670,N/A
1992/01/27,60377,61719,59930,61719,▲2683,＋4.55%,59572,54607,57037,61666,53790,N/A
1992/01/25,59930,59930,57693,59035,0.0,0.00%,58230,54026,57090,61707,13370,N/A
1992/01/24,62166,62166,58588,59035,▼1342,－2.22%,57425,53534,57194,61774,32880,N/A
1992/01/23,60377,60377,57693,60377,▲2683,＋4.65%,56352,53087,57306,61853,45670,N/A
1992/01/22,55904,57693,55010,57693,▲2683,＋4.88%,55010,52438,57403,61920,40660,N/A
