[일시]CJ,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2008/11/17,28101,28290,26781,26970,▼1792,－6.23%,29026,29669,41076,49331,236607,3270486
2008/11/14,30930,31402,28762,28762,▼1037,－3.48%,29818,30027,41556,49689,229387,3364686
2008/11/13,27630,31402,27630,29799,0.0,0.00%,30129,30322,42015,50034,193458,3451066
2008/11/12,29233,30035,28620,29799,0.0,0.00%,30129,30610,42435,50370,130236,3488066
2008/11/11,30412,30648,29563,29799,▼1132,－3.66%,30704,31077,42850,50705,158659,3488406
2008/11/10,30553,31873,29705,30930,▲613,＋2.02%,31194,31588,43276,51056,148371,3484817
2008/11/07,27819,30317,27347,30317,▲519,＋1.74%,31609,31880,43695,51417,160437,3465385
2008/11/06,30648,31402,28714,29799,▼2876,－8.80%,31958,32076,44144,51793,190562,3448705
2008/11/05,33005,34420,31779,32675,▲424,＋1.32%,32128,32310,44605,52174,241246,3416392
2008/11/04,32534,32816,31119,32251,▼754,－2.29%,30930,32482,44980,52548,165912,3438329
2008/11/03,32722,33948,32062,33005,▲943,＋2.94%,29572,32854,45361,52903,153033,3465600
2008/10/31,31025,33759,29233,32062,▲1415,＋4.62%,27498,33283,45723,53239,201691,3472100
2008/10/30,28714,30648,27441,30648,▲3961,＋14.84%,25951,33828,46081,53572,200153,3465480
2008/10/29,26876,28762,22821,26687,▲1226,＋4.81%,25536,34455,46463,53922,285741,3459810
2008/10/28,20840,26027,20793,25461,▲2829,＋12.50%,26913,35313,46914,54303,264912,3494401
2008/10/27,23198,24942,21925,22632,▼1697,－6.98%,28884,36306,47373,54716,216745,3474785
2008/10/24,27819,28290,24329,24329,▼4244,－14.85%,31185,37555,47879,55162,232895,3460504
2008/10/23,30648,32062,28573,28573,▼4998,－14.89%,33250,38790,48357,55587,231465,3440469
2008/10/22,34608,35457,30695,33571,▼1745,－4.94%,34646,39832,48775,55986,112043,3467609
2008/10/21,34797,35645,33477,35315,▲1179,＋3.45%,35759,40563,49108,56339,105106,3489559
2008/10/20,34891,35881,31873,34137,▼519,－1.50%,36702,41084,49416,56660,121488,3501323
2008/10/17,36588,36777,34231,34655,▼896,－2.52%,37230,41782,49742,56991,145897,3535619
2008/10/16,36777,37201,35363,35551,▼3583,－9.16%,37145,42440,50067,57326,124658,3598499
2008/10/15,39135,39135,37720,39135,▼896,－2.24%,36928,43265,50358,57645,124030,3584787
2008/10/14,38192,40172,38097,40030,▲3253,＋8.85%,36324,43868,50562,57936,240353,3587314
2008/10/13,34985,36777,34891,36777,▲2546,＋7.44%,36258,44564,50747,58204,226988,3602011
2008/10/10,32534,34231,30270,34231,▼236,－0.68%,37220,45290,50959,58479,297801,3613354
2008/10/09,35928,36871,34184,34467,▼1650,－4.57%,38965,46200,51206,58775,334712,3618791
2008/10/08,38380,38474,35740,36117,▼3583,－9.03%,40709,47056,51489,59060,293583,3668872
2008/10/07,40738,42294,39700,39700,▼1886,－4.54%,42256,47834,51736,59329,218510,3713900
2008/10/06,41681,42199,41492,41586,▼1367,－3.18%,43378,48371,51845,59582,140033,3791794
2008/10/02,43802,43850,41869,42954,▼236,－0.55%,44585,48918,51939,59818,264659,3771403
2008/10/01,44274,44274,42624,43189,▼660,－1.51%,45802,49434,52053,60039,582764,3848869
2008/09/30,41539,43850,41492,43850,▼1462,－3.23%,47046,49901,52204,60250,385363,3904898
2008/09/29,48093,48187,45264,45311,▼2310,－4.85%,47914,50382,52411,60451,251152,4060069
2008/09/26,49130,49130,47622,47622,▼1415,－2.88%,47999,50823,52626,60643,138888,4107862
2008/09/25,48565,49508,47716,49036,▼377,－0.76%,48093,51139,52814,60827,256233,4121986
2008/09/24,47999,49696,47999,49413,▲1226,＋2.54%,47848,51389,52992,60991,232992,4114685
2008/09/23,45075,48187,45075,48187,▲2452,＋5.36%,48376,51639,53143,61126,325195,4141169
2008/09/22,48093,48376,44934,45736,▼2358,－4.90%,48979,51983,53300,61278,518091,4192059
2008/09/19,49413,49885,47103,48093,▲283,＋0.59%,50620,52473,53517,61440,315826,4510603
2008/09/18,51016,51111,46820,47810,▼4244,－8.15%,51261,52860,53720,61581,228569,4697184
2008/09/17,52054,52714,51488,52054,▲849,＋1.66%,52186,53284,53952,61744,41740,4836504
2008/09/16,50451,53751,49979,51205,▼2735,－5.07%,52091,53430,54133,61887,81556,4834110
2008/09/12,52148,54788,52148,53940,▲2640,＋5.15%,52186,53605,54340,62034,76393,4834284
2008/09/11,52337,52714,50922,51299,▼1132,－2.16%,51488,53676,54507,62145,101469,4814440
2008/09/10,51299,53185,50828,52431,▲849,＋1.65%,51733,53916,54700,62247,75536,4802327
2008/09/09,51582,52431,51111,51582,▼94,－0.18%,51903,54156,54853,62325,76128,4799684
2008/09/08,51016,53374,50922,51676,▲1226,＋2.43%,52091,54449,55051,62418,102663,4790592
2008/09/05,52242,52337,49413,50451,▼2075,－3.95%,52450,54623,55246,62525,130662,4777635
2008/09/04,52902,53468,52337,52525,▼754,－1.42%,53185,54859,55433,62643,60052,4782368
2008/09/03,52619,53562,52242,53280,▲754,＋1.44%,53468,54967,55602,62768,50982,4764722
2008/09/02,52902,54505,52525,52525,▼943,－1.76%,53619,54982,55783,62916,63830,4756027
2008/09/01,54034,54034,52619,53468,▼660,－1.22%,53996,55033,56020,63091,58656,4741882
2008/08/29,54034,55071,53562,54128,▲189,＋0.35%,54317,55048,56261,63251,49276,4727761
2008/08/28,54411,56580,52902,53940,▼94,－0.17%,54600,54991,56483,63411,134227,4736102
2008/08/27,53751,55354,53468,54034,▼377,－0.69%,54977,54944,56715,63538,68270,4734660
2008/08/26,53751,54694,52714,54411,▼660,－1.20%,55430,54892,56954,63633,63278,4710126
2008/08/25,55543,56297,54883,55071,▼472,－0.85%,55543,54854,57187,63728,38500,4733063
2008/08/22,56391,56391,53940,55543,▼283,－0.51%,55467,54779,57400,63831,56548,4751701
2008/08/21,55731,56580,55166,55826,▼472,－0.84%,55430,54689,57587,63918,45188,4760706
2008/08/20,54128,57052,54128,56297,▲1320,＋2.40%,55486,54586,57822,64003,75556,4762094
2008/08/19,54411,55354,53468,54977,▲283,＋0.52%,55675,54477,58053,64092,49341,4759859
2008/08/18,55260,55826,53751,54694,▼660,－1.19%,56165,54378,58306,64162,70661,4749618
2008/08/14,56109,56297,54788,55354,▼754,－1.34%,56259,54213,58560,64211,52568,4753992
2008/08/13,56297,56769,55260,56109,▼1132,－1.98%,56222,54001,58837,64268,57016,4743228
2008/08/12,57900,57900,56957,57240,▼189,－0.33%,55939,53671,59139,64317,55189,4756314
2008/08/11,55354,57523,55354,57429,▲2263,＋4.10%,55203,53261,59442,64357,89830,4758631
2008/08/08,54223,55637,54034,55166,0.0,0.00%,54430,52964,59744,64381,64224,4752412
2008/08/07,55166,55543,54411,55166,▲472,＋0.86%,54147,52751,60116,64431,79423,4777180
2008/08/06,54977,55166,54223,54694,▲1132,＋2.11%,53713,52303,60445,64514,72462,4776957
2008/08/05,53091,55260,53091,53562,0.0,0.00%,53374,51931,60754,64596,90862,4801611
2008/08/04,53091,54505,52997,53562,▼189,－0.35%,53261,51742,61062,64695,53717,4802430
2008/08/01,52431,53751,52148,53751,▲754,＋1.42%,53279,51676,61380,64791,48680,4812399
2008/07/31,53091,53657,52808,52997,0.0,0.00%,53242,51804,61693,64893,50287,4801171
2008/07/30,53940,54128,52808,52997,0.0,0.00%,53393,52063,62059,64995,42721,4811028
2008/07/29,53091,53091,51488,52997,▼660,－1.23%,53544,52360,62444,65098,54292,4814677
2008/07/28,54223,54223,53280,53657,▲94,＋0.18%,53770,52695,62818,65202,34087,4814437
2008/07/25,53468,54317,52431,53562,▼189,－0.35%,53638,52935,63197,65337,62057,4812981
2008/07/24,54600,54788,53374,53751,0.0,0.00%,53204,53138,63569,65476,122942,4805911
2008/07/23,54883,55448,53280,53751,▼377,－0.70%,52676,53388,63904,65601,82133,4812654
2008/07/22,52997,54223,52619,54128,▲1132,＋2.14%,51827,53713,64239,65739,86602,4813040
2008/07/21,52054,53185,52054,52997,▲1603,＋3.12%,50809,54095,64584,65905,126241,4768453
2008/07/18,51865,52148,51299,51394,▲283,＋0.55%,50507,54590,64932,66092,156137,4701133
2008/07/17,51394,51865,50733,51111,▲1603,＋3.24%,50413,55203,65311,66305,141252,4624567
2008/07/16,49885,51488,49130,49508,▲472,＋0.96%,49432,55844,65661,66522,247943,4598321
2008/07/15,52714,53374,48847,49036,▼2452,－4.76%,48979,56514,65999,66753,372467,4598923
2008/07/14,50828,52054,49413,51488,▲566,＋1.11%,49130,57141,66345,66968,256529,4597540
2008/07/11,47527,51205,47433,50922,▲4715,＋10.20%,49281,57740,66631,67154,390016,4606814
2008/07/10,44510,47150,44227,46207,▼1037,－2.20%,50356,58362,66922,67335,476854,4463199
2008/07/09,50922,51205,47244,47244,▼2546,－5.11%,52751,59136,67319,67547,338645,4550263
2008/07/08,52242,52242,48093,49790,▼2452,－4.69%,55090,59909,67698,67747,312547,4583466
2008/07/07,55260,56297,50545,52242,▼4055,－7.20%,57070,60625,68025,67933,417748,4502698
2008/07/04,58183,58655,55543,56297,▼1886,－3.24%,58315,61352,68297,68103,88310,4529355
2008/07/03,57523,59409,56391,58183,▼754,－1.28%,58579,61932,68490,68232,80154,4541667
2008/07/02,59126,60258,57712,58938,▼754,－1.26%,58692,62394,68660,68343,94478,4522619
2008/07/01,58466,60352,58466,59692,▲1226,＋2.10%,58956,62842,68841,68456,108323,4515262
2008/06/30,57429,59220,56769,58466,▲849,＋1.47%,59371,63275,68990,68571,117257,4486064
2008/06/27,57429,57712,56297,57617,▼1132,－1.93%,60258,63770,69109,68702,131956,4460039
2008/06/26,60258,60258,58277,58749,▼1509,－2.50%,61465,64284,69257,68870,186684,4460469
2008/06/25,61012,61767,59692,60258,▼1509,－2.44%,62502,64685,69362,69022,163898,4495614
2008/06/24,62427,62427,61672,61767,▼1132,－1.80%,63030,65166,69443,69142,53842,4549958
2008/06/23,62615,63181,61767,62898,▼754,－1.19%,62992,65586,69535,69248,49908,4581410
2008/06/20,64313,64690,62710,63653,▼283,－0.44%,63106,65949,69641,69329,61225,4589183
2008/06/19,62898,64313,62238,63935,▲1037,＋1.65%,63049,66265,69727,69397,82634,4596815
2008/06/18,60635,63653,60635,62898,▲1320,＋2.14%,62596,66665,69784,69479,105598,4564851
2008/06/17,63275,63653,61295,61578,▼1886,－2.97%,62559,67231,69793,69564,91338,4568435
2008/06/16,63370,64313,62804,63464,▲94,＋0.15%,63068,67924,69798,69670,94832,4579800
2008/06/13,62238,63370,61861,63370,▲1697,＋2.75%,63728,68528,69785,69752,157929,4572944
2008/06/12,62049,64690,61672,61672,▼1037,－1.65%,64633,69235,69804,69838,187975,4553180
2008/06/11,63935,64313,62615,62710,▼1415,－2.21%,65784,69895,69853,69927,182572,4544005
2008/06/10,66859,66859,63747,64124,▼2640,－3.95%,66821,70423,69933,70013,186671,4556903
2008/06/09,66104,66764,65916,66764,▼1132,－1.67%,67670,70819,70049,70083,65102,4597861
2008/06/05,67519,68556,66576,67896,▲472,＋0.70%,67990,71112,70161,70153,151929,4604901
2008/06/04,67707,69216,67142,67425,▼472,－0.69%,67990,71343,70241,70209,156709,4561662
2008/06/03,67896,68745,67519,67896,▼472,－0.69%,67858,71720,70340,70264,119186,4558188
2008/06/02,68179,68839,67236,68368,0.0,0.00%,68254,72130,70360,70306,142905,4503773
2008/05/30,68085,69688,67047,68368,▲472,＋0.69%,68613,72484,70312,70343,226892,4486192
2008/05/29,67330,68368,66859,67896,▲1132,＋1.69%,68971,72884,70269,70382,261871,4456659
2008/05/28,71762,71762,66199,66764,▼3112,－4.45%,69386,73285,70261,70424,682694,4387306
2008/05/27,70536,71008,69593,69876,▼283,－0.40%,70423,73639,70249,70451,141092,4281560
2008/05/26,70159,71102,69593,70159,0.0,0.00%,71291,73837,70184,70446,61075,4244910
2008/05/23,70536,70631,69122,70159,▲189,＋0.27%,72347,74073,70131,70397,103848,4237188
2008/05/22,70536,71102,69971,69971,▼1980,－2.75%,73422,74257,70018,70354,113377,4218581
2008/05/21,74120,74120,70442,71951,▼2263,－3.05%,74931,74464,69862,70345,224451,4234901
2008/05/20,74686,74780,73083,74214,▼1226,－1.63%,75515,74473,69699,70363,142544,4251936
2008/05/19,76006,76855,73554,75440,▼94,－0.12%,75327,74252,69494,70373,200487,4230168
2008/05/16,77515,78458,75534,75534,▼1980,－2.55%,74648,73969,69271,70373,168390,4227570
2008/05/15,74591,78363,74591,77515,▲2640,＋3.53%,74063,73625,69018,70388,224198,4214212
2008/05/14,73743,76383,73460,74874,▲1603,＋2.19%,73064,73167,68746,70430,171570,4225301
2008/05/13,72045,73271,70914,73271,▲1226,＋1.70%,73082,72927,68583,70453,88242,4210740
2008/05/09,72800,72894,70631,72045,▼566,－0.78%,73648,72762,68438,70518,91419,4191202
2008/05/08,71762,72988,71762,72611,▲94,＋0.13%,74327,72630,68328,70664,101410,4164626
2008/05/07,74120,75723,71668,72517,▼2452,－3.27%,75082,72427,68202,70749,160698,4123610
2008/05/06,76100,76760,74969,74969,▼1132,－1.49%,75761,72196,68094,70844,122766,4113017
2008/05/02,75251,76760,74969,76100,▲660,＋0.87%,75534,71866,67931,70930,110574,4110213
2008/04/30,75534,76383,74214,75440,▼943,－1.23%,75082,71550,67751,71011,121165,4117367
2008/04/29,75346,77609,75251,76383,▲472,＋0.62%,74968,71211,67586,71129,199095,4139776
2008/04/28,72988,76855,72988,75912,▲2075,＋2.81%,74459,70673,67476,71286,208370,4144250
2008/04/25,73365,74026,71951,73837,0.0,0.00%,74101,70202,67382,71438,122705,4078577
2008/04/24,74026,74497,72988,73837,▼1037,－1.39%,73761,69763,67297,71593,77688,4079219
2008/04/23,73460,74874,72705,74874,▲1037,＋1.40%,72950,69325,67239,71775,119873,4121868
2008/04/22,74403,74403,72422,73837,▼283,－0.38%,71932,68947,67225,71864,100422,4121726
2008/04/21,73271,74308,71668,74120,▲1980,＋2.75%,70895,68716,67252,71919,151111,4102667
2008/04/18,70159,73083,70065,72140,▲2358,＋3.38%,69744,68452,67299,71956,185382,4098557
2008/04/17,70631,71102,69688,69782,0.0,0.00%,69329,68212,67384,72039,147410,4100902
2008/04/16,69311,70536,69122,69782,▲1132,＋1.65%,69367,67896,67508,72157,137213,4100925
2008/04/15,68273,69782,67990,68650,▲283,＋0.41%,69292,67500,67591,72259,79398,4096400
2008/04/14,69311,69311,67142,68368,▼1697,－2.42%,69273,67203,67678,72338,71019,4055524
2008/04/11,70159,70725,69216,70065,▲94,＋0.13%,69178,67010,67748,72387,76762,4047364
2008/04/10,68839,69971,68556,69971,▲566,＋0.82%,68839,66736,67775,72426,75273,4012822
2008/04/08,68556,69876,67896,69405,▲849,＋1.24%,68801,66614,67795,72460,70170,3992315
2008/04/07,68368,69782,67990,68556,▲660,＋0.97%,68650,66698,67841,72498,91343,3920243
2008/04/04,67896,68839,67142,67896,▼472,－0.69%,68066,66944,67909,72536,89683,3892608
2008/04/03,70254,70254,67519,68368,▼1415,－2.03%,67783,67184,67975,72578,167231,3872580
2008/04/02,70065,70254,68462,69782,▲1132,＋1.65%,67123,67434,68026,72598,143877,3862930
2008/04/01,66104,68650,65727,68650,▲3018,＋4.60%,66180,67401,68070,72643,206098,3867193
2008/03/31,66953,68368,65539,65633,▼849,－1.28%,65916,67241,68152,72699,165414,3904692
2008/03/28,65067,67896,64973,66482,▲1415,＋2.17%,66632,67250,68295,72741,152973,3910000
2008/03/27,64690,66482,64596,65067,0.0,0.00%,67104,67297,68484,72733,110357,3935150
2008/03/26,66670,67047,64313,65067,▼2263,－3.36%,67557,67344,68682,72733,220532,3935278
2008/03/25,69216,69311,67047,67330,▼1886,－2.72%,67236,67391,68841,72745,93386,3983222
2008/03/24,69688,69688,66953,69216,▲377,＋0.55%,66142,67373,68960,73158,87866,3988347
2008/03/21,67896,69782,66199,68839,▲1509,＋2.24%,64841,67080,69017,73556,166794,3973079
2008/03/20,62992,67613,62992,67330,▲3866,＋6.09%,63973,66670,69067,73956,137246,3937432
2008/03/19,63841,64124,62992,63464,▲1603,＋2.59%,63426,66411,69174,74370,79855,3923731
2008/03/18,62710,63181,60824,61861,▼849,－1.35%,64237,66335,69334,74815,164131,3900623
2008/03/17,64313,64313,60729,62710,▼1792,－2.78%,66085,66345,69543,75274,117971,3926366
2008/03/14,65444,66859,62710,64501,▼94,－0.15%,68235,66227,69719,75726,183160,3963810
2008/03/13,66953,68556,64596,64596,▼2923,－4.33%,69876,66062,69872,76163,115211,4010811
2008/03/12,71762,72140,66953,67519,▼3583,－5.04%,71630,66085,70000,76599,324252,4008092
2008/03/11,73083,73365,70442,71102,▼2358,－3.21%,71951,65939,70093,77011,97299,4050294
2008/03/10,71762,73460,69405,73460,▲754,＋1.04%,70819,65656,70117,77393,118884,4084379
2008/03/07,72328,74120,71102,72705,▼660,－0.90%,69292,65237,70145,77755,192962,4116123
2008/03/06,71668,74308,71197,73365,▲4244,＋6.14%,68235,64902,70178,78124,563113,4135329
2008/03/05,65539,69876,65161,69122,▲3678,＋5.62%,66764,64492,70187,78487,427707,4280298
2008/03/04,66104,66670,65067,65444,▼377,－0.57%,66142,64303,70252,78885,58965,4262799
2008/03/03,65727,66387,64596,65821,▼1603,－2.38%,66444,64308,70375,79314,82383,4251246
2008/02/29,65539,67707,65350,67425,▲1415,＋2.14%,65953,64506,70494,79740,111302,4242037
2008/02/28,66576,67330,65067,66010,0.0,0.00%,64595,64647,70587,80153,115389,4205726
2008/02/27,67425,67519,65539,66010,▼943,－1.41%,63822,64784,70653,80577,128381,4144616
2008/02/26,64030,66953,63464,66953,▲3583,＋5.65%,63011,65001,70708,81013,305382,4125121
2008/02/25,61295,63370,60918,63370,▲2735,＋4.51%,62031,65355,70662,81422,188378,3995897
2008/02/22,61672,61861,59975,60635,▼1509,－2.43%,61427,65958,70690,81829,157107,3892037
2008/02/21,62427,62992,61767,62144,▲189,＋0.30%,61540,66774,70829,82278,109954,3870355
2008/02/20,62710,63275,61201,61955,▼94,－0.15%,62125,67528,71027,82696,243930,3842696
2008/02/19,60824,63087,60729,62049,▲1697,＋2.81%,62653,68292,71252,83111,264260,3842696
2008/02/18,61201,61861,59881,60352,▼849,－1.39%,63332,68929,71475,83489,245629,3840209
2008/02/15,64030,64501,61201,61201,▼3866,－5.94%,64275,69603,71758,83835,354600,3815447
2008/02/14,65067,65633,64313,65067,▲472,＋0.73%,65237,70173,72113,84193,207118,3901068
2008/02/13,66482,66576,64596,64596,▼849,－1.30%,65256,70503,72323,84575,223897,3947592
2008/02/12,65161,66010,63653,65444,▲377,＋0.58%,65406,70833,72597,84975,97054,3976852
2008/02/11,64501,65067,63181,65067,▼943,－1.43%,65425,71168,73001,85365,125900,3975487
2008/02/05,65539,66293,65161,66010,▲849,＋1.30%,66368,71545,73295,85801,112498,3957469
2008/02/04,65633,66576,65161,65161,▼189,－0.29%,67217,71838,73595,86245,180586,3956348
2008/02/01,65727,66670,65256,65350,▼189,－0.29%,67934,72154,73930,86641,174583,4015269
2008/01/31,67896,67896,65350,65539,▼4244,－6.08%,68933,72507,74271,87032,294981,4008758
2008/01/30,70254,71008,65067,69782,▼472,－0.67%,70631,72908,74671,87437,109066,4134979
2008/01/29,69593,70348,68085,70254,▲1509,＋2.19%,71762,73130,75096,87798,141512,4156398
2008/01/28,69782,70254,67330,68745,▼1603,－2.28%,73101,73507,75493,88136,105478,4165234
2008/01/25,74026,74403,69782,70348,▼3678,－4.97%,74799,73917,75888,88565,321891,4155937
2008/01/24,75817,76760,73743,74026,▼1415,－1.88%,76176,74129,76311,88961,164599,4220107
2008/01/23,79023,79023,74969,75440,▼1509,－1.96%,76326,74153,76502,89326,216595,4227567
2008/01/22,76383,78269,70631,76949,▼283,－0.37%,76006,74011,76587,89743,376343,4239377
2008/01/21,76855,79023,75063,77232,0.0,0.00%,75138,73757,76612,90194,224204,4239377
2008/01/18,72611,77232,72611,77232,▲2452,＋3.28%,74025,73582,76694,90564,183302,4233895
2008/01/17,75251,76855,73648,74780,▲943,＋1.28%,72818,73375,76806,90938,125322,4211644
2008/01/16,72611,75534,71857,73837,▲1226,＋1.69%,72290,73356,76927,91341,214033,4236451
2008/01/15,72045,73177,71857,72611,▲943,＋1.32%,72045,73328,76998,91727,109303,4264258
2008/01/14,70442,73271,70442,71668,▲472,＋0.66%,71894,73380,77026,92108,141311,4249228
