[일시]효성,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1996/11/25,10380,10428,10333,10428,▲95,＋0.92%,10466,10537,10764,10722,10230,N/A
1996/11/22,10476,10476,10285,10333,▼143,－1.36%,10495,10530,10769,10718,6270,N/A
1996/11/21,10476,10809,10476,10476,0.0,0.00%,10523,10537,10777,10716,2850,N/A
1996/11/20,10618,10618,10380,10476,▼143,－1.35%,10523,10545,10779,10713,2390,N/A
1996/11/19,10618,10666,10571,10618,▲48,＋0.45%,10523,10557,10780,10712,7370,N/A
1996/11/18,10571,10714,10571,10571,▲95,＋0.91%,10523,10571,10780,10716,14800,N/A
1996/11/16,10476,10476,10476,10476,0.0,0.00%,10590,10592,10787,10720,1850,N/A
1996/11/15,10333,10476,10333,10476,0.0,0.00%,10590,10628,10791,10728,8750,N/A
1996/11/14,9999,10618,9999,10476,▼143,－1.35%,10590,10661,10795,10735,7550,N/A
1996/11/13,10904,10904,10618,10618,▼286,－2.62%,10637,10692,10802,10742,4610,N/A
1996/11/12,10476,10952,10476,10904,▲429,＋4.09%,10647,10730,10804,10747,11410,N/A
1996/11/11,10476,10523,10428,10476,0.0,0.00%,10561,10752,10801,10748,18830,N/A
1996/11/09,10618,10618,10476,10476,▼238,－2.22%,10523,10797,10804,10753,6990,N/A
1996/11/08,10666,10857,10666,10714,▲48,＋0.45%,10485,10864,10807,10760,14410,N/A
1996/11/07,10476,10666,10428,10666,▲190,＋1.82%,10495,10918,10806,10764,13470,N/A
1996/11/06,10285,10476,10190,10476,▲190,＋1.85%,10514,10971,10807,10769,17170,N/A
1996/11/05,10285,10285,10047,10285,0.0,0.00%,10476,11037,10814,10775,9050,N/A
1996/11/04,10476,10476,10285,10285,▼476,－4.42%,10514,11111,10822,10788,4460,N/A
1996/11/02,10857,10857,10761,10761,0.0,0.00%,10580,11187,10831,10807,5150,N/A
1996/11/01,10285,10761,10285,10761,▲476,＋4.63%,10571,11242,10833,10828,16230,N/A
1996/10/31,10333,10476,10237,10285,▼190,－1.82%,10599,11264,10834,10849,17640,N/A
1996/10/30,10618,10618,10476,10476,▼143,－1.35%,10742,11306,10842,10877,5810,N/A
1996/10/29,10571,10714,10571,10618,▼95,－0.89%,10885,11330,10849,10903,6410,N/A
1996/10/28,10952,10952,10714,10714,▼190,－1.75%,10990,11361,10861,10923,14480,N/A
1996/10/26,11095,11095,10857,10904,▼95,－0.87%,11066,11371,10870,10941,4700,N/A
1996/10/25,11237,11237,10952,10999,▼190,－1.70%,11161,11366,10873,10957,6070,N/A
1996/10/24,11190,11285,10952,11190,▲48,＋0.43%,11228,11335,10877,10972,9730,N/A
1996/10/23,11095,11285,10952,11142,▲48,＋0.43%,11266,11299,10880,10987,8810,N/A
1996/10/22,11285,11285,11095,11095,▼286,－2.51%,11399,11266,10878,11005,23540,N/A
1996/10/21,11428,11476,11333,11380,▲48,＋0.42%,11542,11206,10875,11026,11490,N/A
1996/10/19,11333,11333,11190,11333,▼48,－0.42%,11609,11123,10860,11040,11610,N/A
1996/10/18,11856,11856,11380,11380,▼429,－3.63%,11704,11056,10846,11058,25490,N/A
1996/10/17,11904,12142,11809,11809,0.0,0.00%,11780,10983,10832,11074,62380,N/A
1996/10/16,11714,11904,11523,11809,▲95,＋0.81%,11780,10897,10814,11089,30670,N/A
1996/10/15,11904,11904,11618,11714,▼95,－0.81%,11790,10821,10800,11105,35320,N/A
1996/10/14,11714,11904,11476,11809,▲48,＋0.40%,11685,10742,10778,11118,17440,N/A
1996/10/12,11809,11809,11571,11761,▼48,－0.40%,11552,10673,10752,11135,19640,N/A
1996/10/11,11999,12142,11666,11809,▼48,－0.40%,11390,10616,10729,11148,45210,N/A
1996/10/10,11190,11856,11190,11856,▲667,＋5.96%,11276,10559,10707,11163,77460,N/A
1996/10/09,11285,11523,11190,11190,▲48,＋0.43%,11085,10507,10690,11178,78900,N/A
1996/10/08,10952,11237,10952,11142,▲190,＋1.74%,11009,10492,10681,11203,27820,N/A
1996/10/07,11333,11380,10952,10952,▼286,－2.54%,10857,10471,10673,11227,20580,N/A
1996/10/05,10904,11428,10904,11237,▲333,＋3.06%,10761,10464,10666,11254,45570,N/A
1996/10/04,10952,11047,10666,10904,▲95,＋0.88%,10609,10430,10652,11278,55720,N/A
1996/10/02,10380,10809,10380,10809,▲429,＋4.13%,10409,10414,10641,11308,51790,N/A
1996/10/01,10476,10666,10237,10380,▼95,－0.91%,10190,10402,10635,11344,9320,N/A
1996/09/30,10714,10714,10476,10476,0.0,0.00%,10114,10435,10634,11379,13660,N/A
1996/09/25,10333,10476,10095,10476,▲571,＋5.77%,9999,10445,10627,11406,210550,N/A
1996/09/24,9714,9904,9714,9904,▲190,＋1.96%,9923,10459,10622,11429,4560,N/A
1996/09/23,9761,9761,9523,9714,▼286,－2.86%,9999,10507,10632,11454,4160,N/A
1996/09/21,9999,9999,9999,9999,▲95,＋0.96%,10085,10559,10649,11484,1200,N/A
1996/09/20,9999,9999,9666,9904,▼190,－1.89%,10171,10595,10663,11512,12190,N/A
1996/09/19,9809,10237,9809,10095,▼190,－1.85%,10314,10633,10676,11541,7870,N/A
1996/09/18,10190,10285,10142,10285,▲143,＋1.41%,10428,10659,10687,11567,7870,N/A
1996/09/17,9999,10428,9999,10142,▼286,－2.74%,10533,10678,10695,11590,2040,N/A
1996/09/16,10618,10714,10428,10428,▼190,－1.79%,10685,10707,10703,11616,2420,N/A
1996/09/14,10714,10714,10618,10618,▼48,－0.45%,10742,10730,10707,11640,14200,N/A
1996/09/13,10904,10904,10666,10666,▼143,－1.32%,10780,10740,10702,11664,7010,N/A
1996/09/12,10666,10999,10666,10809,▼95,－0.87%,10761,10747,10696,11689,9950,N/A
1996/09/11,10857,10999,10761,10904,▲190,＋1.78%,10714,10749,10687,11712,22140,N/A
1996/09/10,10809,10904,10714,10714,▼95,－0.88%,10647,10747,10679,11727,14550,N/A
1996/09/09,10571,11190,10571,10809,▲238,＋2.25%,10714,10749,10666,11739,12410,N/A
1996/09/07,10571,10571,10476,10571,0.0,0.00%,10685,10752,10654,11751,5800,N/A
1996/09/06,10714,10714,10571,10571,0.0,0.00%,10723,10792,10647,11767,14550,N/A
1996/09/05,10904,10904,10571,10571,▼476,－4.31%,10780,10826,10645,11779,1680,N/A
1996/09/04,10666,11047,10476,11047,▲381,＋3.57%,10818,10852,10652,11791,20860,N/A
1996/09/03,10761,10761,10476,10666,▼95,－0.88%,10752,10861,10653,11799,2970,N/A
1996/09/02,10857,10857,10714,10761,▼95,－0.88%,10752,10895,10664,11809,16730,N/A
1996/08/31,10761,10904,10761,10857,▲95,＋0.88%,10723,10909,10676,11821,9050,N/A
1996/08/30,10714,10761,10666,10761,▲48,＋0.44%,10685,10911,10682,11830,6210,N/A
1996/08/29,10666,10809,10618,10714,▲48,＋0.45%,10676,10899,10690,11838,19660,N/A
1996/08/28,10666,10714,10618,10666,▲48,＋0.45%,10714,10887,10695,11845,20610,N/A
1996/08/27,10666,10714,10618,10618,▼48,－0.45%,10742,10880,10703,11851,12500,N/A
1996/08/26,10666,10857,10618,10666,▼48,－0.44%,10780,10885,10714,11852,9270,N/A
1996/08/24,10952,10952,10714,10714,▼190,－1.75%,10818,10902,10722,11859,3440,N/A
1996/08/23,10809,10952,10809,10904,▲95,＋0.88%,10847,10885,10731,11865,27240,N/A
1996/08/22,10666,11047,10666,10809,0.0,0.00%,10818,10852,10736,11870,14010,N/A
1996/08/21,10761,10952,10761,10809,▼48,－0.44%,10828,10830,10753,11878,43940,N/A
1996/08/20,10666,11047,10666,10857,0.0,0.00%,10942,10814,10783,11885,44180,N/A
1996/08/19,10857,10952,10666,10857,▲95,＋0.88%,11018,10814,10824,11895,19560,N/A
1996/08/17,10857,10904,10761,10761,▼95,－0.88%,11066,10804,10864,11907,8640,N/A
1996/08/16,11380,11380,10857,10857,▼524,－4.60%,11161,10799,10911,11920,8970,N/A
1996/08/14,11285,11523,11237,11380,▲143,＋1.27%,11256,10783,10957,11929,37580,N/A
1996/08/13,11190,11476,11142,11237,▲143,＋1.29%,11190,10733,10984,11938,70930,N/A
1996/08/12,11047,11380,11047,11095,▼143,－1.27%,11123,10683,11011,11947,16830,N/A
1996/08/10,11428,11476,11190,11237,▼95,－0.84%,11009,10652,11040,11956,42870,N/A
1996/08/09,11190,11333,11047,11333,▲286,＋2.59%,10857,10604,11067,11962,40650,N/A
1996/08/08,10999,11380,10999,11047,▲143,＋1.31%,10695,10542,11095,11967,97040,N/A
1996/08/07,10571,10952,10571,10904,▲381,＋3.62%,10628,10499,11133,11972,25200,N/A
1996/08/06,10047,10952,10047,10523,▲48,＋0.45%,10647,10478,11177,11977,51500,N/A
1996/08/05,10571,10809,10476,10476,▼48,－0.45%,10618,10487,11220,11985,15260,N/A
1996/08/03,10714,10714,10523,10523,▼190,－1.78%,10571,10507,11269,11994,7390,N/A
1996/08/02,10999,11047,10714,10714,▼286,－2.60%,10542,10516,11317,12000,13670,N/A
1996/08/01,10523,10999,10380,10999,▲619,＋5.96%,10495,10516,11364,12002,131510,N/A
1996/07/31,10285,10523,10285,10380,▲143,＋1.40%,10466,10507,11410,12002,11590,N/A
1996/07/30,10618,10618,10237,10237,▼143,－1.38%,10523,10516,11459,12008,20080,N/A
1996/07/29,10476,10666,10380,10380,▼95,－0.91%,10609,10537,11518,12016,8630,N/A
1996/07/27,10618,10714,10476,10476,▼381,－3.51%,10637,10535,11567,12022,3060,N/A
1996/07/26,10666,11190,10666,10857,▲190,＋1.79%,10618,10528,11619,12026,29100,N/A
1996/07/25,10809,10809,10476,10666,0.0,0.00%,10495,10499,11667,12024,10110,N/A
1996/07/24,10618,11095,10618,10666,▲143,＋1.36%,10457,10485,11724,12027,26700,N/A
1996/07/23,10380,10714,10380,10523,▲143,＋1.38%,10380,10449,11781,12031,4770,N/A
1996/07/22,10285,10428,10285,10380,▲143,＋1.40%,10295,10428,11843,12038,3480,N/A
1996/07/20,10428,10428,10237,10237,▼238,－2.27%,10257,10416,11903,12046,440,N/A
1996/07/19,9999,10523,9999,10476,▲190,＋1.85%,10304,10426,11975,12055,1870,N/A
1996/07/18,10095,10428,10095,10285,▲190,＋1.89%,10352,10452,12053,12064,4260,N/A
1996/07/16,10190,10237,9999,10095,▼95,－0.93%,10466,10492,12125,12075,16390,N/A
1996/07/15,10237,10476,10047,10190,▼286,－2.73%,10590,10557,12186,12089,3290,N/A
1996/07/13,10714,10714,10476,10476,▼238,－2.22%,10695,10618,12236,12100,2300,N/A
1996/07/12,10857,10857,10714,10714,▼143,－1.32%,10761,10657,12277,12109,15310,N/A
1996/07/11,10714,11047,10714,10857,▲143,＋1.33%,10733,10683,12320,12117,28000,N/A
1996/07/10,10761,10809,10714,10714,0.0,0.00%,10695,10692,12361,12123,6550,N/A
1996/07/09,10809,10809,10571,10714,▼95,－0.88%,10618,10711,12405,12131,11740,N/A
1996/07/08,10476,10857,10476,10809,▲238,＋2.25%,10542,10740,12447,12143,25280,N/A
1996/07/06,10666,10714,10571,10571,▼95,－0.89%,10437,10759,12485,12154,11550,N/A
1996/07/05,10476,10714,10333,10666,▲333,＋3.23%,10399,10792,12529,12167,53930,N/A
1996/07/04,10333,10571,10333,10333,0.0,0.00%,10257,10818,12573,12180,12410,N/A
1996/07/03,10333,10428,10285,10333,▲48,＋0.46%,10209,10895,12627,12198,11750,N/A
1996/07/02,10571,10571,10237,10285,▼95,－0.92%,10171,11006,12681,12220,24860,N/A
1996/07/01,9952,10380,9952,10380,▲429,＋4.31%,10199,11159,12736,12239,16700,N/A
1996/06/29,10190,10190,9857,9952,▼143,－1.42%,10323,11302,12776,12257,18660,N/A
1996/06/28,10190,10285,10095,10095,▼48,－0.47%,10552,11485,12812,12278,48840,N/A
1996/06/27,10380,10380,10142,10142,▼286,－2.74%,10809,11661,12848,12297,60670,N/A
1996/06/26,10999,10999,10380,10428,▼571,－5.19%,11066,11804,12887,12316,33510,N/A
1996/06/25,11047,11047,10952,10999,▼95,－0.86%,11228,11925,12914,12329,11410,N/A
1996/06/24,11380,11380,11095,11095,▼286,－2.51%,11276,12016,12930,12336,13120,N/A
1996/06/22,11428,11428,11285,11380,▼48,－0.42%,11266,12104,12944,12345,7890,N/A
1996/06/21,11285,11428,11190,11428,▲190,＋1.69%,11209,12185,12953,12350,21850,N/A
1996/06/20,11285,11333,11142,11237,0.0,0.00%,11180,12280,12967,12355,17580,N/A
1996/06/19,11047,11285,10999,11237,▲190,＋1.72%,11171,12397,12978,12361,21190,N/A
1996/06/18,10952,11190,10952,11047,▼48,－0.43%,11171,12490,12986,12369,19800,N/A
1996/06/17,11190,11380,11047,11095,▼190,－1.69%,11199,12609,12994,12379,6300,N/A
1996/06/15,11285,11380,11095,11285,▲95,＋0.85%,11352,12723,12999,12390,25690,N/A
1996/06/14,11190,11571,11190,11190,▼48,－0.42%,11609,12835,12991,12400,67410,N/A
1996/06/13,11285,11428,11190,11237,▲48,＋0.43%,12037,12966,12996,12414,71630,N/A
1996/06/12,11666,11666,11190,11190,▼667,－5.62%,12437,13068,12998,12427,138000,N/A
1996/06/11,11856,12095,11856,11856,▼714,－5.68%,12923,13199,13005,12442,63410,N/A
1996/06/10,13333,13571,12571,12571,▼762,－5.71%,13275,13271,13002,12448,15000,N/A
1996/06/08,13285,13475,13142,13333,▲95,＋0.72%,13361,13323,12988,12448,6340,N/A
1996/06/07,13380,13523,13142,13237,▼381,－2.80%,13266,13342,12967,12443,12710,N/A
1996/06/05,13761,13761,13237,13618,0.0,0.00%,13180,13385,12951,12439,23210,N/A
1996/06/04,13142,13666,13142,13618,▲619,＋4.76%,13028,13409,12929,12426,57880,N/A
1996/06/03,12761,13571,12761,12999,▲143,＋1.11%,12904,13440,12902,12410,16760,N/A
1996/06/01,13237,13237,12618,12856,▲48,＋0.37%,12971,13490,12891,12398,10110,N/A
1996/05/31,12475,12904,12475,12809,▼48,－0.37%,13114,13573,12882,12389,23340,N/A
1996/05/30,12999,12999,12714,12856,▼143,－1.10%,13171,13692,12871,12382,16080,N/A
1996/05/29,12856,13428,12856,12999,▼333,－2.50%,13285,13778,12857,12381,8260,N/A
1996/05/28,13523,13571,13237,13333,▼238,－1.75%,13361,13816,12839,12379,43710,N/A
1996/05/27,13333,13809,12904,13571,▲476,＋3.64%,13399,13809,12811,12374,18250,N/A
1996/05/25,13380,13571,13094,13094,▼333,－2.48%,13447,13778,12778,12370,9970,N/A
1996/05/23,12714,13523,12714,13428,▲48,＋0.36%,13485,13787,12750,12370,36630,N/A
1996/05/22,13571,13571,13333,13380,▼143,－1.06%,13561,13783,12718,12368,33420,N/A
1996/05/21,13856,13856,13475,13523,▼286,－2.07%,13542,13780,12684,12362,11600,N/A
1996/05/20,13761,13809,12856,13809,▲524,＋3.94%,13561,13766,12640,12354,27060,N/A
1996/05/18,13856,13952,13285,13285,▼524,－3.79%,13542,13730,12594,12341,9090,N/A
1996/05/17,13285,13809,13285,13809,▲524,＋3.94%,13704,13725,12558,12334,46800,N/A
1996/05/16,13713,13713,13237,13285,▼333,－2.45%,13761,13702,12513,12324,28190,N/A
1996/05/15,13713,13856,13333,13618,▼95,－0.69%,13952,13716,12477,12318,26050,N/A
1996/05/14,14285,14285,13713,13713,▼381,－2.70%,14028,13713,12433,12313,30830,N/A
1996/05/13,14094,14380,14094,14094,0.0,0.00%,14190,13706,12382,12310,69510,N/A
1996/05/11,14475,14475,14094,14094,▼143,－1.00%,14409,13642,12329,12303,31560,N/A
1996/05/10,14142,14332,13809,14237,▲238,＋1.70%,14504,13542,12280,12297,87740,N/A
1996/05/09,14475,14713,13999,13999,▼524,－3.61%,14409,13442,12233,12291,81290,N/A
1996/05/08,15380,15380,14523,14523,▼667,－4.39%,14247,13366,12189,12288,189950,N/A
1996/05/07,14952,15237,14475,15190,▲619,＋4.25%,13933,13242,12136,12280,264080,N/A
1996/05/06,14047,14571,13952,14571,▲809,＋5.88%,13552,13083,12074,12264,170220,N/A
1996/05/04,13380,13856,13380,13761,▲571,＋4.33%,13304,12952,12026,12253,125100,N/A
1996/05/03,12952,13190,12618,13190,▲238,＋1.84%,13218,12859,11991,12248,43460,N/A
1996/05/02,13094,13237,12952,12952,▼333,－2.51%,13228,12811,11964,12250,3500,N/A
1996/04/30,13428,13571,13237,13285,▼48,－0.36%,13256,12759,11941,12252,40280,N/A
1996/04/29,13237,13475,13237,13333,0.0,0.00%,13237,12680,11914,12254,35180,N/A
1996/04/27,13094,13333,13094,13333,▲95,＋0.72%,13237,12592,11884,12254,8250,N/A
1996/04/26,13142,13237,13094,13237,▲143,＋1.09%,13285,12495,11858,12253,19110,N/A
1996/04/25,13904,13904,13094,13094,▼95,－0.72%,13352,12373,11840,12253,44270,N/A
1996/04/24,13237,13237,12999,13190,▼143,－1.07%,13447,12292,11822,12256,30590,N/A
1996/04/23,13571,13666,13094,13333,▼238,－1.75%,13371,12202,11805,12257,30600,N/A
1996/04/22,13571,13713,13523,13571,0.0,0.00%,13123,12114,11787,12255,58630,N/A
1996/04/20,13475,13809,13428,13571,0.0,0.00%,12856,12021,11769,12252,106440,N/A
1996/04/19,12856,13571,12856,13571,▲762,＋5.95%,12637,11928,11759,12251,88350,N/A
1996/04/18,12333,12809,12142,12809,▲714,＋5.91%,12333,11852,11743,12250,59210,N/A
1996/04/17,12333,12333,12095,12095,▼143,－1.17%,12171,11825,11738,12256,27440,N/A
1996/04/16,12380,12380,12142,12237,▼238,－1.91%,12142,11835,11745,12267,26000,N/A
1996/04/15,12047,12523,12047,12475,▲429,＋3.56%,12075,11823,11747,12276,56920,N/A
1996/04/13,11999,12095,11856,12047,▲48,＋0.40%,12028,11818,11745,12286,2660,N/A
1996/04/12,12095,12142,11809,11999,▲48,＋0.40%,11999,11830,11744,12301,14900,N/A
1996/04/10,11904,11999,11761,11952,▲48,＋0.40%,11942,11840,11742,12318,20080,N/A
1996/04/09,12237,12237,11904,11904,▼333,－2.72%,11866,11842,11746,12336,14090,N/A
1996/04/08,11190,12285,11190,12237,▲333,＋2.80%,11761,11842,11746,12356,41070,N/A
1996/04/06,11571,11904,11571,11904,▲190,＋1.63%,11476,11814,11743,12373,36920,N/A
1996/04/04,11618,11809,11618,11714,▲143,＋1.23%,11390,11797,11745,12393,9070,N/A
1996/04/03,11428,11571,11428,11571,▲190,＋1.67%,11323,11783,11752,12414,18210,N/A
1996/04/02,11142,11428,11095,11380,▲571,＋5.29%,11323,11780,11764,12433,20720,N/A
1996/04/01,11476,11666,10809,10809,▼667,－5.81%,11390,11778,11781,12453,18760,N/A
1996/03/30,11380,11476,11333,11476,▲95,＋0.84%,11571,11780,11809,12478,6700,N/A
1996/03/29,11571,11571,11380,11380,▼190,－1.65%,11685,11761,11831,12497,5140,N/A
1996/03/28,11714,11714,11476,11571,▼143,－1.22%,11866,11747,11856,12518,9270,N/A
1996/03/27,11714,11856,11714,11714,0.0,0.00%,12009,11723,11879,12536,31090,N/A
1996/03/26,12047,12047,11714,11714,▼333,－2.77%,12066,11695,11894,12555,7020,N/A
1996/03/25,12285,12285,12047,12047,▼238,－1.94%,12199,11656,11909,12573,12760,N/A
1996/03/23,12285,12285,12095,12285,0.0,0.00%,12247,11587,11918,12588,3110,N/A
1996/03/22,12095,12380,12095,12285,▲286,＋2.38%,12228,11521,11926,12601,34970,N/A
1996/03/21,12380,12475,11714,11999,▼381,－3.08%,12171,11464,11923,12615,143340,N/A
1996/03/20,12285,12523,12285,12380,▲95,＋0.78%,12152,11435,11919,12629,141230,N/A
1996/03/19,12237,12285,12095,12285,▲95,＋0.78%,12009,11383,11906,12640,39890,N/A
1996/03/18,12047,12285,11999,12190,▲190,＋1.59%,11866,11335,11896,12652,41730,N/A
1996/03/16,11904,11999,11809,11999,▲95,＋0.80%,11714,11299,11893,12666,4400,N/A
1996/03/15,11856,12047,11761,11904,▲238,＋2.04%,11618,11285,11905,12683,34270,N/A
1996/03/14,11714,11714,11571,11666,▲95,＋0.82%,11504,11273,11919,12700,25330,N/A
1996/03/13,11428,11666,11428,11571,▲143,＋1.25%,11342,11268,11937,12719,22680,N/A
1996/03/12,11476,11523,11428,11428,▼95,－0.83%,11247,11266,11963,12740,12490,N/A
1996/03/11,11380,11523,11333,11523,▲190,＋1.68%,11180,11278,11991,12762,28670,N/A
1996/03/09,10857,11428,10857,11333,▲476,＋4.39%,11095,11280,12017,12778,7940,N/A
1996/03/08,10761,11095,10761,10857,▼238,－2.15%,11056,11302,12041,12804,3620,N/A
1996/03/07,11095,11095,11047,11095,0.0,0.00%,11076,11366,12068,12831,10650,N/A
1996/03/06,11095,11142,10904,11095,0.0,0.00%,10990,11414,12087,12857,21920,N/A
1996/03/05,11142,11142,11095,11095,▼48,－0.43%,10961,11466,12110,12884,14190,N/A
1996/03/04,10952,11142,10952,11142,▲190,＋1.74%,10971,11526,12135,12910,13700,N/A
1996/03/02,10666,10952,10618,10952,▲286,＋2.68%,11028,11592,12160,12933,31020,N/A
1996/02/29,11047,11047,10666,10666,▼286,－2.61%,11104,11692,12194,12955,5080,N/A
1996/02/28,11190,11190,10857,10952,▼190,－1.71%,11237,11790,12237,12978,18420,N/A
1996/02/27,11476,11476,11142,11142,▼286,－2.50%,11342,11868,12276,13001,10400,N/A
1996/02/26,11333,11618,11237,11428,▲95,＋0.84%,11456,11935,12314,13022,35440,N/A
1996/02/24,11190,11618,11190,11333,0.0,0.00%,11504,11983,12348,13042,7880,N/A
1996/02/23,11428,11428,11190,11333,▼143,－1.24%,11552,12035,12387,13065,12420,N/A
1996/02/22,11714,11714,11476,11476,▼238,－2.03%,11590,12066,12424,13086,5000,N/A
1996/02/21,11714,11809,11618,11714,▲48,＋0.41%,11628,12087,12455,13106,54460,N/A
1996/02/17,11571,11856,11571,11666,▲95,＋0.82%,11599,12111,12480,13124,2660,N/A
1996/02/16,11380,11666,11380,11571,▲48,＋0.41%,11618,12123,12506,13142,38130,N/A
1996/02/15,11666,11666,11523,11523,▼143,－1.22%,11733,12147,12535,13163,16280,N/A
1996/02/14,11666,11666,11380,11666,▲95,＋0.82%,11837,12171,12564,13185,40000,N/A
1996/02/13,11666,11714,11428,11571,▼190,－1.62%,11933,12195,12594,13207,6590,N/A
1996/02/12,12142,12142,11761,11761,▼381,－3.14%,12075,12230,12625,13227,11760,N/A
1996/02/10,12142,12142,11952,12142,▲95,＋0.79%,12218,12264,12648,13245,2220,N/A
1996/02/09,12142,12333,12047,12047,▼95,－0.78%,12380,12280,12667,13260,8540,N/A
1996/02/08,12142,12285,12142,12142,▼143,－1.16%,12495,12318,12691,13275,13340,N/A
1996/02/07,12380,12523,12285,12285,▼190,－1.53%,12571,12354,12710,13291,24190,N/A
1996/02/06,12952,12999,12475,12475,▼476,－3.68%,12609,12387,12722,13306,65660,N/A
1996/02/05,12618,12952,12618,12952,▲333,＋2.64%,12590,12395,12734,13317,75180,N/A
1996/02/03,12523,12856,12523,12618,▲95,＋0.76%,12475,12378,12743,13325,32950,N/A
1996/02/02,12523,12523,12428,12523,▲48,＋0.38%,12342,12378,12757,13335,15850,N/A
1996/02/01,12475,12666,12428,12475,▲95,＋0.77%,12218,12390,12775,13343,27510,N/A
1996/01/31,12333,12380,12285,12380,0.0,0.00%,12161,12371,12790,13351,8270,N/A
1996/01/30,11999,12475,11952,12380,▲429,＋3.59%,12066,12340,12806,13362,26070,N/A
1996/01/29,11904,12095,11904,11952,▲48,＋0.40%,11999,12299,12827,13372,10640,N/A
1996/01/27,12285,12285,11904,11904,▼286,－2.34%,12009,12287,12858,13385,4730,N/A
1996/01/26,11999,12333,11999,12190,▲286,＋2.40%,12056,12292,12894,13397,11670,N/A
1996/01/25,12142,12142,11904,11904,▼143,－1.19%,12075,12318,12926,13408,16710,N/A
1996/01/24,11999,12380,11904,12047,▲48,＋0.40%,12180,12361,12966,13422,6070,N/A
1996/01/23,12142,12142,11952,11999,▼143,－1.18%,12266,12395,13004,13435,16790,N/A
1996/01/22,12190,12190,12142,12142,▼143,－1.16%,12428,12452,13041,13448,19940,N/A
1996/01/20,12285,12380,12285,12285,▼143,－1.15%,12571,12499,13076,13460,1360,N/A
1996/01/19,12380,12714,12380,12428,▼48,－0.38%,12704,12540,13102,13472,10280,N/A
1996/01/18,12809,12809,12475,12475,▼333,－2.60%,12742,12556,13125,13481,17370,N/A
1996/01/17,12761,12809,12475,12809,▼48,－0.37%,12771,12559,13147,13488,22330,N/A
