[일시]한진,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2002/06/04,13650,14800,13650,14700,▲200,＋1.38%,15270,17793,18008,14832,263350,908040
2002/06/03,15200,15250,14400,14500,▼900,－5.84%,15790,17918,18061,14774,301936,970290
2002/05/31,15100,15500,14750,15400,▲300,＋1.99%,16390,18073,18111,14719,196760,991990
2002/05/30,16200,16500,15000,15100,▼1550,－9.31%,17050,18213,18148,14656,311021,920740
2002/05/29,16800,17200,16400,16650,▼650,－3.76%,17780,18358,18197,14594,142721,933750
2002/05/28,17300,17900,16500,17300,▼200,－1.14%,18230,18403,18188,14513,218698,933450
2002/05/27,18300,18850,17350,17500,▼1200,－6.42%,18430,18378,18174,14427,225241,894550
2002/05/24,19100,19250,18500,18700,▼50,－0.27%,18730,18333,18158,14344,187663,894550
2002/05/23,18850,19450,18650,18750,▼150,－0.79%,18790,18198,18117,14252,157400,894550
2002/05/22,18250,19000,17900,18900,▲600,＋3.28%,18870,18095,18068,14157,136700,894550
2002/05/21,18700,19000,18200,18300,▼700,－3.68%,19090,18010,18019,14058,209070,868530
2002/05/20,18800,19500,18800,19000,0.0,0.00%,19280,17975,17979,13963,158470,868310
2002/05/17,18600,19350,18600,19000,▼150,－0.78%,19410,17920,17924,13864,291740,868310
2002/05/16,20150,20250,19150,19150,▼850,－4.25%,19280,17890,17882,13765,371287,865810
2002/05/15,19550,20050,19100,20000,▲750,＋3.90%,19150,17828,17846,13663,464730,905810
2002/05/14,19750,20600,19250,19250,▼400,－2.04%,18580,17723,17796,13552,610104,943840
2002/05/13,18050,20250,18000,19650,▲1300,＋7.08%,18170,17648,17746,13448,1175665,880630
2002/05/10,18400,18400,17800,18350,▼150,－0.81%,17760,17540,17687,13341,209873,568640
2002/05/09,17550,18650,17450,18500,▲1350,＋7.87%,17730,17498,17643,13244,366322,568640
2002/05/08,17200,17650,17000,17150,▼50,－0.29%,17630,17383,17607,13145,154567,568640
2002/05/07,17100,17200,16500,17200,▼400,－2.27%,17710,17325,17558,13056,290600,568640
2002/05/06,18000,18350,17600,17600,▼600,－3.30%,17630,17295,17510,12967,230043,568640
2002/05/03,18350,18800,17900,18200,▲200,＋1.11%,17430,17275,17445,12874,531392,568630
2002/05/02,18450,18450,17800,18000,▲450,＋2.56%,16990,17195,17354,12777,340680,568830
2002/04/30,17200,17700,16800,17550,▲750,＋4.46%,16730,17160,17258,12680,427879,568830
2002/04/29,16250,17300,16250,16800,▲200,＋1.20%,16660,17163,17180,12587,186070,561830
2002/04/26,16500,16650,15900,16600,▲600,＋3.75%,16820,17288,17112,12497,146109,571730
2002/04/25,16250,16800,15900,16000,▼700,－4.19%,17080,17458,17037,12409,164448,571730
2002/04/24,17000,17600,16700,16700,▼500,－2.91%,17560,17645,16972,12327,152290,589130
2002/04/23,17250,17550,16950,17200,▼400,－2.27%,17800,17795,16900,12242,128188,597130
2002/04/22,17200,18050,17050,17600,▼300,－1.68%,17940,17870,16810,12153,184736,639130
2002/04/19,18400,18500,17350,17900,▼500,－2.72%,17970,17965,16698,12062,198600,639130
2002/04/18,17900,18950,17600,18400,▲500,＋2.79%,17890,18045,16565,11967,353680,639130
2002/04/17,18100,18600,17900,17900,0.0,0.00%,17710,18155,16403,11865,335890,639130
2002/04/16,17750,18200,17550,17900,▲150,＋0.85%,17370,18363,16243,11767,235121,669130
2002/04/15,17700,17950,17050,17750,▲250,＋1.43%,16990,18525,16079,11669,232385,679530
2002/04/12,16850,17850,16850,17500,0.0,0.00%,16760,18695,15912,11571,209357,610720
2002/04/11,16500,17600,16350,17500,▲1300,＋8.02%,16700,18740,15750,11477,694111,613720
2002/04/10,16300,16500,15650,16200,▲200,＋1.25%,16520,18750,15590,11380,235210,713500
2002/04/09,16700,16800,15700,16000,▼600,－3.61%,16740,18818,15453,11293,263720,700100
2002/04/08,17500,17900,16600,16600,▼600,－3.49%,17060,18905,15311,11207,317540,779600
2002/04/04,16900,17350,16900,17200,▲600,＋3.61%,17600,18970,15171,11116,195630,779600
2002/04/03,17500,18000,16450,16600,▼700,－4.05%,18160,18985,15020,11021,371481,779600
2002/04/02,17400,17850,17150,17300,▼300,－1.70%,18790,19038,14881,10931,259291,788700
2002/04/01,19000,19100,16800,17600,▼1700,－8.81%,19270,19073,14735,10837,426520,806200
2002/03/29,20300,20300,19300,19300,▼700,－3.50%,19490,18998,14581,10742,132830,846200
2002/03/28,20200,20650,19750,20000,▲250,＋1.27%,19530,18858,14396,10630,284310,840200
2002/03/27,19900,20500,19050,19750,▲50,＋0.25%,19430,18685,14199,10510,338797,837200
2002/03/26,18500,19850,18400,19700,▲1000,＋5.35%,19600,18508,14004,10390,360509,827820
2002/03/25,19950,19950,18700,18700,▼800,－4.10%,20070,18313,13807,10270,196070,778320
2002/03/22,20000,20250,19300,19500,0.0,0.00%,20560,18178,13626,10158,241379,793320
2002/03/21,19500,20300,19450,19500,▼1100,－5.34%,20890,17998,13426,10038,227900,787820
2002/03/20,21450,21950,20250,20600,▼1450,－6.58%,20670,17808,13224,9918,324747,784820
2002/03/19,21200,22350,21000,22050,▲900,＋4.26%,20090,17600,13008,9789,332735,784220
2002/03/18,21500,22400,20200,21150,0.0,0.00%,19190,17348,12774,9647,623683,770000
2002/03/15,18450,21150,18400,21150,▲2750,＋14.95%,18510,17140,12553,9509,550206,740020
2002/03/14,17700,18500,17300,18400,▲700,＋3.95%,17860,16895,12329,9378,450610,615990
2002/03/13,17350,17900,17350,17700,▲150,＋0.85%,17680,16780,12151,9274,297460,593490
2002/03/12,17850,18750,17300,17550,▼200,－1.13%,17670,16680,11984,9176,245090,583490
2002/03/11,17550,17950,17350,17750,▼150,－0.84%,17760,16620,11824,9089,143591,555990
2002/03/08,17500,17900,17150,17900,▲400,＋2.29%,17430,16445,11656,8999,174205,565990
2002/03/07,17800,18050,17150,17500,▼150,－0.85%,17150,16265,11488,8909,233085,565990
2002/03/06,18050,18300,17400,17650,▼350,－1.94%,16960,16075,11327,8820,298560,527770
2002/03/05,16300,18200,15900,18000,▲1900,＋11.80%,16670,15830,11163,8730,582820,467490
2002/03/04,16600,17150,16100,16100,▼400,－2.42%,16230,15540,10991,8636,587531,303650
2002/02/28,16800,16800,16250,16500,▼50,－0.30%,16210,15380,10839,8558,189520,418220
2002/02/27,16600,16900,16000,16550,▲350,＋2.16%,16090,15190,10680,8479,558220,418220
2002/02/26,16000,16600,15800,16200,▲400,＋2.53%,15920,14968,10529,8402,317130,477720
2002/02/25,16150,16500,15800,15800,▼200,－1.25%,15970,14763,10387,8328,154393,477720
2002/02/22,15550,16000,15400,16000,▲100,＋0.63%,16210,14593,10246,8261,266110,477750
2002/02/21,16000,16300,15600,15900,▲200,＋1.27%,16410,14383,10097,8191,348820,423450
2002/02/20,16050,16300,15400,15700,▼750,－4.56%,16480,14133,9948,8120,392480,417450
2002/02/19,17200,17200,16000,16450,▼550,－3.24%,16560,13844,9804,8051,247800,536410
2002/02/18,16600,17350,16550,17000,0.0,0.00%,16410,13453,9649,7977,321877,536410
2002/02/15,16000,17400,15400,17000,▲750,＋4.62%,16280,13018,9480,7898,770795,536410
2002/02/14,16500,16600,15700,16250,▲150,＋0.93%,15730,12571,9308,7819,638920,547280
2002/02/08,15750,16300,15350,16100,▲400,＋2.55%,15340,12146,9150,7748,567140,634710
2002/02/07,16450,17100,15500,15700,▼650,－3.98%,14860,11729,8994,7679,1047710,538410
2002/02/06,14500,16350,14500,16350,▲2100,＋14.74%,14270,11339,8846,7614,1506819,538410
2002/02/05,14000,14250,13450,14250,▼50,－0.35%,13440,10921,8683,7542,462681,425840
2002/02/04,14050,14550,13500,14300,▲600,＋4.38%,13170,10584,8555,7487,709830,412970
2002/02/01,12900,14300,12900,13700,▲950,＋7.45%,12850,10279,8424,7429,904543,412970
2002/01/31,12300,13000,12300,12750,▲550,＋4.51%,12530,9999,8304,7378,358035,372970
2002/01/30,12250,12800,12150,12200,▼700,－5.43%,12400,9776,8201,7335,320110,377310
2002/01/29,12500,13000,12150,12900,▲200,＋1.57%,12440,9591,8103,7297,443145,377310
2002/01/28,12300,13450,12300,12700,▲600,＋4.96%,12220,9366,7993,7253,924915,376810
2002/01/25,12500,12650,11850,12100,0.0,0.00%,11860,9141,7882,7208,827969,375610
2002/01/24,12600,13050,11800,12100,▼300,－2.42%,11424,8945,7781,7170,924450,405060
2002/01/23,11700,13550,11550,12400,▲600,＋5.08%,10730,8743,7683,7131,1818314,452200
2002/01/22,10900,11850,10350,11800,▲900,＋8.26%,9912,8517,7584,7088,1449208,349930
2002/01/21,10400,11400,10300,10900,▲980,＋9.88%,9162,8317,7497,7052,2118704,349930
2002/01/18,8900,9920,8750,9920,▲1290,＋14.95%,8532,8149,7425,7020,1303134,190940
2002/01/17,8200,8670,8120,8630,▲320,＋3.85%,8100,8020,7370,6996,305637,93520
2002/01/16,8050,8800,8050,8310,▲260,＋3.23%,7954,7971,7328,6982,502360,93520
2002/01/15,7760,8130,7660,8050,▲300,＋3.87%,7892,7956,7292,6972,225470,55660
2002/01/14,7780,7790,7650,7750,▼10,－0.13%,7782,7948,7259,6967,77381,20660
2002/01/11,7820,7980,7700,7760,▼140,－1.77%,7872,7946,7231,6965,102450,20660
2002/01/10,7900,8040,7860,7900,▼100,－1.25%,7940,7944,7205,6965,97750,20660
2002/01/09,7880,8050,7780,8000,▲500,＋6.67%,8020,7935,7171,6963,156618,20660
2002/01/08,8210,8440,7500,7500,▼700,－8.54%,8120,7930,7133,6961,349968,21520
2002/01/07,8310,8310,8140,8200,▲100,＋1.23%,8300,7939,7104,6966,182020,20300
2002/01/04,8370,8410,8090,8100,▼200,－2.41%,8300,7920,7061,6963,183306,19890
2002/01/03,8550,8750,8270,8300,▼200,－2.35%,8316,7908,7023,6962,136038,19890
2002/01/02,8400,8500,8280,8500,▲100,＋1.19%,8266,7883,6981,6960,185265,19890
2001/12/28,8070,8450,8070,8400,▲200,＋2.44%,8142,7841,6939,6961,202700,19890
2001/12/27,8010,8200,7980,8200,▲20,＋0.24%,8022,7771,6902,6964,130450,19890
2001/12/26,8150,8180,7980,8180,▲130,＋1.61%,7890,7710,6864,6969,127680,19890
2001/12/24,7880,8070,7880,8050,▲170,＋2.16%,7724,7675,6821,6974,161100,19890
2001/12/21,7700,7910,7650,7880,▲80,＋1.03%,7644,7655,6777,6981,145410,19890
2001/12/20,7640,7840,7450,7800,▲260,＋3.45%,7668,7628,6733,6990,79780,19890
2001/12/19,7220,7550,7220,7540,▲190,＋2.59%,7688,7591,6690,6998,149560,37890
2001/12/18,7610,7790,7350,7350,▼300,－3.92%,7720,7562,6649,7007,207590,37890
2001/12/17,8100,8100,7500,7650,▼350,－4.38%,7796,7547,6612,7017,156040,37890
2001/12/14,7900,8380,7780,8000,▲100,＋1.27%,7808,7523,6570,7028,457650,137890
2001/12/13,7660,8040,7660,7900,▲200,＋2.60%,7788,7467,6520,7035,307000,137890
2001/12/12,7560,7800,7560,7700,▼30,－0.39%,7744,7405,6466,7041,76280,137890
2001/12/11,7610,7730,7530,7730,▲20,＋0.26%,7768,7360,6427,7047,91400,137890
2001/12/10,7890,8120,7700,7710,▼190,－2.41%,7796,7311,6398,7055,161970,137890
2001/12/07,7780,8280,7600,7900,▲220,＋2.86%,7814,7266,6369,7066,305650,137890
2001/12/06,7920,8010,7450,7680,▼140,－1.79%,7764,7200,6354,7077,304340,137890
2001/12/05,8040,8040,7770,7820,▼50,－0.64%,7628,7142,6342,7091,164100,137890
2001/12/04,7980,7980,7730,7870,▲70,＋0.90%,7462,7073,6330,7102,255530,137890
2001/12/03,7640,7950,7560,7800,▲150,＋1.96%,7382,7005,6313,7112,375460,137890
2001/11/30,7150,7760,7050,7650,▲650,＋9.29%,7352,6943,6296,7123,498780,137890
2001/11/29,6910,7120,6910,7000,▲10,＋0.14%,7292,6879,6282,7138,217180,137890
2001/11/28,7380,7460,6930,6990,▼480,－6.43%,7304,6844,6277,7157,169470,137890
2001/11/27,7690,7690,7410,7470,▼180,－2.35%,7298,6795,6277,7177,242350,137890
2001/11/26,7670,7770,7500,7650,▲300,＋4.08%,7214,6722,6274,7193,326450,137890
2001/11/23,7000,7350,7000,7350,▲290,＋4.11%,7118,6652,6270,7206,256720,137890
2001/11/22,7000,7060,6900,7060,▲100,＋1.44%,7022,6606,6276,7224,97880,137890
2001/11/21,7050,7100,6950,6960,▼90,－1.28%,6944,6583,6285,7246,141420,137890
2001/11/20,7290,7350,6910,7050,▼120,－1.67%,6910,6565,6292,7268,302400,137890
2001/11/19,6900,7270,6900,7170,▲300,＋4.37%,6850,6542,6298,7283,398090,137890
2001/11/16,6710,6870,6650,6870,▲200,＋3.00%,6780,6491,6305,7300,174020,137890
2001/11/15,6720,6850,6600,6670,▼120,－1.77%,6720,6453,6316,7317,185150,137890
2001/11/14,6800,6810,6600,6790,▲40,＋0.59%,6690,6423,6330,7337,295370,137890
2001/11/13,6700,6900,6650,6750,▼70,－1.03%,6620,6388,6347,7355,286940,137890
2001/11/12,7300,7300,6720,6820,▲250,＋3.81%,6574,6362,6363,7373,443250,137890
2001/11/09,6520,6580,6410,6570,▲50,＋0.77%,6520,6313,6381,7387,81400,137890
2001/11/08,6450,6520,6420,6520,▲80,＋1.24%,6480,6271,6402,7404,126840,137890
2001/11/07,6500,6520,6420,6440,▼80,－1.23%,6436,6231,6419,7418,70910,137890
2001/11/06,6600,6640,6460,6520,▼30,－0.46%,6350,6192,6435,7436,74990,137890
2001/11/05,6380,6550,6380,6550,▲180,＋2.83%,6250,6155,6453,7453,81870,137890
2001/11/02,6430,6430,6270,6370,▲70,＋1.11%,6190,6117,6470,7470,134930,137890
2001/11/01,6060,6350,6060,6300,▲290,＋4.83%,6202,6099,6491,7487,140130,137890
2001/10/31,5910,6070,5910,6010,▼10,－0.17%,6262,6092,6513,7505,81720,137890
2001/10/30,6120,6190,6020,6020,▼230,－3.68%,6380,6088,6535,7526,111320,137890
2001/10/29,6430,6500,6250,6250,▼180,－2.80%,6492,6067,6560,7543,94390,137890
2001/10/26,6550,6600,6380,6430,▼170,－2.58%,6474,6023,6578,7557,71930,137890
2001/10/25,6600,6680,6520,6600,0.0,0.00%,6410,5964,6592,7570,178110,137890
2001/10/24,6460,6650,6460,6600,▲20,＋0.30%,6304,5896,6606,7581,246540,137890
2001/10/23,6350,6720,6270,6580,▲420,＋6.82%,6202,5821,6615,7591,590600,137890
2001/10/22,6200,6380,6080,6160,▲50,＋0.82%,6130,5747,6622,7601,270770,137890
2001/10/19,6150,6270,6110,6110,▲40,＋0.66%,6068,5696,6636,7614,168390,137890
2001/10/18,6090,6200,6060,6070,▼20,－0.33%,5990,5641,6653,7626,178880,137890
2001/10/17,6280,6280,6020,6090,▼130,－2.09%,5922,5569,6675,7638,270860,137890
2001/10/16,6130,6350,6050,6220,▲370,＋6.32%,5836,5534,6699,7651,559410,137890
2001/10/15,5710,6030,5610,5850,▲130,＋2.27%,5746,5522,6724,7661,356150,137890
2001/10/12,5820,5870,5710,5720,▼10,－0.17%,5736,5527,6755,7675,114670,137890
2001/10/11,5710,5820,5710,5730,▲70,＋1.24%,5792,5591,6790,7690,214170,147410
2001/10/10,5810,5830,5610,5660,▼110,－1.91%,5880,5654,6828,7703,84870,170340
2001/10/09,5890,5920,5770,5770,▼30,－0.52%,5934,5726,6865,7715,145410,170340
2001/10/08,5600,5900,5600,5800,▼200,－3.33%,5900,5779,6902,7727,92440,170340
2001/10/05,6190,6190,5950,6000,▼170,－2.76%,5814,5829,6939,7737,84730,170340
2001/10/04,6040,6170,5950,6170,▲240,＋4.05%,5662,5869,6982,7746,72800,170340
2001/09/28,5650,5930,5550,5930,▲330,＋5.89%,5476,5896,7026,7752,107530,170340
2001/09/27,5500,5700,5450,5600,▲230,＋4.28%,5310,5949,7074,7760,106170,170340
2001/09/26,5400,5550,5280,5370,▲130,＋2.48%,5210,6033,7127,7773,113670,170340
2001/09/25,5400,5600,5240,5240,0.0,0.00%,5166,6134,7185,7786,85260,169720
2001/09/24,5300,5350,5200,5240,▲140,＋2.75%,5118,6259,7247,7802,57460,169720
2001/09/21,5040,5300,4850,5100,0.0,0.00%,4996,6377,7305,7821,61170,169720
2001/09/20,5250,5250,4955,5100,▼50,－0.97%,5056,6492,7365,7839,75830,169720
2001/09/19,5040,5330,4840,5150,▲150,＋3.00%,5230,6607,7423,7858,142700,169720
2001/09/18,4790,5000,4700,5000,▲370,＋7.99%,5390,6728,7486,7877,165010,169720
2001/09/17,5120,5120,4590,4630,▼770,－14.26%,5790,6854,7550,7900,217940,169720
2001/09/14,5980,6000,5080,5400,▼570,－9.55%,6262,6998,7616,7928,285660,169720
2001/09/13,5620,6100,5620,5970,▲20,＋0.34%,6602,7118,7666,7949,225820,169720
2001/09/12,5950,5950,5950,5950,▼1050,－15.00%,6776,7207,7712,7963,57780,169720
2001/09/11,7000,7150,6900,7000,▲10,＋0.14%,6946,7304,7764,7976,159670,169720
2001/09/10,7050,7050,6920,6990,▼110,－1.55%,6906,7344,7801,7981,44580,169720
2001/09/07,6790,7170,6760,7100,▲260,＋3.80%,6850,7374,7840,7987,150830,169720
2001/09/06,6810,6960,6810,6840,▲40,＋0.59%,6828,7389,7875,7994,173740,169720
2001/09/05,6800,6810,6720,6800,0.0,0.00%,6916,7424,7912,8003,90290,169720
2001/09/04,6710,6900,6670,6800,▲90,＋1.34%,7034,7465,7950,8016,167420,169720
2001/09/03,7020,7020,6670,6710,▼280,－4.01%,7220,7506,7994,8027,233590,169720
2001/08/31,7010,7180,6930,6990,▼290,－3.98%,7398,7550,8038,8044,54630,169720
2001/08/30,7390,7390,7120,7280,▼110,－1.49%,7480,7568,8078,8062,37470,169720
2001/08/29,7700,7700,7340,7390,▼340,－4.40%,7506,7579,8112,8076,51660,169720
2001/08/28,7680,7950,7560,7730,▲130,＋1.71%,7542,7577,8142,8089,91830,169720
2001/08/27,7480,7650,7460,7600,▲200,＋2.70%,7498,7553,8172,8100,70490,169720
2001/08/24,7410,7500,7350,7400,▼10,－0.13%,7480,7547,8207,8110,34950,169720
2001/08/23,7600,7600,7410,7410,▼160,－2.11%,7560,7534,8243,8124,75740,169720
2001/08/22,7440,7600,7400,7570,▲60,＋0.80%,7630,7514,8269,8139,192650,169720
2001/08/21,7500,7600,7430,7510,0.0,0.00%,7694,7485,8295,8151,124890,169720
2001/08/20,7590,7600,7490,7510,▼290,－3.72%,7750,7465,8319,8164,35640,169720
2001/08/17,7730,7800,7550,7800,▲40,＋0.52%,7766,7459,8344,8173,97230,169720
2001/08/16,7850,7850,7600,7760,▼130,－1.65%,7686,7444,8364,8179,49670,149720
2001/08/14,7780,7920,7720,7890,▲100,＋1.28%,7644,7443,8383,8187,81580,149720
2001/08/13,7600,7950,7600,7790,▲200,＋2.64%,7588,7435,8392,8194,90470,149720
2001/08/10,7680,7700,7450,7590,▲190,＋2.57%,7556,7435,8407,8200,37470,149720
2001/08/09,7450,7450,7330,7400,▼150,－1.99%,7556,7456,8418,8209,46740,139720
2001/08/08,7610,7640,7540,7550,▼60,－0.79%,7544,7481,8436,8220,35740,129720
2001/08/07,7630,7720,7550,7610,▼20,－0.26%,7536,7504,8453,8231,53080,120550
2001/08/06,7580,7730,7500,7630,▲40,＋0.53%,7484,7524,8470,8238,173670,107760
2001/08/03,7350,7880,7350,7590,▲250,＋3.41%,7408,7572,8483,8245,152360,79700
2001/08/02,7520,7520,7330,7340,▼170,－2.26%,7384,7633,8497,8252,73250,37270
2001/08/01,7440,7630,7410,7510,▲160,＋2.18%,7346,7705,8517,8261,42010,37270
2001/07/31,7210,7420,7210,7350,▲100,＋1.38%,7244,7769,8527,8267,25190,35530
2001/07/30,7400,7470,7250,7250,▼220,－2.95%,7174,7845,8537,8278,36940,35530
2001/07/27,7300,7550,7200,7470,▲320,＋4.48%,7144,7929,8548,8287,194670,35530
2001/07/26,7040,7240,7000,7150,▲150,＋2.14%,7130,7993,8555,8298,100400,35530
2001/07/25,7000,7170,6900,7000,0.0,0.00%,7200,8068,8567,8315,60950,35530
2001/07/24,7000,7040,6850,7000,▼100,－1.41%,7346,8149,8579,8329,91520,43810
2001/07/23,7530,7530,7010,7100,▼300,－4.05%,7492,8245,8591,8341,33270,66530
2001/07/20,7650,7650,7380,7400,▼100,－1.33%,7632,8332,8598,8354,19280,75530
2001/07/19,7520,7630,7410,7500,▼230,－2.98%,7754,8391,8601,8366,89170,75530
2001/07/18,7810,7810,7550,7730,0.0,0.00%,7834,8436,8603,8383,27550,75530
2001/07/16,7800,7810,7550,7730,▼70,－0.90%,7890,8487,8598,8391,29770,75530
2001/07/13,8100,8100,7800,7800,▼210,－2.62%,7944,8553,8595,8397,90310,75530
2001/07/12,8000,8100,7870,8010,▲110,＋1.39%,8104,8623,8591,8399,58610,75530
2001/07/11,7800,8010,7770,7900,▼110,－1.37%,8262,8690,8578,8399,51740,75530
2001/07/10,8090,8130,7900,8010,▲10,＋0.13%,8440,8755,8565,8401,123020,75530
2001/07/09,8500,8500,7960,8000,▼600,－6.98%,8594,8808,8551,8399,107020,75530
2001/07/06,8720,8750,8580,8600,▼200,－2.27%,8768,8863,8536,8402,64180,75530
2001/07/05,8720,8910,8720,8800,▲10,＋0.11%,8834,8903,8510,8397,38340,75530
2001/07/04,8700,8800,8660,8790,▲10,＋0.11%,8824,8931,8477,8397,48600,75530
2001/07/03,8870,8870,8740,8780,▼90,－1.01%,8798,8960,8447,8397,40560,75530
2001/07/02,8950,8950,8780,8870,▼60,－0.67%,8764,8989,8418,8395,34790,75530
