[일시]남양유업,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2014/05/12,917000,929000,894000,909000,▼8000,－0.87%,904400,919550,884367,891575,571,137232
2014/05/09,881000,917000,881000,917000,▲25000,＋2.80%,905800,918500,883550,890942,323,137435
2014/05/08,895000,906000,892000,892000,▼7000,－0.78%,907800,916600,882617,890217,801,137434
2014/05/07,901000,911000,893000,899000,▼6000,－0.66%,914800,915350,881883,889717,1395,137688
2014/05/02,903000,912000,901000,905000,▼11000,－1.20%,922000,914000,881167,889200,582,137936
2014/04/30,919000,927000,916000,916000,▼11000,－1.19%,929400,911750,880083,888675,277,138183
2014/04/29,922000,935000,913000,927000,0.0,0.00%,934200,909000,878917,888183,270,138906
2014/04/28,923000,940000,923000,927000,▼8000,－0.86%,935000,905750,877800,887592,449,138088
2014/04/25,931000,942000,926000,935000,▼7000,－0.74%,935800,902650,876850,887092,481,137060
2014/04/24,929000,947000,929000,942000,▲2000,＋0.21%,935800,899700,875833,886592,1046,136993
2014/04/23,924000,940000,924000,940000,▲9000,＋0.97%,936400,896600,874683,885967,429,137065
2014/04/22,927000,933000,921000,931000,0.0,0.00%,937000,893650,873767,885383,463,136976
2014/04/21,929000,943000,926000,931000,▼4000,－0.43%,932200,890750,873417,884892,371,136936
2014/04/18,948000,951000,923000,935000,▼10000,－1.06%,926000,888050,873267,884425,1370,136936
2014/04/17,943000,945000,929000,945000,▲2000,＋0.21%,918200,884800,873050,883917,1076,136733
2014/04/16,899000,944000,896000,943000,▲36000,＋3.97%,908000,881400,872917,883400,3095,136804
2014/04/15,890000,907000,885000,907000,▲7000,＋0.78%,897000,878700,872833,882917,1613,136812
2014/04/14,898000,907000,885000,900000,▲4000,＋0.45%,891400,878200,873350,882642,594,137112
2014/04/11,883000,915000,882000,896000,▲2000,＋0.22%,884800,877200,874000,882275,1449,137254
2014/04/10,894000,896000,888000,894000,▲6000,＋0.68%,880000,876350,874550,881908,1068,137193
2014/04/09,878000,892000,878000,888000,▲9000,＋1.02%,873200,875150,874983,881508,1006,137060
2014/04/08,863000,881000,863000,879000,▲12000,＋1.38%,867800,874800,875633,881217,736,136977
2014/04/07,872000,883000,865000,867000,▼5000,－0.57%,864400,874900,876317,880992,541,137170
2014/04/04,870000,880000,861000,872000,▲12000,＋1.40%,864000,875250,877283,880883,1112,137161
2014/04/03,855000,872000,855000,860000,▼1000,－0.12%,864800,875550,878400,880717,1108,137071
2014/04/02,862000,867000,856000,861000,▼1000,－0.12%,868800,876100,879717,880592,1032,136946
2014/04/01,865000,880000,860000,862000,▼3000,－0.35%,872800,876050,880983,880508,635,136927
2014/03/31,872000,875000,862000,865000,▼11000,－1.26%,875000,875600,882133,880500,772,136971
2014/03/28,877000,884000,873000,876000,▼4000,－0.45%,877400,874850,883267,880467,392,136964
2014/03/27,882000,886000,872000,880000,▼1000,－0.11%,876200,873800,884333,880350,826,136977
2014/03/26,877000,881000,868000,881000,▲8000,＋0.92%,875600,872250,885083,880275,428,137013
2014/03/25,882000,883000,868000,873000,▼4000,－0.46%,877200,870800,886033,880292,1001,137109
2014/03/24,871000,893000,870000,877000,▲7000,＋0.80%,882000,869850,887067,880242,566,137181
2014/03/21,873000,881000,870000,870000,▼7000,－0.80%,882600,868250,887750,880158,452,137120
2014/03/20,889000,890000,873000,877000,▼12000,－1.35%,884400,867100,888750,880208,518,137246
2014/03/19,896000,898000,882000,889000,▼8000,－0.89%,883000,865400,889700,880200,955,137054
2014/03/18,883000,900000,880000,897000,▲17000,＋1.93%,881400,863550,890517,880150,1290,137083
2014/03/17,882000,890000,875000,880000,▲1000,＋0.11%,878200,861500,891183,879933,796,136101
2014/03/14,875000,898000,864000,879000,▲9000,＋1.03%,877000,860550,892000,879900,1435,136203
2014/03/13,890000,890000,870000,870000,▼11000,－1.25%,876800,859300,892983,879817,1016,136277
2014/03/12,874000,881000,870000,881000,0.0,0.00%,877000,858400,893233,879833,1043,136499
2014/03/11,870000,883000,864000,881000,▲7000,＋0.80%,872800,857350,893017,879717,1024,136651
2014/03/10,875000,880000,868000,874000,▼4000,－0.46%,867200,856350,892833,879333,696,136651
2014/03/07,869000,885000,869000,878000,▲7000,＋0.80%,862400,855050,892967,878992,1376,136670
2014/03/06,862000,874000,860000,871000,▲11000,＋1.28%,857800,853950,892733,878667,1202,136724
2014/03/05,854000,868000,854000,860000,▲7000,＋0.82%,853400,852400,892600,878367,1184,137071
2014/03/04,855000,855000,848000,853000,▲3000,＋0.35%,851800,851700,892433,878075,409,137140
2014/03/03,849000,856000,847000,850000,▼5000,－0.58%,852000,852050,892567,877892,728,136992
2014/02/28,847000,861000,847000,855000,▲6000,＋0.71%,851000,853050,893200,877550,1089,136971
2014/02/27,847000,853000,846000,849000,▼3000,－0.35%,849400,854000,893933,877133,222,136855
2014/02/26,847000,853000,847000,852000,▼2000,－0.23%,848200,855200,894583,876767,323,136899
2014/02/25,845000,855000,842000,854000,▲9000,＋1.07%,848200,856850,895333,876308,750,136928
2014/02/24,841000,850000,841000,845000,▼2000,－0.24%,848600,859650,896067,875925,330,136822
2014/02/21,841000,847000,841000,847000,▲4000,＋0.47%,851800,863500,896883,875758,245,136879
2014/02/20,847000,848000,840000,843000,▼9000,－1.06%,853200,867250,897517,875567,637,136841
2014/02/19,850000,857000,847000,852000,▼4000,－0.47%,855000,871950,898300,875417,391,137175
2014/02/18,861000,861000,853000,856000,▼5000,－0.58%,856600,876250,899017,875425,449,137275
2014/02/17,862000,862000,854000,861000,▲7000,＋0.82%,857600,880350,899350,875467,619,137326
2014/02/14,850000,856000,847000,854000,▲2000,＋0.23%,855000,884250,899567,875483,707,137236
2014/02/13,860000,860000,849000,852000,▼8000,－0.93%,855400,888000,899250,875625,717,137113
2014/02/12,853000,863000,852000,860000,▼1000,－0.12%,853000,891400,898783,875842,965,137117
2014/02/11,844000,862000,838000,861000,▲13000,＋1.53%,850200,894750,898333,875925,1708,137344
2014/02/10,854000,855000,842000,848000,▼8000,－0.93%,850000,897700,897817,875992,904,137402
2014/02/07,840000,859000,840000,856000,▲16000,＋1.90%,854400,901550,897550,876192,962,137455
2014/02/06,839000,853000,835000,840000,▼6000,－0.71%,858000,905700,897233,876425,1315,137647
2014/02/05,868000,868000,840000,846000,▼14000,－1.63%,864600,910650,897267,876817,1423,137693
2014/02/04,867000,867000,850000,860000,▼10000,－1.15%,872400,915200,897450,877192,1507,137921
2014/02/03,874000,879000,858000,870000,▼4000,－0.46%,882400,918750,897383,877500,1320,138242
2014/01/29,874000,878000,867000,874000,▲1000,＋0.11%,892800,921900,897333,877575,1315,138032
2014/01/28,885000,885000,867000,873000,▼12000,－1.36%,902400,925200,897350,877558,1077,137574
2014/01/27,904000,904000,881000,885000,▼25000,－2.75%,915200,927800,897250,877608,1425,138368
2014/01/24,917000,922000,903000,910000,▼12000,－1.30%,925800,930450,897000,877583,1028,141144
2014/01/23,930000,930000,920000,922000,0.0,0.00%,931400,931700,896367,877167,1178,141147
2014/01/22,939000,939000,922000,922000,▼15000,－1.60%,934800,931500,895583,876675,717,141205
2014/01/21,939000,940000,932000,937000,▼1000,－0.11%,936200,931900,894783,876133,321,141300
2014/01/20,929000,940000,928000,938000,0.0,0.00%,932800,931750,893883,875567,300,137053
2014/01/17,931000,942000,925000,938000,▼1000,－0.11%,930600,931750,893000,875000,577,137158
2014/01/16,938000,939000,924000,939000,▲10000,＋1.08%,927000,931700,891933,874475,620,137269
2014/01/15,915000,938000,915000,929000,▲9000,＋0.98%,924200,931200,890550,874000,458,137125
2014/01/14,927000,928000,916000,920000,▼7000,－0.76%,926200,931650,889267,873700,352,137100
2014/01/13,915000,935000,915000,927000,▲7000,＋0.76%,930000,929900,888033,873275,346,137158
2014/01/10,925000,928000,912000,920000,▼5000,－0.54%,932000,926950,886800,872792,633,137149
2014/01/09,939000,939000,925000,925000,▼14000,－1.49%,934200,924450,885667,872458,1061,137186
2014/01/08,931000,941000,929000,939000,0.0,0.00%,935800,922300,884483,872042,711,137388
2014/01/07,930000,941000,930000,939000,▲2000,＋0.21%,936000,918550,883033,871583,930,137410
2014/01/06,921000,942000,921000,937000,▲6000,＋0.64%,933200,914750,881467,870983,1183,137410
2014/01/03,942000,942000,917000,931000,▼2000,－0.21%,933400,910400,880033,870508,1948,137504
2014/01/02,940000,944000,931000,933000,▼7000,－0.74%,934200,906900,878867,870200,1672,138241
2013/12/30,938000,940000,920000,940000,▲15000,＋1.62%,931200,904650,877667,869900,883,138417
2013/12/27,923000,940000,923000,925000,▼13000,－1.39%,929200,902600,876367,869600,358,138318
2013/12/26,937000,940000,929000,938000,▲3000,＋0.32%,931000,900750,875467,869275,785,138364
2013/12/24,915000,935000,914000,935000,▲17000,＋1.85%,931000,898700,874550,868983,840,138423
2013/12/23,944000,944000,911000,918000,▼12000,－1.29%,931400,896850,873417,868533,1721,138407
2013/12/20,929000,938000,928000,930000,▼4000,－0.43%,933600,895650,872567,868283,252,137767
2013/12/19,941000,941000,925000,934000,▼4000,－0.43%,935200,893400,871667,867825,930,137872
2013/12/18,937000,938000,920000,938000,▲1000,＋0.11%,925400,891200,870700,867217,896,137889
2013/12/17,938000,940000,929000,937000,▲8000,＋0.86%,911400,889050,869783,866567,537,137893
2013/12/16,943000,943000,926000,929000,▼9000,－0.96%,898000,886000,868683,866083,1374,138143
